item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-0851,Supercharged Abyssal Trench Moon-Silver Blink Data-Katana of Critical Timing,Standard / Non-Godly,,18,Super,5,219,Weapon,Main Hand,Data-Katana,None,Fast,67,109,0,0,26,Scrap Charge Gain,Fortitude,Combo Decay Resistance,Phantom-Shift,Critical Timing,Super affix: minor Critical Timing trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Abyssal Trench instance clears at level 18.,The Abyssal Trench,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Baseline leveling gear.,Level 18 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0877,Prismatic Resonant Peaks Pressure-Sealed Hound Belt of Siphon Guard,Standard / Non-Godly,,18,Very Rare,4,186,Armor,Waist,Belt,Medium,,0,0,58,9,52,Stagger Damage,Verdant Point Gain,Command Point Gain,Packmaster,Siphon Guard,Very Rare affix: improved Siphon Guard stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Resonant Peaks instance clears at level 18.,The Resonant Peaks,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 18 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0882,Prismatic Abyssal Trench Leviathan Pearl Verdant Helm of Tempo Control,Standard / Non-Godly,,18,Very Rare,4,185,Armor,Head,Helm,Medium,,0,0,86,14,52,Perfect Parry Window,Might,Focus,Sylvan Warden,Tempo Control,Very Rare affix: improved Tempo Control stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Abyssal Trench instance clears at level 18.,The Abyssal Trench,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 18 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0885,Hardened Sector 6 Quarantine Pressure-Sealed Omega Cloak of Aerial Juggle,Standard / Non-Godly,,18,Rare,3,159,Armor,Back,Cloak,Light,,0,0,44,3,45,Agility,Kinetic Charge,Scrap Charge Gain,Apex Mutator,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 18.,Dungeon Cache,Dungeon cache reward tied to Sector 6 Quarantine instance clears at level 18.,Sector 6 Quarantine,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 18 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0890,Hardened Wayfora Archipelago Leviathan Pearl Guard One-Hand Sword of Briar Binding,Standard / Non-Godly,,18,Rare,3,162,Weapon,Main Hand,One-Hand Sword,None,Medium,53,83,0,0,19,Kinetic Charge,Armor Pierce,Fortitude,Kinetic Juggernaut,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 18.,Dungeon Cache,Dungeon cache reward tied to Wayfora Archipelago instance clears at level 18.,The Wayfora Archipelago,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 18 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0895,Hardened Sector 6 Quarantine Greenfire Alpha Belt of Hydraulic Burst,Standard / Non-Godly,,18,Rare,3,168,Armor,Waist,Belt,Medium,,0,0,52,3,47,Scrap Charge Gain,Fortitude,Combo Decay Resistance,Apex Mutator,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 18.,Dungeon Cache,Dungeon cache reward tied to Sector 6 Quarantine instance clears at level 18.,Sector 6 Quarantine,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 18 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0903,Supercharged Resonant Peaks Cindervale Steel Omega Cape of EMP Resistance,Standard / Non-Godly,,19,Super,5,224,Armor,Back,Cape,Medium,,0,0,58,9,63,Perfect Parry Window,Threat Control,Might,Apex Mutator,EMP Resistance,Super affix: minor EMP Resistance trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Resonant Peaks instance clears at level 19.,The Resonant Peaks,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Baseline leveling gear.,Level 19 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0904,Supercharged Anomaly Ward Mirror-Glass Acoustic Chestplate of Leviathan Pressure,Standard / Non-Godly,,19,Super,5,215,Armor,Chest,Chestplate,Heavy,,0,0,207,33,60,Threat Control,Agility,Aether,Resonant,Leviathan Pressure,Super affix: minor Leviathan Pressure trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 19.,The Anomaly Ward,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Baseline leveling gear.,Level 19 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0924,Prismatic Abyssal Trench Pressure-Sealed Tuning Legwraps of Siphon Guard,Standard / Non-Godly,,19,Very Rare,4,195,Armor,Legs,Legwraps,Medium,,0,0,85,14,55,Combo Decay Resistance,Combo Decay Resistance,Combo Decay Resistance,Resonant,Siphon Guard,Very Rare affix: improved Siphon Guard stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Abyssal Trench instance clears at level 19.,The Abyssal Trench,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 19 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0925,Prismatic Abyssal Trench Sapglass Latch Helm of Phase-Step,Standard / Non-Godly,,19,Very Rare,4,197,Armor,Head,Helm,Medium,,0,0,92,15,55,Perfect Parry Window,Threat Control,Might,Packmaster,Phase-Step,Very Rare affix: improved Phase-Step stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Abyssal Trench instance clears at level 19.,The Abyssal Trench,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 19 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0930,Prismatic Anomaly Ward Moon-Silver Briar Greatsword of Null Ward,Standard / Non-Godly,,19,Very Rare,4,200,Weapon,Two-Hand Weapon,Greatsword,None,Slow,83,132,0,0,24,Aether,Command Point Gain,Stagger Damage,Sylvan Warden,Null Ward,Very Rare affix: improved Null Ward stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 19.,The Anomaly Ward,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 19 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0937,Hardened Wayfora Archipelago Leviathan Pearl Magnetic Scrap Cannon of Briar Binding,Standard / Non-Godly,,19,Rare,3,170,Weapon,Heavy Ranged,Scrap Cannon,None,Slow,73,113,0,0,20,Altitude Charge Gain,Agility,Critical Chance,Scrap-Tek,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 19.,Dungeon Cache,Dungeon cache reward tied to Wayfora Archipelago instance clears at level 19.,The Wayfora Archipelago,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 19 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0943,Hardened Anomaly Ward Cindervale Steel Adaptive Helm of Evolution Charge,Standard / Non-Godly,,19,Rare,3,167,Armor,Head,Helm,Medium,,0,0,78,5,47,Armor Pierce,Flux Charge Gain,Altitude Charge Gain,Apex Mutator,Evolution Charge,Standard affix: modest Evolution Charge bonus appropriate for level 19.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 19.,The Anomaly Ward,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 19 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0948,Hardened Wayfora Archipelago Pressure-Sealed Inertia Battleaxe of Sonic Reverb,Standard / Non-Godly,,19,Rare,3,170,Weapon,Two-Hand Weapon,Battleaxe,None,Slow,69,108,0,0,20,Threat Control,Agility,Aether,Kinetic Juggernaut,Sonic Reverb,Standard affix: modest Sonic Reverb bonus appropriate for level 19.,Dungeon Cache,Dungeon cache reward tied to Wayfora Archipelago instance clears at level 19.,The Wayfora Archipelago,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 19 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0953,Hardened Resonant Peaks Moon-Silver Handler Cloak of Armor Sunder,Standard / Non-Godly,,20,Rare,3,178,Armor,Back,Cloak,Medium,,0,0,50,3,50,Resonance,Verdant Point Gain,Combo Decay Resistance,Packmaster,Armor Sunder,Standard affix: modest Armor Sunder bonus appropriate for level 20.,Dungeon Cache,Dungeon cache reward tied to Resonant Peaks instance clears at level 20.,The Resonant Peaks,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 20 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0958,Hardened Anomaly Ward Cindervale Steel Sylvan Pulse Pistols of Thermal Shock,Standard / Non-Godly,,20,Rare,3,181,Weapon,Dual Ranged,Pulse Pistols,None,Fast,49,76,0,0,22,Altitude Charge Gain,Might,Verdant Point Gain,Sylvan Warden,Thermal Shock,Standard affix: modest Thermal Shock bonus appropriate for level 20.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 20.,The Anomaly Ward,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 20 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0964,Hardened Abyssal Trench Sapglass Grav-Lift Cape of Mirror Deflection,Standard / Non-Godly,,20,Rare,3,178,Armor,Back,Cape,Medium,,0,0,46,3,50,Armor Pierce,Verdant Point Gain,Evolution Point Gain,Orbital Striker,Mirror Deflection,Standard affix: modest Mirror Deflection bonus appropriate for level 20.,Dungeon Cache,Dungeon cache reward tied to Abyssal Trench instance clears at level 20.,The Abyssal Trench,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 20 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0972,Supercharged Abyssal Trench Sapglass Resonant Visor of Phase-Step,Standard / Non-Godly,,20,Super,5,235,Armor,Head,Visor,Medium,,0,0,80,13,66,Focus,Kinetic Charge,Altitude Charge Gain,Resonant,Phase-Step,Super affix: minor Phase-Step trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Abyssal Trench instance clears at level 20.,The Abyssal Trench,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Baseline leveling gear.,Level 20 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0993,Prismatic Resonant Peaks Moon-Silver Pack Aegis Shield of Projectile Reversal,Standard / Non-Godly,,20,Very Rare,4,204,Armor,Shield,Aegis Shield,Heavy,,0,0,152,24,57,Agility,Fortitude,Protocol Rating,Packmaster,Projectile Reversal,Very Rare affix: improved Projectile Reversal stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Resonant Peaks instance clears at level 20.,The Resonant Peaks,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 20 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0998,Prismatic Anomaly Ward Cindervale Steel Thorn Pulse Pistols of Kinetic Absorption,Standard / Non-Godly,,20,Very Rare,4,207,Weapon,Dual Ranged,Pulse Pistols,None,Fast,55,88,0,0,25,Kinetic Charge,Critical Chance,Might,Sylvan Warden,Kinetic Absorption,Very Rare affix: improved Kinetic Absorption stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 20.,The Anomaly Ward,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 20 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1001,Hardened Voyage Incubator Null-Iron Hound Coat of Briar Binding,Standard / Non-Godly,,21,Rare,3,189,Armor,Chest,Coat,Heavy,,0,0,123,8,53,Altitude Charge Gain,Threat Control,Altitude Charge Gain,Packmaster,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 21.,Dungeon Cache,Dungeon cache reward tied to Voyage Incubator instance clears at level 21.,The Voyage Incubator,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1006,Hardened Abyssal Trench Mirror-Glass Verdant Crossbow of Hydraulic Burst,Standard / Non-Godly,,21,Rare,3,192,Weapon,Ranged Weapon,Crossbow,None,Medium,65,101,0,0,23,Stagger Damage,Command Point Gain,Aether,Sylvan Warden,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 21.,Dungeon Cache,Dungeon cache reward tied to Abyssal Trench instance clears at level 21.,The Abyssal Trench,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1011,Hardened Anomaly Ward Sapglass Pack Helm of Mirror Deflection,Standard / Non-Godly,,21,Rare,3,187,Armor,Head,Helm,Medium,,0,0,87,6,52,Perfect Parry Window,Combo Decay Resistance,Cooldown Recovery,Packmaster,Mirror Deflection,Standard affix: modest Mirror Deflection bonus appropriate for level 21.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 21.,The Anomaly Ward,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1016,Hardened EPI-Center Moon-Silver Thorn Thermal Scepter of Dream Memory,Standard / Non-Godly,,21,Rare,3,190,Weapon,Caster Weapon,Thermal Scepter,None,Medium,63,97,0,0,23,Aether,Protocol Rating,Scrap Charge Gain,Sylvan Warden,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 21.,Dungeon Cache,Dungeon cache reward tied to EPI-Center instance clears at level 21.,The EPI-Center,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1019,Supercharged Anomaly Ward Sapglass Alpha Coat of Phase-Step,Standard / Non-Godly,,21,Super,5,246,Armor,Chest,Coat,Heavy,,0,0,160,26,69,Kinetic Charge,Flux Charge Gain,Perfect Parry Window,Apex Mutator,Phase-Step,Super affix: minor Phase-Step trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 21.,The Anomaly Ward,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1024,Supercharged Shut-Down Academies Moon-Silver Seismic Belt of Null Ward,Standard / Non-Godly,,21,Super,5,245,Armor,Waist,Belt,Medium,,0,0,76,12,69,Scrap Charge Gain,Agility,Flux Charge Gain,Kinetic Juggernaut,Null Ward,Super affix: minor Null Ward trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Shut-Down Academies instance clears at level 21.,The Shut-Down Academies,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1035,Prismatic EPI-Center Sapglass Flux Warhammer of Thermal Shock,Standard / Non-Godly,,21,Very Rare,4,218,Weapon,Two-Hand Weapon,Warhammer,None,Slow,95,151,0,0,26,Might,Agility,Focus,Phantom-Shift,Thermal Shock,Very Rare affix: improved Thermal Shock stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to EPI-Center instance clears at level 21.,The EPI-Center,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1040,Prismatic Anomaly Ward Moon-Silver Tempo Mask of Projectile Reversal,Standard / Non-Godly,,21,Very Rare,4,213,Armor,Head,Mask,Medium,,0,0,79,13,60,Resonance,Scrap Charge Gain,Shield Break,Resonant,Projectile Reversal,Very Rare affix: improved Projectile Reversal stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 21.,The Anomaly Ward,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1045,Prismatic Sector 6 Quarantine Cindervale Steel Blink Aether Focus of Kinetic Absorption,Standard / Non-Godly,,21,Very Rare,4,216,Weapon,Off Hand Focus,Aether Focus,None,Medium,50,80,0,0,26,Altitude Charge Gain,Threat Control,Altitude Charge Gain,Phantom-Shift,Kinetic Absorption,Very Rare affix: improved Kinetic Absorption stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Sector 6 Quarantine instance clears at level 21.,Sector 6 Quarantine,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1046,Prismatic Anomaly Ward Mirror-Glass Sylvan Crossbow of Dream Memory,Standard / Non-Godly,,21,Very Rare,4,218,Weapon,Ranged Weapon,Crossbow,None,Medium,73,116,0,0,26,Scrap Charge Gain,Agility,Flux Charge Gain,Sylvan Warden,Dream Memory,Very Rare affix: improved Dream Memory stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 21.,The Anomaly Ward,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1053,Hardened Sector 6 Quarantine Mirror-Glass Flux Legwraps of Hydraulic Burst,Standard / Non-Godly,,22,Rare,3,196,Armor,Legs,Legwraps,Medium,,0,0,85,5,55,Combo Decay Resistance,Armor Pierce,Flux Charge Gain,Phantom-Shift,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 22.,Dungeon Cache,Dungeon cache reward tied to Sector 6 Quarantine instance clears at level 22.,Sector 6 Quarantine,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1058,Hardened Anomaly Ward Sapglass Tempo Visor of Mirror Deflection,Standard / Non-Godly,,22,Rare,3,195,Armor,Head,Visor,Medium,,0,0,66,4,55,Focus,Fortitude,Kinetic Charge,Resonant,Mirror Deflection,Standard affix: modest Mirror Deflection bonus appropriate for level 22.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 22.,The Anomaly Ward,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1064,Hardened Rhyming Labyrinths Null-Iron Sylvan Scrap Cannon of Flow Retention,Standard / Non-Godly,,22,Rare,3,200,Weapon,Heavy Ranged,Scrap Cannon,None,Slow,86,133,0,0,24,Evolution Point Gain,Armor Pierce,Focus,Sylvan Warden,Flow Retention,Standard affix: modest Flow Retention bonus appropriate for level 22.,Dungeon Cache,Dungeon cache reward tied to Rhyming Labyrinths instance clears at level 22.,The Rhyming Labyrinths,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1072,Supercharged Abyssal Trench Null-Iron Inertia Helm of Hound Latch,Standard / Non-Godly,,22,Super,5,257,Armor,Head,Helm,Heavy,,0,0,120,19,72,Armor Pierce,Altitude Charge Gain,Fortitude,Kinetic Juggernaut,Hound Latch,Super affix: minor Hound Latch trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Abyssal Trench instance clears at level 22.,The Abyssal Trench,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1088,Prismatic EPI-Center Null-Iron Wub Gauntlets of Mirror Deflection,Standard / Non-Godly,,22,Very Rare,4,225,Armor,Hands,Gauntlets,Heavy,,0,0,105,17,63,Altitude Charge Gain,Perfect Parry Window,Evolution Point Gain,Resonant,Mirror Deflection,Very Rare affix: improved Mirror Deflection stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to EPI-Center instance clears at level 22.,The EPI-Center,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1093,Prismatic Anomaly Ward Mirror-Glass Afterimage Cloak of Dream Memory,Standard / Non-Godly,,22,Very Rare,4,224,Armor,Back,Cloak,Medium,,0,0,62,10,63,Stagger Damage,Evolution Point Gain,Agility,Phantom-Shift,Dream Memory,Very Rare affix: improved Dream Memory stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 22.,The Anomaly Ward,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1098,Prismatic Abyssal Trench Sapglass Acoustic Coat of Protocol Revision,Standard / Non-Godly,,22,Very Rare,4,223,Armor,Chest,Coat,Heavy,,0,0,145,23,62,Perfect Parry Window,Cooldown Recovery,Armor Pierce,Resonant,Protocol Revision,Very Rare affix: improved Protocol Revision stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Abyssal Trench instance clears at level 22.,The Abyssal Trench,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1101,Hardened Anomaly Ward Leviathan Pearl Stutter Visor of Evolution Charge,Standard / Non-Godly,,23,Rare,3,206,Armor,Head,Visor,Medium,,0,0,70,5,58,Focus,Aether,Fortitude,Phantom-Shift,Evolution Charge,Standard affix: modest Evolution Charge bonus appropriate for level 23.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 23.,The Anomaly Ward,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1106,Hardened Voyage Incubator Greenfire Wub Gravity Lance of Sonic Reverb,Standard / Non-Godly,,23,Rare,3,209,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,77,120,0,0,25,Protocol Rating,Flux Charge Gain,Combo Decay Resistance,Resonant,Sonic Reverb,Standard affix: modest Sonic Reverb bonus appropriate for level 23.,Dungeon Cache,Dungeon cache reward tied to Voyage Incubator instance clears at level 23.,The Voyage Incubator,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1111,Hardened Marlowe Editing Protocol Null-Iron Afterimage Cape of Flow Retention,Standard / Non-Godly,,23,Rare,3,204,Armor,Back,Cape,Medium,,0,0,53,3,57,Verdant Point Gain,Agility,Verdant Point Gain,Phantom-Shift,Flow Retention,Standard affix: modest Flow Retention bonus appropriate for level 23.,Dungeon Cache,Dungeon cache reward tied to Marlowe Editing Protocol instance clears at level 23.,The Marlowe Editing Protocol,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1116,Hardened EPI-Center Mirror-Glass Acoustic Flux Staff of Critical Timing,Standard / Non-Godly,,23,Rare,3,207,Weapon,Two-Hand Focus,Flux Staff,None,Medium,72,111,0,0,25,Shield Break,Scrap Charge Gain,Resonance,Resonant,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 23.,Dungeon Cache,Dungeon cache reward tied to EPI-Center instance clears at level 23.,The EPI-Center,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1119,Supercharged Anomaly Ward Null-Iron EMP Visor of Hound Latch,Standard / Non-Godly,,23,Super,5,268,Armor,Head,Visor,Medium,,0,0,91,15,75,Perfect Parry Window,Shield Break,Critical Chance,Scrap-Tek,Hound Latch,Super affix: minor Hound Latch trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 23.,The Anomaly Ward,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1124,Supercharged Shut-Down Academies Mirror-Glass Protocol Flux Staff of Armor Sunder,Standard / Non-Godly,,23,Super,5,271,Weapon,Two-Hand Focus,Flux Staff,None,Medium,91,148,0,0,33,Aether,Resonance,Protocol Rating,Protocol Weaver,Armor Sunder,Super affix: minor Armor Sunder trigger after a perfect parry or vault.,Dungeon Cache,Dungeon cache reward tied to Shut-Down Academies instance clears at level 23.,The Shut-Down Academies,Dungeon Cache,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1135,Prismatic Anomaly Ward Null-Iron Chimera Void Chakrams of Mirror Deflection,Standard / Non-Godly,,23,Very Rare,4,238,Weapon,Thrown Weapon,Void Chakrams,None,Fast,69,110,0,0,29,Critical Chance,Resonance,Cooldown Recovery,Apex Mutator,Mirror Deflection,Very Rare affix: improved Mirror Deflection stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Anomaly Ward instance clears at level 23.,The Anomaly Ward,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1140,Prismatic EPI-Center Mirror-Glass Asteroid Aegis Shield of Dream Memory,Standard / Non-Godly,,23,Very Rare,4,233,Armor,Shield,Aegis Shield,Heavy,,0,0,173,28,65,Combo Decay Resistance,Stagger Damage,Scrap Charge Gain,Kinetic Juggernaut,Dream Memory,Very Rare affix: improved Dream Memory stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to EPI-Center instance clears at level 23.,The EPI-Center,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
