item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-0966,Hardened Anomaly Ward Cindervale Steel Inertia Pulse Pistols of Vault Momentum,Standard / Non-Godly,,20,Rare,3,186,Weapon,Dual Ranged,Pulse Pistols,None,Fast,50,78,0,0,22,Cooldown Recovery,Armor Pierce,Critical Chance,Kinetic Juggernaut,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 20.,Faction Vendor,Faction vendor item unlocked by reputation in Anomaly Ward; non-Godly and trade-limited.,The Anomaly Ward,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 20 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0971,Supercharged Anomaly Ward Pressure-Sealed Data-Code Cloak of Siphon Guard,Standard / Non-Godly,,20,Super,5,233,Armor,Back,Cloak,Medium,,0,0,65,10,65,Agility,Fortitude,Protocol Rating,Apex Mutator,Siphon Guard,Super affix: minor Siphon Guard trigger after a perfect parry or vault.,Faction Vendor,Faction vendor item unlocked by reputation in Anomaly Ward; non-Godly and trade-limited.,The Anomaly Ward,Faction Vendor,80,Superdense Aether Lattice,Tradeable until equipped,Baseline leveling gear.,Level 20 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1008,Hardened EPI-Center Moon-Silver Lexicon Thermal Scepter of Scrap Magnetism,Standard / Non-Godly,,21,Rare,3,196,Weapon,Caster Weapon,Thermal Scepter,None,Medium,65,100,0,0,24,Shield Break,Flux Charge Gain,Command Point Gain,Protocol Weaver,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 21.,Faction Vendor,Faction vendor item unlocked by reputation in EPI-Center; non-Godly and trade-limited.,The EPI-Center,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1013,Hardened Anomaly Ward Cindervale Steel EMP Bracers of Vault Momentum,Standard / Non-Godly,,21,Rare,3,191,Armor,Wrists,Bracers,Medium,,0,0,65,4,53,Might,Agility,Focus,Scrap-Tek,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 21.,Faction Vendor,Faction vendor item unlocked by reputation in Anomaly Ward; non-Godly and trade-limited.,The Anomaly Ward,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1029,Tuned Wayfora Archipelago Cindervale Steel Chimera Helm of Sevenfold Counter,Standard / Non-Godly,,21,Uncommon,2,174,Armor,Head,Helm,Medium,,0,0,81,5,49,Armor Pierce,Scrap Charge Gain,Kinetic Charge,Apex Mutator,Sevenfold Counter,Standard affix: modest Sevenfold Counter bonus appropriate for level 21.,Faction Vendor,Faction vendor item unlocked by reputation in Wayfora Archipelago; non-Godly and trade-limited.,The Wayfora Archipelago,Faction Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1039,Prismatic Anomaly Ward Leviathan Pearl Apex Boots of Combo Grace,Standard / Non-Godly,,21,Very Rare,4,211,Armor,Feet,Boots,Medium,,0,0,85,14,59,Fortitude,Command Point Gain,Critical Chance,Apex Mutator,Combo Grace,Very Rare affix: improved Combo Grace stat budget and one utility roll.,Faction Vendor,Faction vendor item unlocked by reputation in Anomaly Ward; non-Godly and trade-limited.,The Anomaly Ward,Faction Vendor,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1044,Prismatic Abyssal Trench Greenfire Haymaker Chestplate of Low-Gravity Lift,Standard / Non-Godly,,21,Very Rare,4,210,Armor,Chest,Chestplate,Heavy,,0,0,202,33,59,Command Point Gain,Combo Decay Resistance,Protocol Rating,Kinetic Juggernaut,Low-Gravity Lift,Very Rare affix: improved Low-Gravity Lift stat budget and one utility roll.,Faction Vendor,Faction vendor item unlocked by reputation in Abyssal Trench; non-Godly and trade-limited.,The Abyssal Trench,Faction Vendor,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1050,Legend-Wrought Anomaly Ward Pressure-Sealed Sub-Bass Cloak of Dawnforge Resolve,Standard / Non-Godly,,21,Legend,6,286,Armor,Back,Cloak,Medium,,0,0,80,13,80,Stagger Damage,Command Point Gain,Aether,Resonant,Dawnforge Resolve,High-tier non-unique affix: +3 Dawnforge Resolve stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Faction Vendor,Faction vendor item unlocked by reputation in Anomaly Ward; non-Godly and trade-limited.,The Anomaly Ward,Faction Vendor,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 21 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1055,Hardened Deprecated Repositories Moon-Silver Thermal Protocol Blade of Scrap Magnetism,Standard / Non-Godly,,22,Rare,3,204,Weapon,Main Hand,Protocol Blade,None,Medium,67,104,0,0,24,Threat Control,Perfect Parry Window,Combo Decay Resistance,Flux-Caster,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 22.,Faction Vendor,Faction vendor item unlocked by reputation in Deprecated Repositories; non-Godly and trade-limited.,The Deprecated Repositories,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1066,Hardened EPI-Center Sapglass Red-Pen Glaive of Phase-Step,Standard / Non-Godly,,22,Rare,3,204,Weapon,Two-Hand Weapon,Glaive,None,Medium,74,115,0,0,24,Altitude Charge Gain,Perfect Parry Window,Evolution Point Gain,Protocol Weaver,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 22.,Faction Vendor,Faction vendor item unlocked by reputation in EPI-Center; non-Godly and trade-limited.,The EPI-Center,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1071,Supercharged Deprecated Repositories Moon-Silver Scrap Legwraps of Null Ward,Standard / Non-Godly,,22,Super,5,255,Armor,Legs,Legwraps,Heavy,,0,0,111,18,71,Stagger Damage,Evolution Point Gain,Agility,Scrap-Tek,Null Ward,Super affix: minor Null Ward trigger after a perfect parry or vault.,Faction Vendor,Faction vendor item unlocked by reputation in Deprecated Repositories; non-Godly and trade-limited.,The Deprecated Repositories,Faction Vendor,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1086,Prismatic Shut-Down Academies Leviathan Pearl Syntax Magnetic Grapple Gauntlet of Combo Grace,Standard / Non-Godly,,22,Very Rare,4,225,Weapon,Arm Weapon,Magnetic Grapple Gauntlet,None,Fast,64,102,0,0,27,Evolution Point Gain,Armor Pierce,Focus,Protocol Weaver,Combo Grace,Very Rare affix: improved Combo Grace stat budget and one utility roll.,Faction Vendor,Faction vendor item unlocked by reputation in Shut-Down Academies; non-Godly and trade-limited.,The Shut-Down Academies,Faction Vendor,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 22 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1108,Hardened Anomaly Ward Mirror-Glass Altitude Mask of Low-Gravity Lift,Standard / Non-Godly,,23,Rare,3,209,Armor,Head,Mask,Medium,,0,0,78,5,59,Command Point Gain,Shield Break,Aether,Orbital Striker,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 23.,Faction Vendor,Faction vendor item unlocked by reputation in Anomaly Ward; non-Godly and trade-limited.,The Anomaly Ward,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1113,Hardened Shut-Down Academies Sapglass Crucible Twin Daggers of Phase-Step,Standard / Non-Godly,,23,Rare,3,212,Weapon,Dual Weapon,Twin Daggers,None,Very Fast,54,84,0,0,25,Critical Chance,Resonance,Cooldown Recovery,Flux-Caster,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 23.,Faction Vendor,Faction vendor item unlocked by reputation in Shut-Down Academies; non-Godly and trade-limited.,The Shut-Down Academies,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1129,Tuned Pocket-Monster Data Plains Sapglass Hydraulic Cape of Thermal Shock,Standard / Non-Godly,,23,Uncommon,2,190,Armor,Back,Cape,Medium,,0,0,49,3,53,Evolution Point Gain,Stagger Damage,Might,Scrap-Tek,Thermal Shock,Standard affix: modest Thermal Shock bonus appropriate for level 23.,Faction Vendor,Faction vendor item unlocked by reputation in Pocket-Monster Data Plains; non-Godly and trade-limited.,The Pocket-Monster Data Plains,Faction Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1139,Prismatic Deprecated Repositories Cindervale Steel Junkyard Greaves of Kinetic Absorption,Standard / Non-Godly,,23,Very Rare,4,231,Armor,Legs,Greaves,Heavy,,0,0,143,23,65,Cooldown Recovery,Flux Charge Gain,Evolution Point Gain,Scrap-Tek,Kinetic Absorption,Very Rare affix: improved Kinetic Absorption stat budget and one utility roll.,Faction Vendor,Faction vendor item unlocked by reputation in Deprecated Repositories; non-Godly and trade-limited.,The Deprecated Repositories,Faction Vendor,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1144,Prismatic Anomaly Ward Pressure-Sealed Front-Matter Briar Bow of Dawnforge Resolve,Standard / Non-Godly,,23,Very Rare,4,234,Weapon,Ranged Weapon,Briar Bow,None,Medium,74,118,0,0,28,Agility,Agility,Agility,Protocol Weaver,Dawnforge Resolve,Very Rare affix: improved Dawnforge Resolve stat budget and one utility roll.,Faction Vendor,Faction vendor item unlocked by reputation in Anomaly Ward; non-Godly and trade-limited.,The Anomaly Ward,Faction Vendor,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1150,Legend-Wrought Voyage Incubator Moon-Silver Haymaker Legwraps of Aerial Juggle,Standard / Non-Godly,,23,Legend,6,312,Armor,Legs,Legwraps,Heavy,,0,0,135,22,87,Protocol Rating,Flux Charge Gain,Combo Decay Resistance,Kinetic Juggernaut,Aerial Juggle,High-tier non-unique affix: +3 Aerial Juggle stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Faction Vendor,Faction vendor item unlocked by reputation in Voyage Incubator; non-Godly and trade-limited.,The Voyage Incubator,Faction Vendor,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 23 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1155,Hardened Shut-Down Academies Mirror-Glass Latch Sonic Maul of Low-Gravity Lift,Standard / Non-Godly,,24,Rare,3,221,Weapon,Two-Hand Weapon,Sonic Maul,None,Slow,86,133,0,0,27,Flux Charge Gain,Focus,Flux Charge Gain,Packmaster,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 24.,Faction Vendor,Faction vendor item unlocked by reputation in Shut-Down Academies; non-Godly and trade-limited.,The Shut-Down Academies,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1166,Hardened Anomaly Ward Null-Iron Tether Coat of Hound Latch,Standard / Non-Godly,,24,Rare,3,217,Armor,Chest,Coat,Heavy,,0,0,141,9,61,Focus,Focus,Focus,Orbital Striker,Hound Latch,Standard affix: modest Hound Latch bonus appropriate for level 24.,Faction Vendor,Faction vendor item unlocked by reputation in Anomaly Ward; non-Godly and trade-limited.,The Anomaly Ward,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1171,Supercharged EPI-Center Mirror-Glass Glacial Belt of Armor Sunder,Standard / Non-Godly,,24,Super,5,278,Armor,Waist,Belt,Medium,,0,0,86,14,78,Protocol Rating,Verdant Point Gain,Shield Break,Flux-Caster,Armor Sunder,Super affix: minor Armor Sunder trigger after a perfect parry or vault.,Faction Vendor,Faction vendor item unlocked by reputation in EPI-Center; non-Godly and trade-limited.,The EPI-Center,Faction Vendor,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1186,Prismatic Urban Sprawl Cindervale Steel Exosphere Boots of Kinetic Absorption,Standard / Non-Godly,,24,Very Rare,4,240,Armor,Feet,Boots,Medium,,0,0,97,16,67,Might,Perfect Parry Window,Cooldown Recovery,Orbital Striker,Kinetic Absorption,Very Rare affix: improved Kinetic Absorption stat budget and one utility roll.,Faction Vendor,Faction vendor item unlocked by reputation in Urban Sprawl; non-Godly and trade-limited.,The Urban Sprawl,Faction Vendor,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 24 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1208,Hardened EPI-Center Greenfire World-Tree Aegis Shield of Dawnforge Resolve,Standard / Non-Godly,,25,Rare,3,216,Armor,Shield,Aegis Shield,Heavy,,0,0,161,10,60,Agility,Threat Control,Combo Decay Resistance,Sylvan Warden,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 25.,Faction Vendor,Faction vendor item unlocked by reputation in EPI-Center; non-Godly and trade-limited.,The EPI-Center,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1213,Hardened Anomaly Ward Null-Iron Hound Magnetic Grapple Gauntlet of Hound Latch,Standard / Non-Godly,,25,Rare,3,230,Weapon,Arm Weapon,Magnetic Grapple Gauntlet,None,Fast,67,103,0,0,28,Kinetic Charge,Command Point Gain,Verdant Point Gain,Packmaster,Hound Latch,Standard affix: modest Hound Latch bonus appropriate for level 25.,Faction Vendor,Faction vendor item unlocked by reputation in Anomaly Ward; non-Godly and trade-limited.,The Anomaly Ward,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1229,Tuned Voyage Incubator Null-Iron Maelstrom Boots of Mirror Deflection,Standard / Non-Godly,,25,Uncommon,2,206,Armor,Feet,Boots,Medium,,0,0,83,5,58,Might,Combo Decay Resistance,Armor Pierce,Flux-Caster,Mirror Deflection,Standard affix: modest Mirror Deflection bonus appropriate for level 25.,Faction Vendor,Faction vendor item unlocked by reputation in Voyage Incubator; non-Godly and trade-limited.,The Voyage Incubator,Faction Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1239,Prismatic Raid-Rush Choke Points Sapglass Aether Bracers of Protocol Revision,Standard / Non-Godly,,25,Very Rare,4,251,Armor,Wrists,Bracers,Medium,,0,0,86,14,70,Altitude Charge Gain,Shield Break,Focus,Flux-Caster,Protocol Revision,Very Rare affix: improved Protocol Revision stat budget and one utility roll.,Faction Vendor,Faction vendor item unlocked by reputation in Raid-Rush Choke Points; non-Godly and trade-limited.,The Raid-Rush Choke Points,Faction Vendor,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1244,Prismatic Shut-Down Academies Moon-Silver Orbital Rail Rifle of Aerial Juggle,Standard / Non-Godly,,25,Very Rare,4,254,Weapon,Ranged Weapon,Rail Rifle,None,Slow,100,160,0,0,30,Stagger Damage,Resonance,Shield Break,Orbital Striker,Aerial Juggle,Very Rare affix: improved Aerial Juggle stat budget and one utility roll.,Faction Vendor,Faction vendor item unlocked by reputation in Shut-Down Academies; non-Godly and trade-limited.,The Shut-Down Academies,Faction Vendor,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 25 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-1255,Hardened Lunar Readiness Base Starwell Alloy Phantom Mask of Dawnforge Resolve,Standard / Non-Godly,,26,Rare,3,224,Armor,Head,Mask,Medium,,0,0,83,5,63,Resonance,Kinetic Charge,Protocol Rating,Phantom-Shift,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 26.,Faction Vendor,Faction vendor item unlocked by reputation in Lunar Readiness Base; non-Godly and trade-limited.,The Lunar Readiness Base,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1266,Hardened Zenith Spire Dawnforge Tempered Briar Visor of Briar Binding,Standard / Non-Godly,,26,Rare,3,224,Armor,Head,Visor,Medium,,0,0,76,5,63,Armor Pierce,Kinetic Charge,Cooldown Recovery,Sylvan Warden,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 26.,Faction Vendor,Faction vendor item unlocked by reputation in Zenith Spire; non-Godly and trade-limited.,The Zenith Spire,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1271,Supercharged Anomaly Ward Starwell Alloy Handler Briar Bow of Hydraulic Burst,Standard / Non-Godly,,26,Super,5,304,Weapon,Ranged Weapon,Briar Bow,None,Medium,95,155,0,0,36,Threat Control,Armor Pierce,Scrap Charge Gain,Packmaster,Hydraulic Burst,Super affix: minor Hydraulic Burst trigger after a perfect parry or vault.,Faction Vendor,Faction vendor item unlocked by reputation in Anomaly Ward; non-Godly and trade-limited.,The Anomaly Ward,Faction Vendor,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1276,Supercharged Syndicate Spire Prismatic Data Sylvan Cape of Mirror Deflection,Standard / Non-Godly,,26,Super,5,299,Armor,Back,Cape,Medium,,0,0,78,13,84,Fortitude,Fortitude,Fortitude,Sylvan Warden,Mirror Deflection,Super affix: minor Mirror Deflection trigger after a perfect parry or vault.,Faction Vendor,Faction vendor item unlocked by reputation in Syndicate Spire; non-Godly and trade-limited.,The Syndicate Spire,Faction Vendor,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1286,Prismatic Alternating Archives Dreamglass Ironbark Greaves of Protocol Revision,Standard / Non-Godly,,26,Very Rare,4,260,Armor,Legs,Greaves,Heavy,,0,0,161,26,73,Critical Chance,Focus,Verdant Point Gain,Sylvan Warden,Protocol Revision,Very Rare affix: improved Protocol Revision stat budget and one utility roll.,Faction Vendor,Faction vendor item unlocked by reputation in Alternating Archives; non-Godly and trade-limited.,The Alternating Archives,Faction Vendor,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 26 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1308,Hardened Zenith Spire Ancient Ironbark Resonant Cloak of Aerial Juggle,Standard / Non-Godly,,27,Rare,3,233,Armor,Back,Cloak,Medium,,0,0,65,4,65,Stagger Damage,Aether,Flux Charge Gain,Resonant,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 27.,Faction Vendor,Faction vendor item unlocked by reputation in Zenith Spire; non-Godly and trade-limited.,The Zenith Spire,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1313,Hardened Raid-Rush Choke Points Dawnforge Tempered Stutter Coat of Briar Binding,Standard / Non-Godly,,27,Rare,3,232,Armor,Chest,Coat,Heavy,,0,0,151,10,65,Perfect Parry Window,Flux Charge Gain,Kinetic Charge,Phantom-Shift,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 27.,Faction Vendor,Faction vendor item unlocked by reputation in Raid-Rush Choke Points; non-Godly and trade-limited.,The Raid-Rush Choke Points,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1329,Tuned Urban Sprawl Dawnforge Tempered Pack Warhammer of Flow Retention,Standard / Non-Godly,,27,Uncommon,2,226,Weapon,Two-Hand Weapon,Warhammer,None,Slow,101,153,0,0,27,Critical Chance,Agility,Altitude Charge Gain,Packmaster,Flow Retention,Standard affix: modest Flow Retention bonus appropriate for level 27.,Faction Vendor,Faction vendor item unlocked by reputation in Urban Sprawl; non-Godly and trade-limited.,The Urban Sprawl,Faction Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1339,Prismatic EPI-Center Prismatic Data Den Aether Focus of EMP Resistance,Standard / Non-Godly,,27,Very Rare,4,274,Weapon,Off Hand Focus,Aether Focus,None,Medium,64,102,0,0,33,Focus,Threat Control,Cooldown Recovery,Packmaster,EMP Resistance,Very Rare affix: improved EMP Resistance stat budget and one utility roll.,Faction Vendor,Faction vendor item unlocked by reputation in EPI-Center; non-Godly and trade-limited.,The EPI-Center,Faction Vendor,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1344,Prismatic Syndicate Spire Void-Touched Root Cloak of Afterimage Echo,Standard / Non-Godly,,27,Very Rare,4,269,Armor,Back,Cloak,Medium,,0,0,75,12,75,Protocol Rating,Command Point Gain,Scrap Charge Gain,Sylvan Warden,Afterimage Echo,Very Rare affix: improved Afterimage Echo stat budget and one utility roll.,Faction Vendor,Faction vendor item unlocked by reputation in Syndicate Spire; non-Godly and trade-limited.,The Syndicate Spire,Faction Vendor,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 27 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1355,Hardened Anomaly Ward Ancient Ironbark Alpha Aegis Shield of Aerial Juggle,Standard / Non-Godly,,28,Rare,3,241,Armor,Shield,Aegis Shield,Heavy,,0,0,179,12,67,Combo Decay Resistance,Altitude Charge Gain,Agility,Apex Mutator,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 28.,Faction Vendor,Faction vendor item unlocked by reputation in Anomaly Ward; non-Godly and trade-limited.,The Anomaly Ward,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 28 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1366,Hardened Lunar Readiness Base Eclipse-Hardened Tuning Helm of Evolution Charge,Standard / Non-Godly,,28,Rare,3,241,Armor,Head,Helm,Heavy,,0,0,112,7,67,Evolution Point Gain,Altitude Charge Gain,Verdant Point Gain,Resonant,Evolution Charge,Standard affix: modest Evolution Charge bonus appropriate for level 28.,Faction Vendor,Faction vendor item unlocked by reputation in Lunar Readiness Base; non-Godly and trade-limited.,The Lunar Readiness Base,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 28 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1371,Supercharged Urban Sprawl Ancient Ironbark Flux Rail Rifle of Sonic Reverb,Standard / Non-Godly,,28,Super,5,315,Weapon,Ranged Weapon,Rail Rifle,None,Slow,123,200,0,0,38,Flux Charge Gain,Perfect Parry Window,Resonance,Phantom-Shift,Sonic Reverb,Super affix: minor Sonic Reverb trigger after a perfect parry or vault.,Faction Vendor,Faction vendor item unlocked by reputation in Urban Sprawl; non-Godly and trade-limited.,The Urban Sprawl,Faction Vendor,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 28 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1376,Supercharged Zenith Spire Dawnforge Tempered Tempo Boots of Flow Retention,Standard / Non-Godly,,28,Super,5,321,Armor,Feet,Boots,Heavy,,0,0,129,21,90,Cooldown Recovery,Evolution Point Gain,Perfect Parry Window,Resonant,Flow Retention,Super affix: minor Flow Retention trigger after a perfect parry or vault.,Faction Vendor,Faction vendor item unlocked by reputation in Zenith Spire; non-Godly and trade-limited.,The Zenith Spire,Faction Vendor,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 28 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1386,Prismatic EPI-Center Prismatic Data Sub-Bass Bracers of EMP Resistance,Standard / Non-Godly,,28,Very Rare,4,280,Armor,Wrists,Bracers,Medium,,0,0,95,15,78,Kinetic Charge,Kinetic Charge,Kinetic Charge,Resonant,EMP Resistance,Very Rare affix: improved EMP Resistance stat budget and one utility roll.,Faction Vendor,Faction vendor item unlocked by reputation in EPI-Center; non-Godly and trade-limited.,The EPI-Center,Faction Vendor,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 28 armor tuned for late band enemies; source never requires fighting above the item level.
