item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-0414,Tuned Emerald Canopy Sanctuary Aether-Wood Sub-Bass Gloves of Scrap Magnetism,Standard / Non-Godly,,9,Uncommon,2,80,Armor,Hands,Gloves,Light,,0,0,27,2,22,Resonance,Agility,Combo Decay Resistance,Resonant,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 9.,Monster Drop,Drops from level-9 Siphon-Ticks variants in Emerald Canopy Sanctuary; component: siphon glands.,The Emerald Canopy Sanctuary,Siphon-Ticks,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0421,Plain Subterranean Grid Civic Iron Ignition Gauntlets of Kinetic Absorption,Standard / Non-Godly,,9,Common,1,77,Armor,Hands,Gauntlets,Light,,0,0,36,2,22,Verdant Point Gain,Stagger Damage,Cooldown Recovery,Flux-Caster,Kinetic Absorption,Standard affix: modest Kinetic Absorption bonus appropriate for level 9.,Monster Drop,Drops from level-9 Scrap-Phalanx variants in Subterranean Grid; component: phalanx shield scrap.,The Subterranean Grid,Scrap-Phalanx,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0426,Plain Whispering Glade Cloudhook Brass Exosphere Cloak of Dawnforge Resolve,Standard / Non-Godly,,9,Common,1,76,Armor,Back,Cloak,Light,,0,0,21,1,21,Shield Break,Aether,Scrap Charge Gain,Orbital Striker,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 9.,Monster Drop,Drops from level-9 Siphon-Ticks variants in Whispering Glade; component: siphon glands.,The Whispering Glade,Siphon-Ticks,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0431,Plain Whispering Glade Cottonweave Flux Coat of Hound Latch,Standard / Non-Godly,,9,Common,1,75,Armor,Chest,Coat,Medium,,0,0,49,3,21,Might,Flux Charge Gain,Fortitude,Flux-Caster,Hound Latch,Standard affix: modest Hound Latch bonus appropriate for level 9.,Monster Drop,Drops from level-9 Grid-Rushers variants in Whispering Glade; component: rush-core filaments.,The Whispering Glade,Grid-Rushers,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0437,Prismatic On-Demand Arteries Civic Iron Ratchet One-Hand Sword of Briar Binding,Standard / Non-Godly,,9,Very Rare,4,105,Weapon,Main Hand,One-Hand Sword,None,Medium,34,54,0,0,13,Kinetic Charge,Aether,Might,Scrap-Tek,Briar Binding,Very Rare affix: improved Briar Binding stat budget and one utility roll.,Monster Drop,Drops from level-9 Scrap-Phalanx variants in On-Demand Arteries; component: phalanx shield scrap.,The On-Demand Arteries,Scrap-Phalanx,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 9 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0438,Prismatic Heavy-Chewer Canyons Aether-Wood Kinetic Data-Katana of Afterimage Echo,Standard / Non-Godly,,9,Very Rare,4,107,Weapon,Main Hand,Data-Katana,None,Fast,33,53,0,0,13,Protocol Rating,Resonance,Aether,Kinetic Juggernaut,Afterimage Echo,Very Rare affix: improved Afterimage Echo stat budget and one utility roll.,Monster Drop,Drops from level-9 Siphon-Ticks variants in Heavy-Chewer Canyons; component: siphon glands.,The Heavy-Chewer Canyons,Siphon-Ticks,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 9 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0440,Hardened Evolution Arenas Tinplate Verdant Sonic Maul of Vine Pull,Standard / Non-Godly,,9,Rare,3,88,Weapon,Two-Hand Weapon,Sonic Maul,None,Slow,34,53,0,0,11,Command Point Gain,Command Point Gain,Command Point Gain,Sylvan Warden,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 9.,Monster Drop,Drops from level-9 Gnarl-Maws variants in Evolution Arenas; component: gnarl-hide plates.,The Evolution Arenas,Gnarl-Maws,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 9 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0441,Hardened On-Demand Arteries Wirehide Crucible Helm of Thermal Shock,Standard / Non-Godly,,9,Rare,3,86,Armor,Head,Helm,Light,,0,0,40,3,24,Altitude Charge Gain,Scrap Charge Gain,Verdant Point Gain,Flux-Caster,Thermal Shock,Standard affix: modest Thermal Shock bonus appropriate for level 9.,Monster Drop,Drops from level-9 Scrap-Phalanx variants in On-Demand Arteries; component: phalanx shield scrap.,The On-Demand Arteries,Scrap-Phalanx,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0445,Hardened Emerald Canopy Sanctuary Civic Iron Pack Visor of Combo Grace,Standard / Non-Godly,,9,Rare,3,84,Armor,Head,Visor,Light,,0,0,29,2,24,Critical Chance,Combo Decay Resistance,Focus,Packmaster,Combo Grace,Standard affix: modest Combo Grace bonus appropriate for level 9.,Monster Drop,Drops from level-9 Scrap-Phalanx variants in Emerald Canopy Sanctuary; component: phalanx shield scrap.,The Emerald Canopy Sanctuary,Scrap-Phalanx,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0446,Hardened Micro-Transaction Markets Aether-Wood Thruster Mantle of Projectile Reversal,Standard / Non-Godly,,9,Rare,3,86,Armor,Shoulders,Mantle,Light,,0,0,37,2,24,Stagger Damage,Threat Control,Resonance,Orbital Striker,Projectile Reversal,Standard affix: modest Projectile Reversal bonus appropriate for level 9.,Monster Drop,Drops from level-9 Siphon-Ticks variants in Micro-Transaction Markets; component: siphon glands.,The Micro-Transaction Markets,Siphon-Ticks,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0451,Tuned Magma-Core Forges Gridglass Mutagen Cloak of Leviathan Pressure,Standard / Non-Godly,,10,Uncommon,2,90,Armor,Back,Cloak,Light,,0,0,25,2,25,Threat Control,Altitude Charge Gain,Threat Control,Apex Mutator,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 10.,Monster Drop,Drops from level-10 Gnarl-Maws variants in Magma-Core Forges; component: gnarl-hide plates.,The Magma-Core Forges,Gnarl-Maws,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0456,Tuned Molten Forge Wirehide Kinetic Tuning-Fork Blade of Starwell Sync,Standard / Non-Godly,,10,Uncommon,2,93,Weapon,Main Hand,Tuning-Fork Blade,None,Medium,32,48,0,0,11,Fortitude,Perfect Parry Window,Critical Chance,Kinetic Juggernaut,Starwell Sync,Standard affix: modest Starwell Sync bonus appropriate for level 10.,Monster Drop,Drops from level-10 Scrap-Phalanx variants in Molten Forge; component: phalanx shield scrap.,The Molten Forge,Scrap-Phalanx,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 10 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0461,Tuned Heavy-Chewer Canyons Aether-Wood Omega Belt of Scrap Magnetism,Standard / Non-Godly,,10,Uncommon,2,88,Armor,Waist,Belt,Light,,0,0,27,2,25,Command Point Gain,Evolution Point Gain,Protocol Rating,Apex Mutator,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 10.,Monster Drop,Drops from level-10 Siphon-Ticks variants in Heavy-Chewer Canyons; component: siphon glands.,The Heavy-Chewer Canyons,Siphon-Ticks,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0462,Tuned Micro-Transaction Markets Cottonweave Acoustic Cape of Combo Grace,Standard / Non-Godly,,10,Uncommon,2,90,Armor,Back,Cape,Light,,0,0,23,2,25,Altitude Charge Gain,Altitude Charge Gain,Altitude Charge Gain,Resonant,Combo Grace,Standard affix: modest Combo Grace bonus appropriate for level 10.,Monster Drop,Drops from level-10 Grid-Rushers variants in Micro-Transaction Markets; component: rush-core filaments.,The Micro-Transaction Markets,Grid-Rushers,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0467,Tuned Molten Forge Gridglass Chrono Protocol Blade of Low-Gravity Lift,Standard / Non-Godly,,10,Uncommon,2,93,Weapon,Main Hand,Protocol Blade,None,Medium,31,47,0,0,11,Stagger Damage,Perfect Parry Window,Aether,Phantom-Shift,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 10.,Monster Drop,Drops from level-10 Gnarl-Maws variants in Molten Forge; component: gnarl-hide plates.,The Molten Forge,Gnarl-Maws,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 10 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0473,Plain Molten Forge Cloudhook Brass Den Aegis Shield of Dawnforge Resolve,Standard / Non-Godly,,10,Common,1,83,Armor,Shield,Aegis Shield,Medium,,0,0,62,4,23,Threat Control,Altitude Charge Gain,Threat Control,Packmaster,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 10.,Monster Drop,Drops from level-10 Siphon-Ticks variants in Molten Forge; component: siphon glands.,The Molten Forge,Siphon-Ticks,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0474,Plain Whispering Glade Ash-Tanned Zero-G Coat of Protocol Revision,Standard / Non-Godly,,10,Common,1,85,Armor,Chest,Coat,Medium,,0,0,55,4,24,Might,Verdant Point Gain,Focus,Orbital Striker,Protocol Revision,Standard affix: modest Protocol Revision bonus appropriate for level 10.,Monster Drop,Drops from level-10 Grid-Rushers variants in Whispering Glade; component: rush-core filaments.,The Whispering Glade,Grid-Rushers,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0479,Plain Whispering Glade Tinplate Aether Battleaxe of Aerial Juggle,Standard / Non-Godly,,10,Common,1,88,Weapon,Two-Hand Weapon,Battleaxe,None,Slow,37,55,0,0,11,Resonance,Might,Shield Break,Flux-Caster,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 10.,Monster Drop,Drops from level-10 Gnarl-Maws variants in Whispering Glade; component: gnarl-hide plates.,The Whispering Glade,Gnarl-Maws,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 10 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0485,Prismatic Subterranean Grid Aether-Wood Junkyard Exo-Rig of Afterimage Echo,Standard / Non-Godly,,10,Very Rare,4,112,Armor,Chest,Exo-Rig,Medium,,0,0,90,15,31,Scrap Charge Gain,Verdant Point Gain,Flux Charge Gain,Scrap-Tek,Afterimage Echo,Very Rare affix: improved Afterimage Echo stat budget and one utility roll.,Monster Drop,Drops from level-10 Siphon-Ticks variants in Subterranean Grid; component: siphon glands.,The Subterranean Grid,Siphon-Ticks,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0493,Hardened Micro-Transaction Markets Aether-Wood Handler Gloves of Projectile Reversal,Standard / Non-Godly,,10,Rare,3,94,Armor,Hands,Gloves,Light,,0,0,32,2,26,Combo Decay Resistance,Kinetic Charge,Stagger Damage,Packmaster,Projectile Reversal,Standard affix: modest Projectile Reversal bonus appropriate for level 10.,Monster Drop,Drops from level-10 Siphon-Ticks variants in Micro-Transaction Markets; component: siphon glands.,The Micro-Transaction Markets,Siphon-Ticks,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0498,Hardened Molten Forge Ash-Tanned Sylvan Magnetic Grapple Gauntlet of Kinetic Absorption,Standard / Non-Godly,,10,Rare,3,97,Weapon,Arm Weapon,Magnetic Grapple Gauntlet,None,Fast,28,44,0,0,12,Focus,Armor Pierce,Evolution Point Gain,Sylvan Warden,Kinetic Absorption,Standard affix: modest Kinetic Absorption bonus appropriate for level 10.,Monster Drop,Drops from level-10 Grid-Rushers variants in Molten Forge; component: rush-core filaments.,The Molten Forge,Grid-Rushers,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 10 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0503,Tuned On-Demand Arteries Cindervale Steel Junkyard Pauldrons of Starwell Sync,Standard / Non-Godly,,11,Uncommon,2,96,Armor,Shoulders,Pauldrons,Medium,,0,0,57,4,27,Evolution Point Gain,Resonance,Focus,Scrap-Tek,Starwell Sync,Standard affix: modest Starwell Sync bonus appropriate for level 11.,Monster Drop,Drops from level-11 Scrap-Phalanx variants in On-Demand Arteries; component: phalanx shield scrap.,The On-Demand Arteries,Scrap-Phalanx,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0504,Tuned Subterranean Grid Mirror-Glass Asteroid Belt of Vine Pull,Standard / Non-Godly,,11,Uncommon,2,98,Armor,Waist,Belt,Light,,0,0,30,2,27,Command Point Gain,Protocol Rating,Resonance,Kinetic Juggernaut,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 11.,Monster Drop,Drops from level-11 Siphon-Ticks variants in Subterranean Grid; component: siphon glands.,The Subterranean Grid,Siphon-Ticks,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0509,Tuned Heavy-Chewer Canyons Sapglass Apex Helm of Combo Grace,Standard / Non-Godly,,11,Uncommon,2,97,Armor,Head,Helm,Light,,0,0,45,3,27,Critical Chance,Shield Break,Perfect Parry Window,Apex Mutator,Combo Grace,Standard affix: modest Combo Grace bonus appropriate for level 11.,Monster Drop,Drops from level-11 Grid-Rushers variants in Heavy-Chewer Canyons; component: rush-core filaments.,The Heavy-Chewer Canyons,Grid-Rushers,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0514,Tuned Molten Forge Moon-Silver Haymaker Mantle of Low-Gravity Lift,Standard / Non-Godly,,11,Uncommon,2,96,Armor,Shoulders,Mantle,Light,,0,0,42,3,27,Combo Decay Resistance,Resonance,Flux Charge Gain,Kinetic Juggernaut,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 11.,Monster Drop,Drops from level-11 Iron-Jaw Hound variants in Molten Forge; component: reinforced jawbone.,The Molten Forge,Iron-Jaw Hound,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0521,Plain Heavy-Chewer Canyons Leviathan Pearl Heavy-Chewer Pauldrons of Protocol Revision,Standard / Non-Godly,,11,Common,1,92,Armor,Shoulders,Pauldrons,Medium,,0,0,54,3,26,Fortitude,Combo Decay Resistance,Verdant Point Gain,Packmaster,Protocol Revision,Standard affix: modest Protocol Revision bonus appropriate for level 11.,Monster Drop,Drops from level-11 Aegis Carapace variants in Heavy-Chewer Canyons; component: aegis shell segments.,The Heavy-Chewer Canyons,Aegis Carapace,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0526,Plain Micro-Transaction Markets Greenfire Ironbark Gravity Lance of Aerial Juggle,Standard / Non-Godly,,11,Common,1,95,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,36,53,0,0,11,Command Point Gain,Protocol Rating,Resonance,Sylvan Warden,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 11.,Monster Drop,Drops from level-11 Gnarl-Maws variants in Micro-Transaction Markets; component: gnarl-hide plates.,The Micro-Transaction Markets,Gnarl-Maws,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 11 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0531,Plain Micro-Transaction Markets Null-Iron K-0NG Visor of Briar Binding,Standard / Non-Godly,,11,Common,1,90,Armor,Head,Visor,Light,,0,0,31,2,25,Critical Chance,Shield Break,Perfect Parry Window,Packmaster,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 11.,Monster Drop,Drops from level-11 Venom-Spitter variants in Micro-Transaction Markets; component: venom sac glass.,The Micro-Transaction Markets,Venom-Spitter,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0537,Prismatic Heavy-Chewer Canyons Leviathan Pearl Flux Pulse Pistols of Evolution Charge,Standard / Non-Godly,,11,Very Rare,4,124,Weapon,Dual Ranged,Pulse Pistols,None,Fast,33,52,0,0,15,Perfect Parry Window,Protocol Rating,Armor Pierce,Flux-Caster,Evolution Charge,Very Rare affix: improved Evolution Charge stat budget and one utility roll.,Monster Drop,Drops from level-11 Aegis Carapace variants in Heavy-Chewer Canyons; component: aegis shell segments.,The Heavy-Chewer Canyons,Aegis Carapace,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 11 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0538,Prismatic Molten Forge Moon-Silver Syntax Hydraulic Knuckles of Scrap Magnetism,Standard / Non-Godly,,11,Very Rare,4,126,Weapon,Fist Weapon,Hydraulic Knuckles,None,Medium,44,70,0,0,15,Threat Control,Command Point Gain,Combo Decay Resistance,Protocol Weaver,Scrap Magnetism,Very Rare affix: improved Scrap Magnetism stat budget and one utility roll.,Monster Drop,Drops from level-11 Iron-Jaw Hound variants in Molten Forge; component: reinforced jawbone.,The Molten Forge,Iron-Jaw Hound,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 11 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0540,Hardened On-Demand Arteries Pressure-Sealed Wub Belt of Projectile Reversal,Standard / Non-Godly,,11,Rare,3,102,Armor,Waist,Belt,Light,,0,0,32,2,29,Agility,Flux Charge Gain,Aether,Resonant,Projectile Reversal,Standard affix: modest Projectile Reversal bonus appropriate for level 11.,Monster Drop,Drops from level-11 Tremor-Fiend variants in On-Demand Arteries; component: tremor throat sacs.,The On-Demand Arteries,Tremor-Fiend,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0541,Hardened Heavy-Chewer Canyons Sapglass Hound Cape of Mirror Deflection,Standard / Non-Godly,,11,Rare,3,104,Armor,Back,Cape,Light,,0,0,27,2,29,Focus,Stagger Damage,Kinetic Charge,Packmaster,Mirror Deflection,Standard affix: modest Mirror Deflection bonus appropriate for level 11.,Monster Drop,Drops from level-11 Grid-Rushers variants in Heavy-Chewer Canyons; component: rush-core filaments.,The Heavy-Chewer Canyons,Grid-Rushers,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0545,Hardened Heavy-Chewer Canyons Leviathan Pearl Afterimage Pulse Pistols of Kinetic Absorption,Standard / Non-Godly,,11,Rare,3,105,Weapon,Dual Ranged,Pulse Pistols,None,Fast,28,44,0,0,13,Kinetic Charge,Agility,Cooldown Recovery,Phantom-Shift,Kinetic Absorption,Standard affix: modest Kinetic Absorption bonus appropriate for level 11.,Monster Drop,Drops from level-11 Aegis Carapace variants in Heavy-Chewer Canyons; component: aegis shell segments.,The Heavy-Chewer Canyons,Aegis Carapace,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 11 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0546,Hardened Molten Forge Moon-Silver Verdant Hydraulic Knuckles of Dream Memory,Standard / Non-Godly,,11,Rare,3,107,Weapon,Fist Weapon,Hydraulic Knuckles,None,Medium,38,59,0,0,13,Protocol Rating,Aether,Threat Control,Sylvan Warden,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 11.,Monster Drop,Drops from level-11 Iron-Jaw Hound variants in Molten Forge; component: reinforced jawbone.,The Molten Forge,Iron-Jaw Hound,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 11 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0551,Tuned Playa of Ash Mirror-Glass Scavenger Legwraps of Vine Pull,Standard / Non-Godly,,12,Uncommon,2,106,Armor,Legs,Legwraps,Medium,,0,0,46,3,30,Flux Charge Gain,Critical Chance,Stagger Damage,Scrap-Tek,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 12.,Monster Drop,Drops from level-12 Siphon-Ticks variants in Playa of Ash; component: siphon glands.,The Playa of Ash,Siphon-Ticks,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0556,Tuned Burning Playa Sapglass Syntax One-Hand Sword of Combo Grace,Standard / Non-Godly,,12,Uncommon,2,109,Weapon,Main Hand,One-Hand Sword,None,Medium,36,55,0,0,13,Cooldown Recovery,Focus,Evolution Point Gain,Protocol Weaver,Combo Grace,Standard affix: modest Combo Grace bonus appropriate for level 12.,Monster Drop,Drops from level-12 Grid-Rushers variants in Burning Playa; component: rush-core filaments.,The Burning Playa,Grid-Rushers,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0561,Tuned Playa of Ash Moon-Silver Ratchet Gloves of Low-Gravity Lift,Standard / Non-Godly,,12,Uncommon,2,104,Armor,Hands,Gloves,Light,,0,0,35,2,29,Agility,Verdant Point Gain,Agility,Scrap-Tek,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 12.,Monster Drop,Drops from level-12 Iron-Jaw Hound variants in Playa of Ash; component: reinforced jawbone.,The Playa of Ash,Iron-Jaw Hound,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0562,Tuned Subterranean Grid Null-Iron Kinetic Boots of Kinetic Absorption,Standard / Non-Godly,,12,Uncommon,2,106,Armor,Feet,Boots,Light,,0,0,43,3,30,Focus,Critical Chance,Fortitude,Kinetic Juggernaut,Kinetic Absorption,Standard affix: modest Kinetic Absorption bonus appropriate for level 12.,Monster Drop,Drops from level-12 Venom-Spitter variants in Subterranean Grid; component: venom sac glass.,The Subterranean Grid,Venom-Spitter,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0567,Tuned On-Demand Arteries Mirror-Glass Omega Sonic Maul of Dawnforge Resolve,Standard / Non-Godly,,12,Uncommon,2,109,Weapon,Two-Hand Weapon,Sonic Maul,None,Slow,43,65,0,0,13,Protocol Rating,Focus,Combo Decay Resistance,Apex Mutator,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 12.,Monster Drop,Drops from level-12 Siphon-Ticks variants in On-Demand Arteries; component: siphon glands.,The On-Demand Arteries,Siphon-Ticks,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0573,Plain Heavy-Chewer Canyons Greenfire Chrono Cloak of Aerial Juggle,Standard / Non-Godly,,12,Common,1,98,Armor,Back,Cloak,Light,,0,0,27,2,27,Flux Charge Gain,Critical Chance,Stagger Damage,Phantom-Shift,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 12.,Monster Drop,Drops from level-12 Gnarl-Maws variants in Heavy-Chewer Canyons; component: gnarl-hide plates.,The Heavy-Chewer Canyons,Gnarl-Maws,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0574,Plain Playa of Ash Cindervale Steel Thorn Warhammer of EMP Resistance,Standard / Non-Godly,,12,Common,1,104,Weapon,Two-Hand Weapon,Warhammer,None,Slow,47,70,0,0,12,Critical Chance,Armor Pierce,Cooldown Recovery,Sylvan Warden,EMP Resistance,Standard affix: modest EMP Resistance bonus appropriate for level 12.,Monster Drop,Drops from level-12 Scrap-Phalanx variants in Playa of Ash; component: phalanx shield scrap.,The Playa of Ash,Scrap-Phalanx,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0579,Plain Sonic Badlands Pressure-Sealed Den Gloves of Afterimage Echo,Standard / Non-Godly,,12,Common,1,99,Armor,Hands,Gloves,Light,,0,0,34,2,28,Combo Decay Resistance,Fortitude,Scrap Charge Gain,Packmaster,Afterimage Echo,Standard affix: modest Afterimage Echo bonus appropriate for level 12.,Monster Drop,Drops from level-12 Tremor-Fiend variants in Sonic Badlands; component: tremor throat sacs.,The Sonic Badlands,Tremor-Fiend,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0585,Prismatic Molten Forge Moon-Silver Aether Crossbow of Scrap Magnetism,Standard / Non-Godly,,12,Very Rare,4,136,Weapon,Ranged Weapon,Crossbow,None,Medium,45,72,0,0,16,Aether,Armor Pierce,Protocol Rating,Flux-Caster,Scrap Magnetism,Very Rare affix: improved Scrap Magnetism stat budget and one utility roll.,Monster Drop,Drops from level-12 Iron-Jaw Hound variants in Molten Forge; component: reinforced jawbone.,The Molten Forge,Iron-Jaw Hound,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0593,Hardened Subterranean Grid Moon-Silver Flux Mantle of Dream Memory,Standard / Non-Godly,,12,Rare,3,111,Armor,Shoulders,Mantle,Medium,,0,0,48,3,31,Scrap Charge Gain,Altitude Charge Gain,Command Point Gain,Phantom-Shift,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 12.,Monster Drop,Drops from level-12 Iron-Jaw Hound variants in Subterranean Grid; component: reinforced jawbone.,The Subterranean Grid,Iron-Jaw Hound,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
