item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-1554,Prismatic Alternating Archives Eclipse-Hardened Verdant Pulse Pistols of Evolution Charge,Standard / Non-Godly,,32,Very Rare,4,314,Weapon,Dual Ranged,Pulse Pistols,None,Fast,83,133,0,0,38,Focus,Armor Pierce,Evolution Point Gain,Sylvan Warden,Evolution Charge,Very Rare affix: improved Evolution Charge stat budget and one utility roll.,Special Event Drop,No-XP special-event loot from empowered Grid-Rushers variants in Alternating Archives.,The Alternating Archives,Grid-Rushers,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1570,Legend-Wrought Deprecated Repositories Eclipse-Hardened Zero-G Cape of Tempo Control,Standard / Non-Godly,,32,Legend,6,420,Armor,Back,Cape,Heavy,,0,0,109,18,118,Cooldown Recovery,Fortitude,Verdant Point Gain,Orbital Striker,Tempo Control,High-tier non-unique affix: +3 Tempo Control stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Special Event Drop,No-XP special-event loot from empowered Siphon-Ticks variants in Deprecated Repositories.,The Deprecated Repositories,Siphon-Ticks,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1591,Supercharged Marlowe Editing Protocol Ancient Ironbark Magnetic Legwraps of Low-Gravity Lift,Standard / Non-Godly,,32,Super,5,363,Armor,Legs,Legwraps,Heavy,,0,0,158,25,102,Shield Break,Focus,Command Point Gain,Scrap-Tek,Low-Gravity Lift,Super affix: minor Low-Gravity Lift trigger after a perfect parry or vault.,Special Event Drop,No-XP special-event loot from empowered Sylvan Juggernaut variants in Marlowe Editing Protocol.,The Marlowe Editing Protocol,Sylvan Juggernaut,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1612,Prismatic Rhyming Labyrinths Astral Bone Sylvan Belt of Siphon Guard,Standard / Non-Godly,,33,Very Rare,4,319,Armor,Waist,Belt,Medium,,0,0,99,16,89,Shield Break,Agility,Protocol Rating,Sylvan Warden,Siphon Guard,Very Rare affix: improved Siphon Guard stat budget and one utility roll.,Special Event Drop,No-XP special-event loot from empowered Tremor-Fiend variants in Rhyming Labyrinths.,The Rhyming Labyrinths,Tremor-Fiend,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1617,Prismatic Canceled Supabase Eclipse-Hardened Heavy-Chewer Helm of Tempo Control,Standard / Non-Godly,,33,Very Rare,4,318,Armor,Head,Helm,Heavy,,0,0,148,24,89,Might,Scrap Charge Gain,Might,Packmaster,Tempo Control,Very Rare affix: improved Tempo Control stat budget and one utility roll.,Special Event Drop,No-XP special-event loot from empowered Void Anomaly variants in Canceled Supabase.,The Canceled Supabase,Void Anomaly,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1638,Supercharged Lich's Court Ancient Ironbark Altitude Cloak of Low-Gravity Lift,Standard / Non-Godly,,33,Super,5,373,Armor,Back,Cloak,Heavy,,0,0,104,17,104,Threat Control,Command Point Gain,Combo Decay Resistance,Orbital Striker,Low-Gravity Lift,Super affix: minor Low-Gravity Lift trigger after a perfect parry or vault.,Special Event Drop,No-XP special-event loot from empowered Tremor-Fiend variants in Lich's Court.,The Lich's Court,Tremor-Fiend,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1649,Ancient Rhyming Labyrinths Eclipse-Hardened EMP Cape of Hound Latch,Standard / Non-Godly,,33,Ancient,7,514,Armor,Back,Cape,Heavy,,0,0,134,22,144,Altitude Charge Gain,Command Point Gain,Evolution Point Gain,Scrap-Tek,Hound Latch,High-tier non-unique affix: +4 Hound Latch stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Special Event Drop,No-XP special-event loot from empowered Iron-Jaw Hound variants in Rhyming Labyrinths.,The Rhyming Labyrinths,Iron-Jaw Hound,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1654,Ancient Marlowe Editing Protocol Dreamglass Wub Glaive of Vault Momentum,Standard / Non-Godly,,34,Ancient,7,526,Weapon,Two-Hand Weapon,Glaive,None,Medium,179,307,0,0,63,Armor Pierce,Perfect Parry Window,Focus,Resonant,Vault Momentum,High-tier non-unique affix: +4 Vault Momentum stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Special Event Drop,No-XP special-event loot from empowered Sylvan Juggernaut variants in Marlowe Editing Protocol.,The Marlowe Editing Protocol,Sylvan Juggernaut,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1670,Prismatic Emerald Canopy Sanctuary Dreamglass Thorn Boots of Sevenfold Counter,Standard / Non-Godly,,34,Very Rare,4,328,Armor,Feet,Boots,Heavy,,0,0,132,21,92,Altitude Charge Gain,Evolution Point Gain,Kinetic Charge,Sylvan Warden,Sevenfold Counter,Very Rare affix: improved Sevenfold Counter stat budget and one utility roll.,Special Event Drop,No-XP special-event loot from empowered Gnarl-Maws variants in Emerald Canopy Sanctuary.,The Emerald Canopy Sanctuary,Gnarl-Maws,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1691,Supercharged Alternating Archives Astral Bone Thermal Belt of Dawnforge Resolve,Standard / Non-Godly,,34,Super,5,385,Armor,Waist,Belt,Heavy,,0,0,119,19,108,Command Point Gain,Kinetic Charge,Aether,Flux-Caster,Dawnforge Resolve,Super affix: minor Dawnforge Resolve trigger after a perfect parry or vault.,Special Event Drop,No-XP special-event loot from empowered Nexus Warden variants in Alternating Archives.,The Alternating Archives,Nexus Warden,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1696,Supercharged Canceled Supabase Eclipse-Hardened Tether Helm of Hound Latch,Standard / Non-Godly,,34,Super,5,384,Armor,Head,Helm,Heavy,,0,0,179,29,108,Critical Chance,Armor Pierce,Cooldown Recovery,Orbital Striker,Hound Latch,Super affix: minor Hound Latch trigger after a perfect parry or vault.,Special Event Drop,No-XP special-event loot from empowered Gnarl-Maws variants in Canceled Supabase.,The Canceled Supabase,Gnarl-Maws,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1712,Prismatic Planet Defense Perimeter Void-Touched Tempo Flux Staff of Null Ward,Standard / Non-Godly,,35,Very Rare,4,343,Weapon,Two-Hand Focus,Flux Staff,None,Medium,117,186,0,0,41,Command Point Gain,Resonance,Agility,Resonant,Null Ward,Very Rare affix: improved Null Ward stat budget and one utility roll.,Special Event Drop,No-XP special-event loot from empowered Iron-Jaw Hound variants in Planet Defense Perimeter.,The Planet Defense Perimeter,Iron-Jaw Hound,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1717,Prismatic Alternating Archives Dreamglass Blink Cape of Sevenfold Counter,Standard / Non-Godly,,35,Very Rare,4,338,Armor,Back,Cape,Medium,,0,0,88,14,95,Critical Chance,Stagger Damage,Armor Pierce,Phantom-Shift,Sevenfold Counter,Very Rare affix: improved Sevenfold Counter stat budget and one utility roll.,Special Event Drop,No-XP special-event loot from empowered Scrap-Stalker variants in Alternating Archives.,The Alternating Archives,Scrap-Stalker,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1749,Supercharged Alternating Archives Dreamglass Crucible Boots of Briar Binding,Standard / Non-Godly,,35,Super,5,396,Armor,Feet,Boots,Heavy,,0,0,160,26,111,Focus,Flux Charge Gain,Focus,Flux-Caster,Briar Binding,Super affix: minor Briar Binding trigger after a perfect parry or vault.,Special Event Drop,No-XP special-event loot from empowered Siphon-Ticks variants in Alternating Archives.,The Alternating Archives,Siphon-Ticks,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1754,Ancient Canceled Supabase Prismatic Data Counterweight Coat of Phase-Step,Standard / Non-Godly,,36,Ancient,7,552,Armor,Chest,Coat,Heavy,,0,0,359,58,155,Evolution Point Gain,Focus,Cooldown Recovery,Kinetic Juggernaut,Phase-Step,High-tier non-unique affix: +4 Phase-Step stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Special Event Drop,No-XP special-event loot from empowered Nexus Warden variants in Canceled Supabase.,The Canceled Supabase,Nexus Warden,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1770,Prismatic Abyssal Trench Prismatic Data Acoustic Command Whistle of Thermal Shock,Standard / Non-Godly,,36,Very Rare,4,352,Weapon,Handler Focus,Command Whistle,None,Medium,80,127,0,0,42,Focus,Verdant Point Gain,Might,Resonant,Thermal Shock,Very Rare affix: improved Thermal Shock stat budget and one utility roll.,Special Event Drop,No-XP special-event loot from empowered Void Anomaly variants in Abyssal Trench.,The Abyssal Trench,Void Anomaly,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1791,Supercharged Deprecated Repositories Void-Touched Latch Sonic Maul of Aerial Juggle,Standard / Non-Godly,,36,Super,5,400,Weapon,Two-Hand Weapon,Sonic Maul,None,Slow,151,246,0,0,48,Agility,Altitude Charge Gain,Combo Decay Resistance,Packmaster,Aerial Juggle,Super affix: minor Aerial Juggle trigger after a perfect parry or vault.,Special Event Drop,No-XP special-event loot from empowered Tremor-Fiend variants in Deprecated Repositories.,The Deprecated Repositories,Tremor-Fiend,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1796,Supercharged Pocket-Monster Data Plains Dreamglass Briar Cape of Briar Binding,Standard / Non-Godly,,36,Super,5,406,Armor,Back,Cape,Heavy,,0,0,106,17,114,Kinetic Charge,Perfect Parry Window,Verdant Point Gain,Sylvan Warden,Briar Binding,Super affix: minor Briar Binding trigger after a perfect parry or vault.,Special Event Drop,No-XP special-event loot from empowered Void Anomaly variants in Pocket-Monster Data Plains.,The Pocket-Monster Data Plains,Void Anomaly,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1812,Prismatic Resonant Peaks Starwell Alloy Asteroid Greatsword of Armor Sunder,Standard / Non-Godly,,37,Very Rare,4,362,Weapon,Two-Hand Weapon,Greatsword,None,Slow,150,239,0,0,43,Agility,Command Point Gain,Shield Break,Kinetic Juggernaut,Armor Sunder,Very Rare affix: improved Armor Sunder stat budget and one utility roll.,Special Event Drop,No-XP special-event loot from empowered Siphon-Ticks variants in Resonant Peaks.,The Resonant Peaks,Siphon-Ticks,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1817,Prismatic Emerald Canopy Sanctuary Prismatic Data Apex Boots of Thermal Shock,Standard / Non-Godly,,37,Very Rare,4,357,Armor,Feet,Boots,Heavy,,0,0,144,23,100,Kinetic Charge,Combo Decay Resistance,Altitude Charge Gain,Apex Mutator,Thermal Shock,Very Rare affix: improved Thermal Shock stat budget and one utility roll.,Special Event Drop,No-XP special-event loot from empowered Nexus Swarmers variants in Emerald Canopy Sanctuary.,The Emerald Canopy Sanctuary,Nexus Swarmers,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1828,Legend-Wrought Front-Matter Void Starwell Alloy Sub-Bass Cloak of Dream Memory,Standard / Non-Godly,,37,Legend,6,485,Armor,Back,Cloak,Heavy,,0,0,135,22,136,Shield Break,Combo Decay Resistance,Threat Control,Resonant,Dream Memory,High-tier non-unique affix: +3 Dream Memory stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Special Event Drop,No-XP special-event loot from empowered Venom-Spitter variants in Front-Matter Void.,The Front-Matter Void,Venom-Spitter,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1849,Myth-Sung Infinite Archives Prismatic Data Hound Magnetic Grapple Gauntlet of Evolution Charge,Standard / Non-Godly,,37,Mythological,8,663,Weapon,Arm Weapon,Magnetic Grapple Gauntlet,None,Fast,177,313,0,0,80,Armor Pierce,Shield Break,Cooldown Recovery,Packmaster,Evolution Charge,High-tier non-unique affix: +5 Evolution Charge stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Special Event Drop,No-XP special-event loot from empowered Gnarl-Maws variants in Infinite Archives.,The Infinite Archives,Gnarl-Maws,2,Mythic Starwell Fragment,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1854,Ancient Planet Defense Perimeter Dawnforge Tempered EPI Visor of Hound Latch,Standard / Non-Godly,,38,Ancient,7,583,Armor,Head,Visor,Heavy,,0,0,199,32,163,Might,Kinetic Charge,Verdant Point Gain,Protocol Weaver,Hound Latch,High-tier non-unique affix: +4 Hound Latch stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Special Event Drop,No-XP special-event loot from empowered Tremor-Fiend variants in Planet Defense Perimeter.,The Planet Defense Perimeter,Tremor-Fiend,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1870,Prismatic Lunar Readiness Base Dawnforge Tempered Kinetic Vine Scythe of Mirror Deflection,Standard / Non-Godly,,38,Very Rare,4,372,Weapon,Two-Hand Weapon,Vine Scythe,None,Medium,127,201,0,0,45,Armor Pierce,Armor Pierce,Armor Pierce,Kinetic Juggernaut,Mirror Deflection,Very Rare affix: improved Mirror Deflection stat budget and one utility roll.,Special Event Drop,No-XP special-event loot from empowered Scrap-Stalker variants in Lunar Readiness Base.,The Lunar Readiness Base,Scrap-Stalker,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1891,Supercharged Molten Forge Starwell Alloy Phantom Briar Bow of Afterimage Echo,Standard / Non-Godly,,38,Super,5,423,Weapon,Ranged Weapon,Briar Bow,None,Medium,132,216,0,0,51,Stagger Damage,Critical Chance,Flux Charge Gain,Phantom-Shift,Afterimage Echo,Super affix: minor Afterimage Echo trigger after a perfect parry or vault.,Special Event Drop,No-XP special-event loot from empowered Iron-Jaw Hound variants in Molten Forge.,The Molten Forge,Iron-Jaw Hound,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1896,Supercharged Zenith Spire Prismatic Data Tuning Boots of Evolution Charge,Standard / Non-Godly,,38,Super,5,418,Armor,Feet,Boots,Heavy,,0,0,168,27,117,Perfect Parry Window,Focus,Kinetic Charge,Resonant,Evolution Charge,Super affix: minor Evolution Charge trigger after a perfect parry or vault.,Special Event Drop,No-XP special-event loot from empowered Scrap-Stalker variants in Zenith Spire.,The Zenith Spire,Scrap-Stalker,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 38 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1902,Ancient Resonant Peaks Astral Bone Protocol Gloves of Aerial Juggle,Standard / Non-Godly,,39,Ancient,7,600,Armor,Hands,Gloves,Heavy,,0,0,205,33,168,Resonance,Stagger Damage,Aether,Protocol Weaver,Aerial Juggle,High-tier non-unique affix: +4 Aerial Juggle stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Special Event Drop,No-XP special-event loot from empowered Aegis Carapace variants in Resonant Peaks.,The Resonant Peaks,Aegis Carapace,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1912,Prismatic Infinite Archives Ancient Ironbark Aether-Edit Exo-Rig of Hydraulic Burst,Standard / Non-Godly,,39,Very Rare,4,378,Armor,Chest,Exo-Rig,Heavy,,0,0,305,49,106,Stagger Damage,Flux Charge Gain,Scrap Charge Gain,Protocol Weaver,Hydraulic Burst,Very Rare affix: improved Hydraulic Burst stat budget and one utility roll.,Special Event Drop,No-XP special-event loot from empowered Gnarl-Maws variants in Infinite Archives.,The Infinite Archives,Gnarl-Maws,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1917,Prismatic Orbital Tether Station Dawnforge Tempered Junkyard Warhammer of Mirror Deflection,Standard / Non-Godly,,39,Very Rare,4,381,Weapon,Two-Hand Weapon,Warhammer,None,Slow,166,263,0,0,46,Perfect Parry Window,Agility,Fortitude,Scrap-Tek,Mirror Deflection,Very Rare affix: improved Mirror Deflection stat budget and one utility roll.,Special Event Drop,No-XP special-event loot from empowered Venom-Spitter variants in Orbital Tether Station.,The Orbital Tether Station,Venom-Spitter,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1928,Legend-Wrought Planet Defense Perimeter Ancient Ironbark Haymaker Crossbow of Critical Timing,Standard / Non-Godly,,39,Legend,6,515,Weapon,Ranged Weapon,Crossbow,None,Medium,167,279,0,0,62,Command Point Gain,Agility,Stagger Damage,Kinetic Juggernaut,Critical Timing,High-tier non-unique affix: +3 Critical Timing stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Special Event Drop,No-XP special-event loot from empowered Aegis Carapace variants in Planet Defense Perimeter.,The Planet Defense Perimeter,Aegis Carapace,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1938,Supercharged Molten Forge Starwell Alloy Inertia Thermal Scepter of Afterimage Echo,Standard / Non-Godly,,39,Super,5,433,Weapon,Caster Weapon,Thermal Scepter,None,Medium,138,226,0,0,52,Combo Decay Resistance,Threat Control,Agility,Kinetic Juggernaut,Afterimage Echo,Super affix: minor Afterimage Echo trigger after a perfect parry or vault.,Special Event Drop,No-XP special-event loot from empowered Gnarl-Maws variants in Molten Forge.,The Molten Forge,Gnarl-Maws,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1949,Myth-Sung Resonant Peaks Dawnforge Tempered Stutter Warhammer of Vault Momentum,Standard / Non-Godly,,39,Mythological,8,698,Weapon,Two-Hand Weapon,Warhammer,None,Slow,284,501,0,0,84,Evolution Point Gain,Threat Control,Verdant Point Gain,Phantom-Shift,Vault Momentum,High-tier non-unique affix: +5 Vault Momentum stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Special Event Drop,No-XP special-event loot from empowered Void Anomaly variants in Resonant Peaks.,The Resonant Peaks,Void Anomaly,2,Mythic Starwell Fragment,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 39 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1954,Ancient EPI-Center Eclipse-Hardened Grav-Lift Helm of Briar Binding,Standard / Non-Godly,,40,Ancient,7,613,Armor,Head,Helm,Heavy,,0,0,285,46,172,Critical Chance,Altitude Charge Gain,Kinetic Charge,Orbital Striker,Briar Binding,High-tier non-unique affix: +4 Briar Binding stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Special Event Drop,No-XP special-event loot from empowered Iron-Jaw Hound variants in EPI-Center.,The EPI-Center,Iron-Jaw Hound,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1970,Prismatic Front-Matter Void Eclipse-Hardened Syntax Gauntlets of Flow Retention,Standard / Non-Godly,,40,Very Rare,4,387,Armor,Hands,Gauntlets,Heavy,,0,0,180,29,108,Evolution Point Gain,Perfect Parry Window,Altitude Charge Gain,Protocol Weaver,Flow Retention,Very Rare affix: improved Flow Retention stat budget and one utility roll.,Special Event Drop,No-XP special-event loot from empowered Nexus Swarmers variants in Front-Matter Void.,The Front-Matter Void,Nexus Swarmers,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1991,Supercharged EPI-Center Ancient Ironbark Alpha Exo-Rig of Scrap Magnetism,Standard / Non-Godly,,40,Super,5,441,Armor,Chest,Exo-Rig,Heavy,,0,0,355,57,123,Protocol Rating,Cooldown Recovery,Protocol Rating,Apex Mutator,Scrap Magnetism,Super affix: minor Scrap Magnetism trigger after a perfect parry or vault.,Special Event Drop,No-XP special-event loot from empowered Siphon-Ticks variants in EPI-Center.,The EPI-Center,Siphon-Ticks,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1996,Supercharged Central Pillar Dawnforge Tempered Seismic Glaive of Vault Momentum,Standard / Non-Godly,,40,Super,5,444,Weapon,Two-Hand Weapon,Glaive,None,Medium,156,254,0,0,53,Verdant Point Gain,Kinetic Charge,Might,Kinetic Juggernaut,Vault Momentum,Super affix: minor Vault Momentum trigger after a perfect parry or vault.,Special Event Drop,No-XP special-event loot from empowered Nexus Swarmers variants in Central Pillar.,The Central Pillar / Star-Elevator Core,Nexus Swarmers,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 40 weapon tuned for late band enemies; source never requires fighting above the item level.
