item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-1420,Supercharged Zenith Spire Starwell Alloy World-Tree Hydraulic Knuckles of Low-Gravity Lift,Standard / Non-Godly,,29,Super,5,330,Weapon,Fist Weapon,Hydraulic Knuckles,None,Medium,114,186,0,0,40,Combo Decay Resistance,Command Point Gain,Threat Control,Sylvan Warden,Low-Gravity Lift,Super affix: minor Low-Gravity Lift trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Apex Chimera remnant encounter when fought at or above level 16.,The Zenith Spire,Apex Chimera,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1421,Supercharged Zenith Spire Eclipse-Hardened Flux Pauldrons of Kinetic Absorption,Standard / Non-Godly,,29,Super,5,328,Armor,Shoulders,Pauldrons,Heavy,,0,0,193,31,92,Perfect Parry Window,Scrap Charge Gain,Focus,Flux-Caster,Kinetic Absorption,Super affix: minor Kinetic Absorption trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Null Anomaly remnant encounter when fought at or above level 20.,The Zenith Spire,Null Anomaly,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1426,Supercharged Urban Sprawl Ancient Ironbark Altitude Legwraps of Dawnforge Resolve,Standard / Non-Godly,,29,Super,5,327,Armor,Legs,Legwraps,Heavy,,0,0,142,23,92,Aether,Threat Control,Shield Break,Orbital Striker,Dawnforge Resolve,Super affix: minor Dawnforge Resolve trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Apex Chimera remnant encounter when fought at or above level 16.,The Urban Sprawl,Apex Chimera,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1450,Prismatic Raid-Rush Choke Points Ancient Ironbark Root Flux Staff of Low-Gravity Lift,Standard / Non-Godly,,29,Very Rare,4,294,Weapon,Two-Hand Focus,Flux Staff,None,Medium,100,159,0,0,35,Resonance,Aether,Agility,Sylvan Warden,Low-Gravity Lift,Very Rare affix: improved Low-Gravity Lift stat budget and one utility roll.,Boss Drop,Low-weight drop from Apex Chimera remnant encounter when fought at or above level 16.,The Raid-Rush Choke Points,Apex Chimera,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 29 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1455,Prismatic Anomaly Ward Astral Bone EMP Cloak of Afterimage Echo,Standard / Non-Godly,,30,Very Rare,4,292,Armor,Back,Cloak,Medium,,0,0,81,13,82,Scrap Charge Gain,Critical Chance,Shield Break,Scrap-Tek,Afterimage Echo,Very Rare affix: improved Afterimage Echo stat budget and one utility roll.,Boss Drop,Low-weight drop from Resonant Behemoth remnant encounter when fought at or above level 8.,The Anomaly Ward,Resonant Behemoth,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1467,Legend-Wrought Anomaly Ward Starwell Alloy Phantom Crossbow of Low-Gravity Lift,Standard / Non-Godly,,30,Legend,6,403,Weapon,Ranged Weapon,Crossbow,None,Medium,130,218,0,0,48,Agility,Armor Pierce,Command Point Gain,Phantom-Shift,Low-Gravity Lift,High-tier non-unique affix: +3 Low-Gravity Lift stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Data-Forged Evolvarch remnant encounter when fought at or above level 30.,The Anomaly Ward,Data-Forged Evolvarch,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1489,Supercharged Planet Defense Perimeter Ancient Ironbark Glacial Sonic Maul of Hydraulic Burst,Standard / Non-Godly,,30,Super,5,340,Weapon,Two-Hand Weapon,Sonic Maul,None,Slow,128,209,0,0,41,Agility,Armor Pierce,Command Point Gain,Flux-Caster,Hydraulic Burst,Super affix: minor Hydraulic Burst trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Ivory Behemoth remnant encounter when fought at or above level 4.,The Planet Defense Perimeter,Ivory Behemoth,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1498,Ancient EPI-Center Dreamglass Ironbark Aether Focus of Kinetic Absorption,Standard / Non-Godly,,30,Ancient,7,465,Weapon,Off Hand Focus,Aether Focus,None,Medium,103,178,0,0,56,Altitude Charge Gain,Verdant Point Gain,Critical Chance,Sylvan Warden,Kinetic Absorption,High-tier non-unique affix: +4 Kinetic Absorption stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Resonance Maestro remnant encounter when fought at or above level 12.,The EPI-Center,Resonance Maestro,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1499,Ancient Syndicate Spire Starwell Alloy Ignition Crossbow of Dream Memory,Standard / Non-Godly,,30,Ancient,7,467,Weapon,Ranged Weapon,Crossbow,None,Medium,149,255,0,0,56,Scrap Charge Gain,Critical Chance,Shield Break,Flux-Caster,Dream Memory,High-tier non-unique affix: +4 Dream Memory stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Apex Chimera remnant encounter when fought at or above level 16.,The Syndicate Spire,Apex Chimera,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 30 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1513,Prismatic Urban Sprawl Dreamglass Scrap Helm of Vault Momentum,Standard / Non-Godly,,31,Very Rare,4,302,Armor,Head,Helm,Heavy,,0,0,140,23,85,Fortitude,Threat Control,Armor Pierce,Scrap-Tek,Vault Momentum,Very Rare affix: improved Vault Momentum stat budget and one utility roll.,Boss Drop,Low-weight drop from Null Anomaly remnant encounter when fought at or above level 20.,The Urban Sprawl,Null Anomaly,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1519,Legend-Wrought Zenith Spire Prismatic Data Data-Code Greaves of Phase-Step,Standard / Non-Godly,,31,Legend,6,410,Armor,Legs,Greaves,Heavy,,0,0,254,41,115,Altitude Charge Gain,Scrap Charge Gain,Verdant Point Gain,Apex Mutator,Phase-Step,High-tier non-unique affix: +3 Phase-Step stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Apex Chimera remnant encounter when fought at or above level 16.,The Zenith Spire,Apex Chimera,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1520,Legend-Wrought Planet Defense Perimeter Ancient Ironbark Resonant Aegis Shield of Dawnforge Resolve,Standard / Non-Godly,,31,Legend,6,412,Armor,Shield,Aegis Shield,Heavy,,0,0,307,49,115,Scrap Charge Gain,Flux Charge Gain,Stagger Damage,Resonant,Dawnforge Resolve,High-tier non-unique affix: +3 Dawnforge Resolve stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Null Anomaly remnant encounter when fought at or above level 20.,The Planet Defense Perimeter,Null Anomaly,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1536,Supercharged Alternating Archives Ancient Ironbark Verdant Battleaxe of Hydraulic Burst,Standard / Non-Godly,,31,Super,5,351,Weapon,Two-Hand Weapon,Battleaxe,None,Slow,139,227,0,0,42,Resonance,Agility,Combo Decay Resistance,Sylvan Warden,Hydraulic Burst,Super affix: minor Hydraulic Burst trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Data-Forged Evolvarch remnant encounter when fought at or above level 30.,The Alternating Archives,Data-Forged Evolvarch,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1542,Supercharged Infinite Archives Astral Bone Thruster Mask of Sonic Reverb,Standard / Non-Godly,,31,Super,5,348,Armor,Head,Mask,Heavy,,0,0,129,21,97,Scrap Charge Gain,Flux Charge Gain,Stagger Damage,Orbital Striker,Sonic Reverb,Super affix: minor Sonic Reverb trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Ascendant Colossus remnant encounter when fought at or above level 25.,The Infinite Archives,Ascendant Colossus,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 31 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1555,Prismatic Alternating Archives Void-Touched Crucible Hydraulic Knuckles of Scrap Magnetism,Standard / Non-Godly,,32,Very Rare,4,316,Weapon,Fist Weapon,Hydraulic Knuckles,None,Medium,111,176,0,0,38,Aether,Cooldown Recovery,Scrap Charge Gain,Flux-Caster,Scrap Magnetism,Very Rare affix: improved Scrap Magnetism stat budget and one utility roll.,Boss Drop,Low-weight drop from Ascendant Colossus remnant encounter when fought at or above level 25.,The Alternating Archives,Ascendant Colossus,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1589,Supercharged Front-Matter Void Astral Bone Handler Chestplate of Sonic Reverb,Standard / Non-Godly,,32,Super,5,359,Armor,Chest,Chestplate,Heavy,,0,0,345,56,101,Stagger Damage,Perfect Parry Window,Aether,Packmaster,Sonic Reverb,Super affix: minor Sonic Reverb trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Null Anomaly remnant encounter when fought at or above level 20.,The Front-Matter Void,Null Anomaly,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1594,Myth-Sung Urban Sprawl Eclipse-Hardened Sylvan Pulse Pistols of Flow Retention,Standard / Non-Godly,,32,Mythological,8,581,Weapon,Dual Ranged,Pulse Pistols,None,Fast,145,255,0,0,70,Perfect Parry Window,Evolution Point Gain,Cooldown Recovery,Sylvan Warden,Flow Retention,High-tier non-unique affix: +5 Flow Retention stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Resonance Maestro remnant encounter when fought at or above level 12.,The Urban Sprawl,Resonance Maestro,2,Mythic Starwell Fragment,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1599,Ancient Canceled Supabase Ancient Ironbark Heavy-Chewer Aegis Shield of Critical Timing,Standard / Non-Godly,,32,Ancient,7,494,Armor,Shield,Aegis Shield,Heavy,,0,0,368,59,138,Aether,Cooldown Recovery,Scrap Charge Gain,Packmaster,Critical Timing,High-tier non-unique affix: +4 Critical Timing stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Ivory Behemoth remnant encounter when fought at or above level 4.,The Canceled Supabase,Ivory Behemoth,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 32 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1613,Prismatic Lich's Court Prismatic Data Glacial One-Hand Sword of Phase-Step,Standard / Non-Godly,,33,Very Rare,4,325,Weapon,Main Hand,One-Hand Sword,None,Medium,105,168,0,0,39,Cooldown Recovery,Aether,Altitude Charge Gain,Flux-Caster,Phase-Step,Very Rare affix: improved Phase-Step stat budget and one utility roll.,Boss Drop,Low-weight drop from Resonant Behemoth remnant encounter when fought at or above level 8.,The Lich's Court,Resonant Behemoth,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1619,Legend-Wrought Deprecated Repositories Dawnforge Tempered Scrap Bracers of Hound Latch,Standard / Non-Godly,,33,Legend,6,436,Armor,Wrists,Bracers,Heavy,,0,0,149,24,122,Focus,Stagger Damage,Kinetic Charge,Scrap-Tek,Hound Latch,High-tier non-unique affix: +3 Hound Latch stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Ivory Behemoth remnant encounter when fought at or above level 4.,The Deprecated Repositories,Ivory Behemoth,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1620,Legend-Wrought Front-Matter Void Astral Bone Inertia Cloak of Aerial Juggle,Standard / Non-Godly,,33,Legend,6,438,Armor,Back,Cloak,Heavy,,0,0,122,20,123,Aether,Shield Break,Command Point Gain,Kinetic Juggernaut,Aerial Juggle,High-tier non-unique affix: +3 Aerial Juggle stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Resonant Behemoth remnant encounter when fought at or above level 8.,The Front-Matter Void,Resonant Behemoth,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1636,Supercharged Alternating Archives Astral Bone Wub Thermal Scepter of Sonic Reverb,Standard / Non-Godly,,33,Super,5,373,Weapon,Caster Weapon,Thermal Scepter,None,Medium,119,194,0,0,45,Combo Decay Resistance,Resonance,Flux Charge Gain,Resonant,Sonic Reverb,Super affix: minor Sonic Reverb trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Apex Chimera remnant encounter when fought at or above level 16.,The Alternating Archives,Apex Chimera,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1642,Supercharged Canceled Supabase Void-Touched Verdant Aegis Shield of Siphon Guard,Standard / Non-Godly,,33,Super,5,370,Armor,Shield,Aegis Shield,Heavy,,0,0,275,44,104,Aether,Shield Break,Command Point Gain,Sylvan Warden,Siphon Guard,Super affix: minor Siphon Guard trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Resonance Maestro remnant encounter when fought at or above level 12.,The Canceled Supabase,Resonance Maestro,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 33 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1656,Ancient Rhyming Labyrinths Eclipse-Hardened Altitude Cape of Kinetic Absorption,Standard / Non-Godly,,34,Ancient,7,526,Armor,Back,Cape,Heavy,,0,0,137,22,147,Cooldown Recovery,Focus,Evolution Point Gain,Orbital Striker,Kinetic Absorption,High-tier non-unique affix: +4 Kinetic Absorption stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Apex Chimera remnant encounter when fought at or above level 16.,The Rhyming Labyrinths,Apex Chimera,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1671,Prismatic Front-Matter Void Starwell Alloy Maelstrom Mask of Armor Sunder,Standard / Non-Godly,,34,Very Rare,4,330,Armor,Head,Mask,Heavy,,0,0,123,20,92,Scrap Charge Gain,Altitude Charge Gain,Command Point Gain,Flux-Caster,Armor Sunder,Very Rare affix: improved Armor Sunder stat budget and one utility roll.,Boss Drop,Low-weight drop from Null Anomaly remnant encounter when fought at or above level 20.,The Front-Matter Void,Null Anomaly,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1677,Legend-Wrought Infinite Archives Ancient Ironbark Hydraulic Legwraps of Hydraulic Burst,Standard / Non-Godly,,34,Legend,6,449,Armor,Legs,Legwraps,Heavy,,0,0,195,31,126,Shield Break,Might,Resonance,Scrap-Tek,Hydraulic Burst,High-tier non-unique affix: +3 Hydraulic Burst stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Apex Chimera remnant encounter when fought at or above level 16.,The Infinite Archives,Apex Chimera,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1694,Supercharged Planet Defense Perimeter Dreamglass Tempo Glaive of Tempo Control,Standard / Non-Godly,,34,Super,5,384,Weapon,Two-Hand Weapon,Glaive,None,Medium,135,220,0,0,46,Verdant Point Gain,Verdant Point Gain,Verdant Point Gain,Resonant,Tempo Control,Super affix: minor Tempo Control trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Data-Forged Evolvarch remnant encounter when fought at or above level 30.,The Planet Defense Perimeter,Data-Forged Evolvarch,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1699,Supercharged Marlowe Editing Protocol Astral Bone Blink Cloak of Leviathan Pressure,Standard / Non-Godly,,34,Super,5,379,Armor,Back,Cloak,Heavy,,0,0,106,17,106,Shield Break,Might,Resonance,Phantom-Shift,Leviathan Pressure,Super affix: minor Leviathan Pressure trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Null Anomaly remnant encounter when fought at or above level 20.,The Marlowe Editing Protocol,Null Anomaly,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 34 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1704,Ancient Planet Defense Perimeter Void-Touched Orbital Flux Staff of Dream Memory,Standard / Non-Godly,,35,Ancient,7,547,Weapon,Two-Hand Focus,Flux Staff,None,Medium,178,305,0,0,66,Agility,Scrap Charge Gain,Threat Control,Orbital Striker,Dream Memory,High-tier non-unique affix: +4 Dream Memory stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Apex Chimera remnant encounter when fought at or above level 16.,The Planet Defense Perimeter,Apex Chimera,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1713,Prismatic Alternating Archives Dawnforge Tempered Handler Pulse Pistols of Hound Latch,Standard / Non-Godly,,35,Very Rare,4,345,Weapon,Dual Ranged,Pulse Pistols,None,Fast,92,146,0,0,41,Altitude Charge Gain,Protocol Rating,Fortitude,Packmaster,Hound Latch,Very Rare affix: improved Hound Latch stat budget and one utility roll.,Boss Drop,Low-weight drop from Null Anomaly remnant encounter when fought at or above level 20.,The Alternating Archives,Null Anomaly,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1724,Legend-Wrought Planet Defense Perimeter Ancient Ironbark Grav-Lift Briar Bow of Hydraulic Burst,Standard / Non-Godly,,35,Legend,6,466,Weapon,Ranged Weapon,Briar Bow,None,Medium,143,240,0,0,56,Threat Control,Protocol Rating,Stagger Damage,Orbital Striker,Hydraulic Burst,High-tier non-unique affix: +3 Hydraulic Burst stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Syndicate Lich remnant encounter when fought at or above level 35.,The Planet Defense Perimeter,Syndicate Lich,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1725,Legend-Wrought Alternating Archives Dreamglass Scrap Visor of Evolution Charge,Standard / Non-Godly,,35,Legend,6,464,Armor,Head,Visor,Heavy,,0,0,158,26,130,Might,Command Point Gain,Cooldown Recovery,Scrap-Tek,Evolution Charge,High-tier non-unique affix: +3 Evolution Charge stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Ivory Behemoth remnant encounter when fought at or above level 4.,The Alternating Archives,Ivory Behemoth,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1742,Supercharged Rhyming Labyrinths Starwell Alloy Wub Gravity Lance of Null Ward,Standard / Non-Godly,,35,Super,5,397,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,142,232,0,0,48,Shield Break,Threat Control,Aether,Resonant,Null Ward,Super affix: minor Null Ward trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Resonant Behemoth remnant encounter when fought at or above level 8.,The Rhyming Labyrinths,Resonant Behemoth,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1747,Supercharged Lich's Court Prismatic Data Afterimage Coat of Sevenfold Counter,Standard / Non-Godly,,35,Super,5,392,Armor,Chest,Coat,Heavy,,0,0,255,41,110,Might,Command Point Gain,Cooldown Recovery,Phantom-Shift,Sevenfold Counter,Super affix: minor Sevenfold Counter trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Data-Forged Evolvarch remnant encounter when fought at or above level 30.,The Lich's Court,Data-Forged Evolvarch,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 35 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1756,Ancient Resonant Peaks Dreamglass World-Tree Boots of Protocol Revision,Standard / Non-Godly,,36,Ancient,7,556,Armor,Feet,Boots,Heavy,,0,0,224,36,156,Altitude Charge Gain,Kinetic Charge,Focus,Sylvan Warden,Protocol Revision,High-tier non-unique affix: +4 Protocol Revision stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Ivory Behemoth remnant encounter when fought at or above level 4.,The Resonant Peaks,Ivory Behemoth,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1771,Prismatic Marlowe Editing Protocol Ancient Ironbark Pack Thermal Scepter of Hydraulic Burst,Standard / Non-Godly,,36,Very Rare,4,354,Weapon,Caster Weapon,Thermal Scepter,None,Medium,115,183,0,0,42,Aether,Critical Chance,Aether,Packmaster,Hydraulic Burst,Very Rare affix: improved Hydraulic Burst stat budget and one utility roll.,Boss Drop,Low-weight drop from Syndicate Lich remnant encounter when fought at or above level 35.,The Marlowe Editing Protocol,Syndicate Lich,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 weapon tuned for late band enemies; source never requires fighting above the item level.
DF-N-1777,Legend-Wrought Syndicate Spire Astral Bone Maelstrom Belt of Sonic Reverb,Standard / Non-Godly,,36,Legend,6,475,Armor,Waist,Belt,Heavy,,0,0,147,24,133,Command Point Gain,Fortitude,Threat Control,Flux-Caster,Sonic Reverb,High-tier non-unique affix: +3 Sonic Reverb stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Ascendant Colossus remnant encounter when fought at or above level 25.,The Syndicate Spire,Ascendant Colossus,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1778,Legend-Wrought Molten Forge Prismatic Data Protocol Cape of Vault Momentum,Standard / Non-Godly,,36,Legend,6,477,Armor,Back,Cape,Heavy,,0,0,124,20,134,Altitude Charge Gain,Kinetic Charge,Focus,Protocol Weaver,Vault Momentum,High-tier non-unique affix: +3 Vault Momentum stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Data-Forged Evolvarch remnant encounter when fought at or above level 30.,The Molten Forge,Data-Forged Evolvarch,18,Legend Shard,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1789,Supercharged Planet Defense Perimeter Starwell Alloy Chimera Aegis Shield of Null Ward,Standard / Non-Godly,,36,Super,5,403,Armor,Shield,Aegis Shield,Heavy,,0,0,300,48,113,Threat Control,Kinetic Charge,Flux Charge Gain,Apex Mutator,Null Ward,Super affix: minor Null Ward trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Resonant Behemoth remnant encounter when fought at or above level 8.,The Planet Defense Perimeter,Resonant Behemoth,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1794,Supercharged Infinite Archives Prismatic Data Asteroid Pauldrons of Sevenfold Counter,Standard / Non-Godly,,36,Super,5,402,Armor,Shoulders,Pauldrons,Heavy,,0,0,237,38,113,Fortitude,Armor Pierce,Kinetic Charge,Kinetic Juggernaut,Sevenfold Counter,Super affix: minor Sevenfold Counter trigger after a perfect parry or vault.,Boss Drop,Low-weight drop from Data-Forged Evolvarch remnant encounter when fought at or above level 30.,The Infinite Archives,Data-Forged Evolvarch,80,Superdense Aether Lattice,Tradeable until equipped,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1799,Myth-Sung Abyssal Trench Void-Touched Apex Legwraps of Vine Pull,Standard / Non-Godly,,36,Mythological,8,647,Armor,Legs,Legwraps,Heavy,,0,0,281,45,181,Command Point Gain,Fortitude,Threat Control,Apex Mutator,Vine Pull,High-tier non-unique affix: +5 Vine Pull stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Apex Chimera remnant encounter when fought at or above level 16.,The Abyssal Trench,Apex Chimera,2,Mythic Starwell Fragment,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 36 armor tuned for late band enemies; source never requires fighting above the item level.
DF-N-1803,Ancient Molten Forge Dreamglass Phantom Cape of Protocol Revision,Standard / Non-Godly,,37,Ancient,7,571,Armor,Back,Cape,Heavy,,0,0,149,24,160,Critical Chance,Flux Charge Gain,Verdant Point Gain,Phantom-Shift,Protocol Revision,High-tier non-unique affix: +4 Protocol Revision stack(s) after a 25-hit combo; cannot exceed Godly unique mechanics.,Boss Drop,Low-weight drop from Ivory Behemoth remnant encounter when fought at or above level 4.,The Molten Forge,Ivory Behemoth,6,Ancient Memory-Iron,Bind on pickup / limited trade window,Post-20 item; high rarities remain scarce and do not replace farming loops.,Level 37 armor tuned for late band enemies; source never requires fighting above the item level.
