item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-0205,Tuned Emerald Canopy Sanctuary Wirehide Scrap Coat of Flow Retention,Standard / Non-Godly,,5,Uncommon,2,52,Armor,Chest,Coat,Light,,0,0,34,2,15,Verdant Point Gain,Combo Decay Resistance,Fortitude,Scrap-Tek,Flow Retention,Standard affix: modest Flow Retention bonus appropriate for level 5.,Random Chest,Random chest find from Emerald Canopy Sanctuary exploration caches; respects required level 5.,The Emerald Canopy Sanctuary,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 5 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0210,Tuned Emerald Canopy Sanctuary Aether-Wood EPI Belt of Critical Timing,Standard / Non-Godly,,5,Uncommon,2,51,Armor,Waist,Belt,Light,,0,0,16,1,14,Shield Break,Protocol Rating,Combo Decay Resistance,Protocol Weaver,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 5.,Random Chest,Random chest find from Emerald Canopy Sanctuary exploration caches; respects required level 5.,The Emerald Canopy Sanctuary,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 5 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0215,Tuned Central Pillar Ash-Tanned Scavenger Helm of EMP Resistance,Standard / Non-Godly,,5,Uncommon,2,50,Armor,Head,Helm,Light,,0,0,23,2,14,Might,Shield Break,Verdant Point Gain,Scrap-Tek,EMP Resistance,Standard affix: modest EMP Resistance bonus appropriate for level 5.,Random Chest,Random chest find from Central Pillar exploration caches; respects required level 5.,The Central Pillar / Star-Elevator Core,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 5 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0222,Plain Whispering Glade Cloudhook Brass Wub Briar Bow of Vine Pull,Standard / Non-Godly,,5,Common,1,53,Weapon,Ranged Weapon,Briar Bow,None,Medium,18,26,0,0,6,Protocol Rating,Command Point Gain,Scrap Charge Gain,Resonant,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 5.,Random Chest,Random chest find from Whispering Glade exploration caches; respects required level 5.,The Whispering Glade,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 5 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0227,Plain Whispering Glade Cottonweave Afterimage Pauldrons of Combo Grace,Standard / Non-Godly,,5,Common,1,48,Armor,Shoulders,Pauldrons,Light,,0,0,28,2,13,Verdant Point Gain,Combo Decay Resistance,Fortitude,Phantom-Shift,Combo Grace,Standard affix: modest Combo Grace bonus appropriate for level 5.,Random Chest,Random chest find from Whispering Glade exploration caches; respects required level 5.,The Whispering Glade,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 5 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0232,Plain Whispering Glade Gridglass Acoustic Gravity Lance of Low-Gravity Lift,Standard / Non-Godly,,5,Common,1,51,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,19,29,0,0,6,Shield Break,Protocol Rating,Combo Decay Resistance,Resonant,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 5.,Random Chest,Random chest find from Whispering Glade exploration caches; respects required level 5.,The Whispering Glade,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 5 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0233,Plain Urban Sprawl Civic Iron Pack Vine Scythe of Kinetic Absorption,Standard / Non-Godly,,5,Common,1,53,Weapon,Two-Hand Weapon,Vine Scythe,None,Medium,19,28,0,0,6,Cooldown Recovery,Command Point Gain,Might,Packmaster,Kinetic Absorption,Standard affix: modest Kinetic Absorption bonus appropriate for level 5.,Random Chest,Random chest find from Urban Sprawl exploration caches; respects required level 5.,The Urban Sprawl,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 5 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0238,Plain Provisioning Sectors Cloudhook Brass Thorn Mantle of Dawnforge Resolve,Standard / Non-Godly,,5,Common,1,48,Armor,Shoulders,Mantle,Light,,0,0,21,1,13,Agility,Combo Decay Resistance,Stagger Damage,Sylvan Warden,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 5.,Random Chest,Random chest find from Provisioning Sectors exploration caches; respects required level 5.,The Provisioning Sectors,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 5 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0249,Hardened Canopy Portrait Halls Civic Iron Aether Gauntlets of Briar Binding,Standard / Non-Godly,,5,Rare,3,56,Armor,Hands,Gauntlets,Light,,0,0,26,2,16,Verdant Point Gain,Combo Decay Resistance,Fortitude,Flux-Caster,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 5.,Random Chest,Random chest find from Canopy Portrait Halls exploration caches; respects required level 5.,The Canopy Portrait Halls,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 5 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0252,Tuned Pachyderm Sanctuaries Wirehide Thruster Command Whistle of Flow Retention,Standard / Non-Godly,,6,Uncommon,2,63,Weapon,Handler Focus,Command Whistle,None,Medium,15,22,0,0,8,Armor Pierce,Fortitude,Critical Chance,Orbital Striker,Flow Retention,Standard affix: modest Flow Retention bonus appropriate for level 6.,Random Chest,Random chest find from Pachyderm Sanctuaries exploration caches; respects required level 6.,The Pachyderm Sanctuaries,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 6 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0257,Tuned Whispering Glade Aether-Wood Maelstrom Legwraps of Critical Timing,Standard / Non-Godly,,6,Uncommon,2,58,Armor,Legs,Legwraps,Light,,0,0,25,2,16,Threat Control,Critical Chance,Protocol Rating,Flux-Caster,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 6.,Random Chest,Random chest find from Whispering Glade exploration caches; respects required level 6.,The Whispering Glade,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 6 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0263,Tuned Emerald Canopy Sanctuary Gridglass Hydraulic Data-Katana of Leviathan Pressure,Standard / Non-Godly,,6,Uncommon,2,63,Weapon,Main Hand,Data-Katana,None,Fast,20,31,0,0,8,Resonance,Fortitude,Aether,Scrap-Tek,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 6.,Random Chest,Random chest find from Emerald Canopy Sanctuary exploration caches; respects required level 6.,The Emerald Canopy Sanctuary,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 6 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0269,Plain Pachyderm Sanctuaries Cloudhook Brass Chimera Mask of Vine Pull,Standard / Non-Godly,,6,Common,1,56,Armor,Head,Mask,Light,,0,0,21,1,16,Scrap Charge Gain,Armor Pierce,Threat Control,Apex Mutator,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 6.,Random Chest,Random chest find from Pachyderm Sanctuaries exploration caches; respects required level 6.,The Pachyderm Sanctuaries,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 6 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0275,Plain Whispering Glade Tinplate Flux Legwraps of Projectile Reversal,Standard / Non-Godly,,6,Common,1,57,Armor,Legs,Legwraps,Light,,0,0,25,2,16,Shield Break,Kinetic Charge,Shield Break,Phantom-Shift,Projectile Reversal,Standard affix: modest Projectile Reversal bonus appropriate for level 6.,Random Chest,Random chest find from Whispering Glade exploration caches; respects required level 6.,The Whispering Glade,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 6 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0280,Plain Whispering Glade Civic Iron Tempo Warhammer of Kinetic Absorption,Standard / Non-Godly,,6,Common,1,60,Weapon,Two-Hand Weapon,Warhammer,None,Slow,27,40,0,0,7,Might,Armor Pierce,Altitude Charge Gain,Resonant,Kinetic Absorption,Standard affix: modest Kinetic Absorption bonus appropriate for level 6.,Random Chest,Random chest find from Whispering Glade exploration caches; respects required level 6.,The Whispering Glade,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 6 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0285,Plain Whispering Glade Cloudhook Brass Blink Gloves of Dawnforge Resolve,Standard / Non-Godly,,6,Common,1,55,Armor,Hands,Gloves,Light,,0,0,19,1,15,Resonance,Fortitude,Aether,Phantom-Shift,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 6.,Random Chest,Random chest find from Whispering Glade exploration caches; respects required level 6.,The Whispering Glade,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 6 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0290,Plain Raid-Rush Choke Points Cottonweave Sub-Bass Aether Focus of Hound Latch,Standard / Non-Godly,,6,Common,1,58,Weapon,Off Hand Focus,Aether Focus,None,Medium,14,21,0,0,7,Altitude Charge Gain,Critical Chance,Cooldown Recovery,Resonant,Hound Latch,Standard affix: modest Hound Latch bonus appropriate for level 6.,Random Chest,Random chest find from Raid-Rush Choke Points exploration caches; respects required level 6.,The Raid-Rush Choke Points,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 6 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0296,Hardened Whispering Glade Civic Iron Ironbark Bracers of Briar Binding,Standard / Non-Godly,,6,Rare,3,65,Armor,Wrists,Bracers,Light,,0,0,22,1,18,Armor Pierce,Fortitude,Critical Chance,Sylvan Warden,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 6.,Random Chest,Random chest find from Whispering Glade exploration caches; respects required level 6.,The Whispering Glade,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 6 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0305,Tuned Emerald Canopy Sanctuary Cottonweave Glacial Visor of Tempo Control,Standard / Non-Godly,,7,Uncommon,2,68,Armor,Head,Visor,Light,,0,0,23,1,19,Fortitude,Agility,Perfect Parry Window,Flux-Caster,Tempo Control,Standard affix: modest Tempo Control bonus appropriate for level 7.,Random Chest,Random chest find from Emerald Canopy Sanctuary exploration caches; respects required level 7.,The Emerald Canopy Sanctuary,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 7 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0310,Tuned Whispering Glade Gridglass Grav-Lift Greatsword of Leviathan Pressure,Standard / Non-Godly,,7,Uncommon,2,71,Weapon,Two-Hand Weapon,Greatsword,None,Slow,30,46,0,0,9,Command Point Gain,Scrap Charge Gain,Flux Charge Gain,Orbital Striker,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 7.,Random Chest,Random chest find from Whispering Glade exploration caches; respects required level 7.,The Whispering Glade,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 7 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0315,Tuned Canopy Portrait Halls Wirehide Ignition Cape of Starwell Sync,Standard / Non-Godly,,7,Uncommon,2,66,Armor,Back,Cape,Light,,0,0,17,1,18,Critical Chance,Threat Control,Kinetic Charge,Flux-Caster,Starwell Sync,Standard affix: modest Starwell Sync bonus appropriate for level 7.,Random Chest,Random chest find from Canopy Portrait Halls exploration caches; respects required level 7.,The Canopy Portrait Halls,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 7 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0322,Plain Emerald Canopy Sanctuary Tinplate Counterweight Rail Rifle of Projectile Reversal,Standard / Non-Godly,,7,Common,1,68,Weapon,Ranged Weapon,Rail Rifle,None,Slow,28,42,0,0,8,Threat Control,Flux Charge Gain,Resonance,Kinetic Juggernaut,Projectile Reversal,Standard affix: modest Projectile Reversal bonus appropriate for level 7.,Random Chest,Random chest find from Emerald Canopy Sanctuary exploration caches; respects required level 7.,The Emerald Canopy Sanctuary,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 7 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0327,Plain Emerald Canopy Sanctuary Civic Iron Mutagen Coat of Kinetic Absorption,Standard / Non-Godly,,7,Common,1,63,Armor,Chest,Coat,Light,,0,0,41,3,18,Fortitude,Agility,Perfect Parry Window,Apex Mutator,Kinetic Absorption,Standard affix: modest Kinetic Absorption bonus appropriate for level 7.,Random Chest,Random chest find from Emerald Canopy Sanctuary exploration caches; respects required level 7.,The Emerald Canopy Sanctuary,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 7 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0332,Plain Pachyderm Sanctuaries Cloudhook Brass Kinetic Protocol Blade of Dawnforge Resolve,Standard / Non-Godly,,7,Common,1,66,Weapon,Main Hand,Protocol Blade,None,Medium,22,33,0,0,8,Command Point Gain,Scrap Charge Gain,Flux Charge Gain,Kinetic Juggernaut,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 7.,Random Chest,Random chest find from Pachyderm Sanctuaries exploration caches; respects required level 7.,The Pachyderm Sanctuaries,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 7 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0333,Plain Emerald Canopy Sanctuary Ash-Tanned Afterimage Cape of Protocol Revision,Standard / Non-Godly,,7,Common,1,64,Armor,Back,Cape,Light,,0,0,17,1,18,Altitude Charge Gain,Flux Charge Gain,Armor Pierce,Phantom-Shift,Protocol Revision,Standard affix: modest Protocol Revision bonus appropriate for level 7.,Random Chest,Random chest find from Emerald Canopy Sanctuary exploration caches; respects required level 7.,The Emerald Canopy Sanctuary,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 7 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0338,Plain Whispering Glade Tinplate Acoustic Exo-Rig of Aerial Juggle,Standard / Non-Godly,,7,Common,1,63,Armor,Chest,Exo-Rig,Medium,,0,0,51,3,18,Stagger Damage,Agility,Command Point Gain,Resonant,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 7.,Random Chest,Random chest find from Whispering Glade exploration caches; respects required level 7.,The Whispering Glade,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 7 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0349,Hardened Emerald Canopy Sanctuary Ash-Tanned Den Scrap Cannon of Evolution Charge,Standard / Non-Godly,,7,Rare,3,78,Weapon,Heavy Ranged,Scrap Cannon,None,Slow,33,52,0,0,9,Fortitude,Agility,Perfect Parry Window,Packmaster,Evolution Charge,Standard affix: modest Evolution Charge bonus appropriate for level 7.,Random Chest,Random chest find from Emerald Canopy Sanctuary exploration caches; respects required level 7.,The Emerald Canopy Sanctuary,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 7 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0352,Tuned Whispering Glade Cottonweave Verdant Coat of Tempo Control,Standard / Non-Godly,,8,Uncommon,2,75,Armor,Chest,Coat,Medium,,0,0,49,3,21,Evolution Point Gain,Evolution Point Gain,Evolution Point Gain,Sylvan Warden,Tempo Control,Standard affix: modest Tempo Control bonus appropriate for level 8.,Random Chest,Random chest find from Whispering Glade exploration caches; respects required level 8.,The Whispering Glade,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 8 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0357,Tuned Whispering Glade Gridglass Pack Belt of Leviathan Pressure,Standard / Non-Godly,,8,Uncommon,2,74,Armor,Waist,Belt,Light,,0,0,23,1,21,Flux Charge Gain,Cooldown Recovery,Agility,Packmaster,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 8.,Random Chest,Random chest find from Whispering Glade exploration caches; respects required level 8.,The Whispering Glade,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 8 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0363,Tuned On-Demand Arteries Cloudhook Brass Maelstrom Exo-Rig of Vine Pull,Standard / Non-Godly,,8,Uncommon,2,75,Armor,Chest,Exo-Rig,Medium,,0,0,60,4,21,Combo Decay Resistance,Evolution Point Gain,Combo Decay Resistance,Flux-Caster,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 8.,Random Chest,Random chest find from On-Demand Arteries exploration caches; respects required level 8.,The On-Demand Arteries,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 8 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0369,Plain Canopy Portrait Halls Tinplate Hydraulic Flux Staff of Projectile Reversal,Standard / Non-Godly,,8,Common,1,75,Weapon,Two-Hand Focus,Flux Staff,None,Medium,27,39,0,0,9,Aether,Perfect Parry Window,Stagger Damage,Scrap-Tek,Projectile Reversal,Standard affix: modest Projectile Reversal bonus appropriate for level 8.,Random Chest,Random chest find from Canopy Portrait Halls exploration caches; respects required level 8.,The Canopy Portrait Halls,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 8 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0375,Plain Heavy-Chewer Canyons Aether-Wood Chimera Belt of Dream Memory,Standard / Non-Godly,,8,Common,1,72,Armor,Waist,Belt,Light,,0,0,22,1,20,Command Point Gain,Altitude Charge Gain,Scrap Charge Gain,Apex Mutator,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 8.,Random Chest,Random chest find from Heavy-Chewer Canyons exploration caches; respects required level 8.,The Heavy-Chewer Canyons,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 8 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0380,Plain Heavy-Chewer Canyons Ash-Tanned Asteroid Void Chakrams of Protocol Revision,Standard / Non-Godly,,8,Common,1,75,Weapon,Thrown Weapon,Void Chakrams,None,Fast,23,34,0,0,9,Critical Chance,Perfect Parry Window,Fortitude,Kinetic Juggernaut,Protocol Revision,Standard affix: modest Protocol Revision bonus appropriate for level 8.,Random Chest,Random chest find from Heavy-Chewer Canyons exploration caches; respects required level 8.,The Heavy-Chewer Canyons,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 8 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0385,Plain Heavy-Chewer Canyons Tinplate Apex Mantle of Aerial Juggle,Standard / Non-Godly,,8,Common,1,70,Armor,Shoulders,Mantle,Light,,0,0,30,2,20,Combo Decay Resistance,Evolution Point Gain,Combo Decay Resistance,Apex Mutator,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 8.,Random Chest,Random chest find from Heavy-Chewer Canyons exploration caches; respects required level 8.,The Heavy-Chewer Canyons,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 8 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0390,Plain Heavy-Chewer Canyons Civic Iron Haymaker Twin Daggers of Briar Binding,Standard / Non-Godly,,8,Common,1,73,Weapon,Dual Weapon,Twin Daggers,None,Very Fast,19,29,0,0,9,Focus,Cooldown Recovery,Verdant Point Gain,Kinetic Juggernaut,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 8.,Random Chest,Random chest find from Heavy-Chewer Canyons exploration caches; respects required level 8.,The Heavy-Chewer Canyons,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 8 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0396,Hardened Whispering Glade Ash-Tanned Sub-Bass Gauntlets of Evolution Charge,Standard / Non-Godly,,8,Rare,3,82,Armor,Hands,Gauntlets,Light,,0,0,38,2,23,Evolution Point Gain,Evolution Point Gain,Evolution Point Gain,Resonant,Evolution Charge,Standard affix: modest Evolution Charge bonus appropriate for level 8.,Random Chest,Random chest find from Whispering Glade exploration caches; respects required level 8.,The Whispering Glade,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 8 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0405,Tuned Whispering Glade Civic Iron Handler Helm of Sevenfold Counter,Standard / Non-Godly,,9,Uncommon,2,84,Armor,Head,Helm,Light,,0,0,39,3,24,Cooldown Recovery,Resonance,Critical Chance,Packmaster,Sevenfold Counter,Standard affix: modest Sevenfold Counter bonus appropriate for level 9.,Random Chest,Random chest find from Whispering Glade exploration caches; respects required level 9.,The Whispering Glade,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0410,Tuned On-Demand Arteries Cloudhook Brass Sylvan Crossbow of Vine Pull,Standard / Non-Godly,,9,Uncommon,2,87,Weapon,Ranged Weapon,Crossbow,None,Medium,30,45,0,0,10,Agility,Stagger Damage,Protocol Rating,Sylvan Warden,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 9.,Random Chest,Random chest find from On-Demand Arteries exploration caches; respects required level 9.,The On-Demand Arteries,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 9 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0415,Tuned Micro-Transaction Markets Cottonweave Heavy-Chewer Boots of Combo Grace,Standard / Non-Godly,,9,Uncommon,2,82,Armor,Feet,Boots,Light,,0,0,33,2,23,Kinetic Charge,Aether,Might,Packmaster,Combo Grace,Standard affix: modest Combo Grace bonus appropriate for level 9.,Random Chest,Random chest find from Micro-Transaction Markets exploration caches; respects required level 9.,The Micro-Transaction Markets,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0422,Plain Canopy Portrait Halls Aether-Wood EPI Legwraps of Dream Memory,Standard / Non-Godly,,9,Common,1,79,Armor,Legs,Legwraps,Light,,0,0,34,2,22,Flux Charge Gain,Shield Break,Threat Control,Protocol Weaver,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 9.,Random Chest,Random chest find from Canopy Portrait Halls exploration caches; respects required level 9.,The Canopy Portrait Halls,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0427,Plain Emerald Canopy Sanctuary Ash-Tanned Scavenger Command Whistle of Protocol Revision,Standard / Non-Godly,,9,Common,1,82,Weapon,Handler Focus,Command Whistle,None,Medium,19,29,0,0,10,Cooldown Recovery,Resonance,Critical Chance,Scrap-Tek,Protocol Revision,Standard affix: modest Protocol Revision bonus appropriate for level 9.,Random Chest,Random chest find from Emerald Canopy Sanctuary exploration caches; respects required level 9.,The Emerald Canopy Sanctuary,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 9 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0432,Plain Subterranean Grid Tinplate Syntax Gloves of Aerial Juggle,Standard / Non-Godly,,9,Common,1,77,Armor,Hands,Gloves,Light,,0,0,26,2,22,Agility,Stagger Damage,Protocol Rating,Protocol Weaver,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 9.,Random Chest,Random chest find from Subterranean Grid exploration caches; respects required level 9.,The Subterranean Grid,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0433,Plain Heavy-Chewer Canyons Wirehide Mutagen Boots of EMP Resistance,Standard / Non-Godly,,9,Common,1,79,Armor,Feet,Boots,Light,,0,0,32,2,22,Focus,Shield Break,Altitude Charge Gain,Apex Mutator,EMP Resistance,Standard affix: modest EMP Resistance bonus appropriate for level 9.,Random Chest,Random chest find from Heavy-Chewer Canyons exploration caches; respects required level 9.,The Heavy-Chewer Canyons,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0449,Hardened Heavy-Chewer Canyons Wirehide Chrono Aether Focus of Vault Momentum,Standard / Non-Godly,,9,Rare,3,96,Weapon,Off Hand Focus,Aether Focus,None,Medium,23,35,0,0,12,Cooldown Recovery,Resonance,Critical Chance,Phantom-Shift,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 9.,Random Chest,Random chest find from Heavy-Chewer Canyons exploration caches; respects required level 9.,The Heavy-Chewer Canyons,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 9 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0452,Tuned Evolution Arenas Civic Iron Wub Visor of Sevenfold Counter,Standard / Non-Godly,,10,Uncommon,2,92,Armor,Head,Visor,Light,,0,0,31,2,26,Might,Verdant Point Gain,Focus,Resonant,Sevenfold Counter,Standard affix: modest Sevenfold Counter bonus appropriate for level 10.,Random Chest,Random chest find from Evolution Arenas exploration caches; respects required level 10.,The Evolution Arenas,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0457,Tuned Emerald Canopy Sanctuary Cloudhook Brass Afterimage Rail Rifle of Vine Pull,Standard / Non-Godly,,10,Uncommon,2,95,Weapon,Ranged Weapon,Rail Rifle,None,Slow,39,59,0,0,11,Resonance,Might,Shield Break,Phantom-Shift,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 10.,Random Chest,Random chest find from Emerald Canopy Sanctuary exploration caches; respects required level 10.,The Emerald Canopy Sanctuary,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 10 weapon tuned for early band enemies; source never requires fighting above the item level.
