item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-0402,Tuned Heavy-Chewer Canyons Cloudhook Brass Front-Matter Chestplate of Aerial Juggle,Standard / Non-Godly,,9,Uncommon,2,78,Armor,Chest,Chestplate,Medium,,0,0,75,5,22,Stagger Damage,Threat Control,Resonance,Protocol Weaver,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 9.,Crafting Pattern,"Crafting schematic using Cloudhook Brass, siphon glands, and regional salvage from Heavy-Chewer Canyons.",The Heavy-Chewer Canyons,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0413,Tuned Pachyderm Sanctuaries Civic Iron Adaptive Coat of Evolution Charge,Standard / Non-Godly,,9,Uncommon,2,78,Armor,Chest,Coat,Medium,,0,0,51,3,22,Fortitude,Threat Control,Armor Pierce,Apex Mutator,Evolution Charge,Standard affix: modest Evolution Charge bonus appropriate for level 9.,Crafting Pattern,"Crafting schematic using Civic Iron, phalanx shield scrap, and regional salvage from Pachyderm Sanctuaries.",The Pachyderm Sanctuaries,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0418,Tuned Heavy-Chewer Canyons Cloudhook Brass Inertia Crossbow of Sonic Reverb,Standard / Non-Godly,,9,Uncommon,2,81,Weapon,Ranged Weapon,Crossbow,None,Medium,28,42,0,0,10,Command Point Gain,Command Point Gain,Command Point Gain,Kinetic Juggernaut,Sonic Reverb,Standard affix: modest Sonic Reverb bonus appropriate for level 9.,Crafting Pattern,"Crafting schematic using Cloudhook Brass, siphon glands, and regional salvage from Heavy-Chewer Canyons.",The Heavy-Chewer Canyons,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 9 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0429,Plain Molten Forge Civic Iron Stutter One-Hand Sword of Tempo Control,Standard / Non-Godly,,9,Common,1,75,Weapon,Main Hand,One-Hand Sword,None,Medium,25,38,0,0,9,Perfect Parry Window,Command Point Gain,Perfect Parry Window,Phantom-Shift,Tempo Control,Standard affix: modest Tempo Control bonus appropriate for level 9.,Crafting Pattern,"Crafting schematic using Civic Iron, phalanx shield scrap, and regional salvage from Molten Forge.",The Molten Forge,Crafting,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 9 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0439,Hardened Whispering Glade Cottonweave Afterimage Warhammer of Starwell Sync,Standard / Non-Godly,,9,Rare,3,98,Weapon,Two-Hand Weapon,Warhammer,None,Slow,43,67,0,0,12,Evolution Point Gain,Protocol Rating,Kinetic Charge,Phantom-Shift,Starwell Sync,Standard affix: modest Starwell Sync bonus appropriate for level 9.,Crafting Pattern,"Crafting schematic using Cottonweave, rush-core filaments, and regional salvage from Whispering Glade.",The Whispering Glade,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 9 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0444,Hardened Pachyderm Sanctuaries Gridglass Acoustic Cloak of Scrap Magnetism,Standard / Non-Godly,,9,Rare,3,92,Armor,Back,Cloak,Light,,0,0,26,2,26,Flux Charge Gain,Shield Break,Threat Control,Resonant,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 9.,Crafting Pattern,"Crafting schematic using Gridglass, gnarl-hide plates, and regional salvage from Pachyderm Sanctuaries.",The Pachyderm Sanctuaries,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 9 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0455,Tuned Heavy-Chewer Canyons Tinplate Ratchet Aegis Shield of Afterimage Echo,Standard / Non-Godly,,10,Uncommon,2,87,Armor,Shield,Aegis Shield,Medium,,0,0,65,4,24,Aether,Cooldown Recovery,Scrap Charge Gain,Scrap-Tek,Afterimage Echo,Standard affix: modest Afterimage Echo bonus appropriate for level 10.,Crafting Pattern,"Crafting schematic using Tinplate, gnarl-hide plates, and regional salvage from Heavy-Chewer Canyons.",The Heavy-Chewer Canyons,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0460,Tuned Scrap-Yard Labyrinth Civic Iron Lexicon Pauldrons of Evolution Charge,Standard / Non-Godly,,10,Uncommon,2,86,Armor,Shoulders,Pauldrons,Medium,,0,0,51,3,24,Evolution Point Gain,Kinetic Charge,Fortitude,Protocol Weaver,Evolution Charge,Standard affix: modest Evolution Charge bonus appropriate for level 10.,Crafting Pattern,"Crafting schematic using Civic Iron, phalanx shield scrap, and regional salvage from Scrap-Yard Labyrinth.",The Scrap-Yard Labyrinth,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0471,Plain Heavy-Chewer Canyons Tinplate Alpha Mantle of Siphon Guard,Standard / Non-Godly,,10,Common,1,79,Armor,Shoulders,Mantle,Light,,0,0,34,2,22,Combo Decay Resistance,Kinetic Charge,Stagger Damage,Apex Mutator,Siphon Guard,Standard affix: modest Siphon Guard bonus appropriate for level 10.,Crafting Pattern,"Crafting schematic using Tinplate, gnarl-hide plates, and regional salvage from Heavy-Chewer Canyons.",The Heavy-Chewer Canyons,Crafting,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 10 armor tuned for early band enemies; source never requires fighting above the item level.
DF-N-0497,Hardened Heavy-Chewer Canyons Cloudhook Brass Blink Rail Rifle of Low-Gravity Lift,Standard / Non-Godly,,10,Rare,3,106,Weapon,Ranged Weapon,Rail Rifle,None,Slow,43,66,0,0,13,Agility,Critical Chance,Resonance,Phantom-Shift,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 10.,Crafting Pattern,"Crafting schematic using Cloudhook Brass, siphon glands, and regional salvage from Heavy-Chewer Canyons.",The Heavy-Chewer Canyons,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 10 weapon tuned for early band enemies; source never requires fighting above the item level.
DF-N-0502,Tuned Playa of Ash Greenfire Orbital Mask of Afterimage Echo,Standard / Non-Godly,,11,Uncommon,2,94,Armor,Head,Mask,Light,,0,0,35,2,26,Protocol Rating,Aether,Threat Control,Orbital Striker,Afterimage Echo,Standard affix: modest Afterimage Echo bonus appropriate for level 11.,Crafting Pattern,"Crafting schematic using Greenfire, gnarl-hide plates, and regional salvage from Playa of Ash.",The Playa of Ash,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0513,Tuned Heavy-Chewer Canyons Leviathan Pearl Magnetic Visor of Vault Momentum,Standard / Non-Godly,,11,Uncommon,2,94,Armor,Head,Visor,Light,,0,0,32,2,26,Cooldown Recovery,Aether,Altitude Charge Gain,Scrap-Tek,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 11.,Crafting Pattern,"Crafting schematic using Leviathan Pearl, aegis shell segments, and regional salvage from Heavy-Chewer Canyons.",The Heavy-Chewer Canyons,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0518,Tuned Molten Forge Greenfire Red-Pen Gravity Lance of Siphon Guard,Standard / Non-Godly,,11,Uncommon,2,97,Weapon,Two-Hand Weapon,Gravity Lance,None,Medium,36,55,0,0,12,Agility,Flux Charge Gain,Aether,Protocol Weaver,Siphon Guard,Standard affix: modest Siphon Guard bonus appropriate for level 11.,Crafting Pattern,"Crafting schematic using Greenfire, gnarl-hide plates, and regional salvage from Molten Forge.",The Molten Forge,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 11 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0529,Plain Heavy-Chewer Canyons Leviathan Pearl Data-Code Bracers of Sevenfold Counter,Standard / Non-Godly,,11,Common,1,86,Armor,Wrists,Bracers,Light,,0,0,29,2,24,Verdant Point Gain,Flux Charge Gain,Critical Chance,Apex Mutator,Sevenfold Counter,Standard affix: modest Sevenfold Counter bonus appropriate for level 11.,Crafting Pattern,"Crafting schematic using Leviathan Pearl, aegis shell segments, and regional salvage from Heavy-Chewer Canyons.",The Heavy-Chewer Canyons,Crafting,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0539,Hardened Playa of Ash Null-Iron Mutagen Pauldrons of Combo Grace,Standard / Non-Godly,,11,Rare,3,100,Armor,Shoulders,Pauldrons,Medium,,0,0,59,4,28,Might,Scrap Charge Gain,Might,Apex Mutator,Combo Grace,Standard affix: modest Combo Grace bonus appropriate for level 11.,Crafting Pattern,"Crafting schematic using Null-Iron, venom sac glass, and regional salvage from Playa of Ash.",The Playa of Ash,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0544,Hardened Subterranean Grid Mirror-Glass Kinetic Legwraps of Low-Gravity Lift,Standard / Non-Godly,,11,Rare,3,110,Armor,Legs,Legwraps,Medium,,0,0,48,3,31,Resonance,Threat Control,Stagger Damage,Kinetic Juggernaut,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 11.,Crafting Pattern,"Crafting schematic using Mirror-Glass, siphon glands, and regional salvage from Subterranean Grid.",The Subterranean Grid,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 11 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0555,Tuned Micro-Transaction Markets Pressure-Sealed Flux Thermal Scepter of Scrap Magnetism,Standard / Non-Godly,,12,Uncommon,2,107,Weapon,Caster Weapon,Thermal Scepter,None,Medium,36,54,0,0,13,Shield Break,Might,Resonance,Flux-Caster,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 12.,Crafting Pattern,"Crafting schematic using Pressure-Sealed, tremor throat sacs, and regional salvage from Micro-Transaction Markets.",The Micro-Transaction Markets,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0560,Tuned Burning Playa Leviathan Pearl Altitude Coat of Vault Momentum,Standard / Non-Godly,,12,Uncommon,2,102,Armor,Chest,Coat,Medium,,0,0,66,4,29,Might,Altitude Charge Gain,Perfect Parry Window,Orbital Striker,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 12.,Crafting Pattern,"Crafting schematic using Leviathan Pearl, aegis shell segments, and regional salvage from Burning Playa.",The Burning Playa,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0571,Plain Molten Forge Pressure-Sealed EMP Exo-Rig of Null Ward,Standard / Non-Godly,,12,Common,1,94,Armor,Chest,Exo-Rig,Medium,,0,0,76,5,26,Scrap Charge Gain,Altitude Charge Gain,Command Point Gain,Scrap-Tek,Null Ward,Standard affix: modest Null Ward bonus appropriate for level 12.,Crafting Pattern,"Crafting schematic using Pressure-Sealed, tremor throat sacs, and regional salvage from Molten Forge.",The Molten Forge,Crafting,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0597,Hardened Playa of Ash Greenfire Apex Data-Katana of Dawnforge Resolve,Standard / Non-Godly,,12,Rare,3,112,Weapon,Main Hand,Data-Katana,None,Fast,35,55,0,0,13,Stagger Damage,Cooldown Recovery,Threat Control,Apex Mutator,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 12.,Crafting Pattern,"Crafting schematic using Greenfire, gnarl-hide plates, and regional salvage from Playa of Ash.",The Playa of Ash,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0602,Tuned Magma-Core Forges Pressure-Sealed Root Aegis Shield of Scrap Magnetism,Standard / Non-Godly,,13,Uncommon,2,110,Armor,Shield,Aegis Shield,Medium,,0,0,82,5,31,Threat Control,Protocol Rating,Stagger Damage,Sylvan Warden,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 13.,Crafting Pattern,"Crafting schematic using Pressure-Sealed, tremor throat sacs, and regional salvage from Magma-Core Forges.",The Magma-Core Forges,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 13 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0613,Tuned Burning Playa Cindervale Steel Thermal Glaive of Phase-Step,Standard / Non-Godly,,13,Uncommon,2,114,Weapon,Two-Hand Weapon,Glaive,None,Medium,42,63,0,0,14,Altitude Charge Gain,Protocol Rating,Fortitude,Flux-Caster,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 13.,Crafting Pattern,"Crafting schematic using Cindervale Steel, phalanx shield scrap, and regional salvage from Burning Playa.",The Burning Playa,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 13 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0639,Hardened Playa of Ash Leviathan Pearl Scavenger Coat of Kinetic Absorption,Standard / Non-Godly,,13,Rare,3,118,Armor,Chest,Coat,Medium,,0,0,77,5,33,Critical Chance,Stagger Damage,Armor Pierce,Scrap-Tek,Kinetic Absorption,Standard affix: modest Kinetic Absorption bonus appropriate for level 13.,Crafting Pattern,"Crafting schematic using Leviathan Pearl, aegis shell segments, and regional salvage from Playa of Ash.",The Playa of Ash,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 13 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0644,Hardened Burning Playa Greenfire Syntax Greatsword of Dawnforge Resolve,Standard / Non-Godly,,13,Rare,3,121,Weapon,Two-Hand Weapon,Greatsword,None,Slow,51,79,0,0,15,Combo Decay Resistance,Aether,Command Point Gain,Protocol Weaver,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 13.,Crafting Pattern,"Crafting schematic using Greenfire, gnarl-hide plates, and regional salvage from Burning Playa.",The Burning Playa,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 13 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0655,Tuned Playa of Ash Moon-Silver K-0NG Flux Staff of Low-Gravity Lift,Standard / Non-Godly,,14,Uncommon,2,123,Weapon,Two-Hand Focus,Flux Staff,None,Medium,43,65,0,0,15,Command Point Gain,Fortitude,Threat Control,Packmaster,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 14.,Crafting Pattern,"Crafting schematic using Moon-Silver, reinforced jawbone, and regional salvage from Playa of Ash.",The Playa of Ash,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 14 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0660,Tuned Playa of Ash Cindervale Steel World-Tree Visor of Phase-Step,Standard / Non-Godly,,14,Uncommon,2,118,Armor,Head,Visor,Light,,0,0,40,3,33,Critical Chance,Critical Chance,Critical Chance,Sylvan Warden,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 14.,Crafting Pattern,"Crafting schematic using Cindervale Steel, phalanx shield scrap, and regional salvage from Playa of Ash.",The Playa of Ash,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 14 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0671,Plain Wayfora Archipelago Moon-Silver Crucible Chestplate of Armor Sunder,Standard / Non-Godly,,14,Common,1,109,Armor,Chest,Chestplate,Heavy,,0,0,105,7,31,Aether,Critical Chance,Aether,Flux-Caster,Armor Sunder,Standard affix: modest Armor Sunder bonus appropriate for level 14.,Crafting Pattern,"Crafting schematic using Moon-Silver, reinforced jawbone, and regional salvage from Wayfora Archipelago.",The Wayfora Archipelago,Crafting,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 14 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0697,Hardened Burning Playa Pressure-Sealed Junkyard Mantle of Aerial Juggle,Standard / Non-Godly,,14,Rare,3,126,Armor,Shoulders,Mantle,Medium,,0,0,55,4,35,Protocol Rating,Might,Stagger Damage,Scrap-Tek,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 14.,Crafting Pattern,"Crafting schematic using Pressure-Sealed, tremor throat sacs, and regional salvage from Burning Playa.",The Burning Playa,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 14 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0702,Tuned Wayfora Archipelago Moon-Silver Reverb Sonic Maul of Low-Gravity Lift,Standard / Non-Godly,,15,Uncommon,2,130,Weapon,Two-Hand Weapon,Sonic Maul,None,Slow,51,78,0,0,16,Flux Charge Gain,Scrap Charge Gain,Command Point Gain,Resonant,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 15.,Crafting Pattern,"Crafting schematic using Moon-Silver, reinforced jawbone, and regional salvage from Wayfora Archipelago.",The Wayfora Archipelago,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 15 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0713,Tuned Playa of Ash Sapglass Latch Command Whistle of Hound Latch,Standard / Non-Godly,,15,Uncommon,2,130,Weapon,Handler Focus,Command Whistle,None,Medium,30,46,0,0,16,Focus,Scrap Charge Gain,Perfect Parry Window,Packmaster,Hound Latch,Standard affix: modest Hound Latch bonus appropriate for level 15.,Crafting Pattern,"Crafting schematic using Sapglass, rush-core filaments, and regional salvage from Playa of Ash.",The Playa of Ash,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 15 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0739,Hardened Playa of Ash Cindervale Steel Ignition Visor of Protocol Revision,Standard / Non-Godly,,15,Rare,3,135,Armor,Head,Visor,Medium,,0,0,46,3,38,Kinetic Charge,Combo Decay Resistance,Altitude Charge Gain,Flux-Caster,Protocol Revision,Standard affix: modest Protocol Revision bonus appropriate for level 15.,Crafting Pattern,"Crafting schematic using Cindervale Steel, phalanx shield scrap, and regional salvage from Playa of Ash.",The Playa of Ash,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 15 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0744,Hardened Playa of Ash Pressure-Sealed Exosphere Crossbow of Aerial Juggle,Standard / Non-Godly,,15,Rare,3,138,Weapon,Ranged Weapon,Crossbow,None,Medium,47,73,0,0,17,Scrap Charge Gain,Protocol Rating,Aether,Orbital Striker,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 15.,Crafting Pattern,"Crafting schematic using Pressure-Sealed, tremor throat sacs, and regional salvage from Playa of Ash.",The Playa of Ash,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 15 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0755,Tuned Playa of Ash Mirror-Glass Void Belt of Dawnforge Resolve,Standard / Non-Godly,,16,Uncommon,2,135,Armor,Waist,Belt,Light,,0,0,42,3,38,Agility,Evolution Point Gain,Stagger Damage,Phantom-Shift,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 16.,Crafting Pattern,"Crafting schematic using Mirror-Glass, siphon glands, and regional salvage from Playa of Ash.",The Playa of Ash,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 16 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0760,Tuned Playa of Ash Sapglass Resonant Magnetic Grapple Gauntlet of Hound Latch,Standard / Non-Godly,,16,Uncommon,2,138,Weapon,Arm Weapon,Magnetic Grapple Gauntlet,None,Fast,41,61,0,0,17,Kinetic Charge,Cooldown Recovery,Evolution Point Gain,Resonant,Hound Latch,Standard affix: modest Hound Latch bonus appropriate for level 16.,Crafting Pattern,"Crafting schematic using Sapglass, rush-core filaments, and regional salvage from Playa of Ash.",The Playa of Ash,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 16 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0771,Plain Abyssal Trench Mirror-Glass Hound Greatsword of Hydraulic Burst,Standard / Non-Godly,,16,Common,1,128,Weapon,Two-Hand Weapon,Greatsword,None,Slow,56,82,0,0,15,Shield Break,Cooldown Recovery,Combo Decay Resistance,Packmaster,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 16.,Crafting Pattern,"Crafting schematic using Mirror-Glass, siphon glands, and regional salvage from Abyssal Trench.",The Abyssal Trench,Crafting,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 16 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0797,Hardened Sonic Badlands Moon-Silver Aether Exo-Rig of Afterimage Echo,Standard / Non-Godly,,16,Rare,3,143,Armor,Chest,Exo-Rig,Heavy,,0,0,115,7,40,Threat Control,Fortitude,Command Point Gain,Flux-Caster,Afterimage Echo,Standard affix: modest Afterimage Echo bonus appropriate for level 16.,Crafting Pattern,"Crafting schematic using Moon-Silver, reinforced jawbone, and regional salvage from Sonic Badlands.",The Sonic Badlands,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 16 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0802,Supercharged Abyssal Trench Mirror-Glass Guard Briar Bow of Dawnforge Resolve,Standard / Non-Godly,,17,Super,5,204,Weapon,Ranged Weapon,Briar Bow,None,Medium,64,104,0,0,24,Resonance,Stagger Damage,Aether,Kinetic Juggernaut,Dawnforge Resolve,Super affix: minor Dawnforge Resolve trigger after a perfect parry or vault.,Crafting Pattern,"Crafting schematic using Mirror-Glass, siphon glands, and regional salvage from Abyssal Trench.",The Abyssal Trench,Crafting,80,Superdense Aether Lattice,Tradeable until equipped,Baseline leveling gear.,Level 17 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0813,Tuned Reggae-Dub Oasis Null-Iron Phantom Boots of Briar Binding,Standard / Non-Godly,,17,Uncommon,2,142,Armor,Feet,Boots,Medium,,0,0,57,4,40,Armor Pierce,Stagger Damage,Critical Chance,Phantom-Shift,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 17.,Crafting Pattern,"Crafting schematic using Null-Iron, venom sac glass, and regional salvage from Reggae-Dub Oasis.",The Reggae-Dub Oasis,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 17 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0839,Hardened Playa of Ash Sapglass Heavy-Chewer Pulse Pistols of EMP Resistance,Standard / Non-Godly,,17,Rare,3,157,Weapon,Dual Ranged,Pulse Pistols,None,Fast,42,66,0,0,19,Perfect Parry Window,Agility,Fortitude,Packmaster,EMP Resistance,Standard affix: modest EMP Resistance bonus appropriate for level 17.,Crafting Pattern,"Crafting schematic using Sapglass, rush-core filaments, and regional salvage from Playa of Ash.",The Playa of Ash,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 17 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0844,Hardened Reggae-Dub Oasis Moon-Silver Ironbark Mantle of Afterimage Echo,Standard / Non-Godly,,17,Rare,3,152,Armor,Shoulders,Mantle,Medium,,0,0,66,4,43,Aether,Scrap Charge Gain,Combo Decay Resistance,Sylvan Warden,Afterimage Echo,Standard affix: modest Afterimage Echo bonus appropriate for level 17.,Crafting Pattern,"Crafting schematic using Moon-Silver, reinforced jawbone, and regional salvage from Reggae-Dub Oasis.",The Reggae-Dub Oasis,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 17 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0860,Tuned Abyssal Trench Null-Iron Inertia Warhammer of Briar Binding,Standard / Non-Godly,,18,Uncommon,2,154,Weapon,Two-Hand Weapon,Warhammer,None,Slow,69,104,0,0,18,Perfect Parry Window,Might,Focus,Kinetic Juggernaut,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 18.,Crafting Pattern,"Crafting schematic using Null-Iron, venom sac glass, and regional salvage from Abyssal Trench.",The Abyssal Trench,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 18 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0871,Plain Abyssal Trench Greenfire Stutter Crossbow of Sonic Reverb,Standard / Non-Godly,,18,Common,1,143,Weapon,Ranged Weapon,Crossbow,None,Medium,50,74,0,0,17,Command Point Gain,Might,Flux Charge Gain,Phantom-Shift,Sonic Reverb,Standard affix: modest Sonic Reverb bonus appropriate for level 18.,Crafting Pattern,"Crafting schematic using Greenfire, gnarl-hide plates, and regional salvage from Abyssal Trench.",The Abyssal Trench,Crafting,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 18 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0897,Hardened Wayfora Archipelago Mirror-Glass Den Chestplate of Scrap Magnetism,Standard / Non-Godly,,18,Rare,3,161,Armor,Chest,Chestplate,Heavy,,0,0,155,10,45,Flux Charge Gain,Evolution Point Gain,Aether,Packmaster,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 18.,Crafting Pattern,"Crafting schematic using Mirror-Glass, siphon glands, and regional salvage from Wayfora Archipelago.",The Wayfora Archipelago,Crafting,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 18 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0902,Supercharged Abyssal Trench Greenfire Lexicon Belt of Aerial Juggle,Standard / Non-Godly,,19,Super,5,222,Armor,Waist,Belt,Medium,,0,0,69,11,62,Combo Decay Resistance,Combo Decay Resistance,Combo Decay Resistance,Protocol Weaver,Aerial Juggle,Super affix: minor Aerial Juggle trigger after a perfect parry or vault.,Crafting Pattern,"Crafting schematic using Greenfire, gnarl-hide plates, and regional salvage from Abyssal Trench.",The Abyssal Trench,Crafting,80,Superdense Aether Lattice,Tradeable until equipped,Baseline leveling gear.,Level 19 armor tuned for mid band enemies; source never requires fighting above the item level.
