item_id,item_name,uniqueness_type,godly_set,required_level,rarity,rarity_rank,item_power,item_category,slot,gear_family,armor_weight_class,weapon_speed,min_damage,max_damage,armor_value,shield_value,health_bonus,primary_stat,secondary_stat,tertiary_stat,class_affinity,combat_hook,affix_or_unique_effect,source_type,source_detail,world_location,source_origin,drop_weight,salvage_output,trade_rule,economy_note,design_note
DF-N-0551,Tuned Playa of Ash Mirror-Glass Scavenger Legwraps of Vine Pull,Standard / Non-Godly,,12,Uncommon,2,106,Armor,Legs,Legwraps,Medium,,0,0,46,3,30,Flux Charge Gain,Critical Chance,Stagger Damage,Scrap-Tek,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 12.,Monster Drop,Drops from level-12 Siphon-Ticks variants in Playa of Ash; component: siphon glands.,The Playa of Ash,Siphon-Ticks,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0552,Tuned Sonic Badlands Leviathan Pearl Counterweight Helm of Thermal Shock,Standard / Non-Godly,,12,Uncommon,2,108,Armor,Head,Helm,Medium,,0,0,50,3,30,Critical Chance,Armor Pierce,Cooldown Recovery,Kinetic Juggernaut,Thermal Shock,Standard affix: modest Thermal Shock bonus appropriate for level 12.,Random Chest,Random chest find from Sonic Badlands exploration caches; respects required level 12.,The Sonic Badlands,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0553,Tuned Heavy-Chewer Canyons Moon-Silver Stutter Exo-Rig of Hydraulic Burst,Standard / Non-Godly,,12,Uncommon,2,99,Armor,Chest,Exo-Rig,Medium,,0,0,80,5,28,Stagger Damage,Cooldown Recovery,Threat Control,Phantom-Shift,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 12.,Quest Reward,Reward option from Q059 — The Brass Court Summons in The Heavy-Chewer Canyons.,The Heavy-Chewer Canyons,Q059,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0554,Tuned Molten Forge Null-Iron World-Tree Command Whistle of Evolution Charge,Standard / Non-Godly,,12,Uncommon,2,105,Weapon,Handler Focus,Command Whistle,None,Medium,25,37,0,0,13,Armor Pierce,Perfect Parry Window,Focus,Sylvan Warden,Evolution Charge,Standard affix: modest Evolution Charge bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The Molten Forge,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0555,Tuned Micro-Transaction Markets Pressure-Sealed Flux Thermal Scepter of Scrap Magnetism,Standard / Non-Godly,,12,Uncommon,2,107,Weapon,Caster Weapon,Thermal Scepter,None,Medium,36,54,0,0,13,Shield Break,Might,Resonance,Flux-Caster,Scrap Magnetism,Standard affix: modest Scrap Magnetism bonus appropriate for level 12.,Crafting Pattern,"Crafting schematic using Pressure-Sealed, tremor throat sacs, and regional salvage from Micro-Transaction Markets.",The Micro-Transaction Markets,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0556,Tuned Burning Playa Sapglass Syntax One-Hand Sword of Combo Grace,Standard / Non-Godly,,12,Uncommon,2,109,Weapon,Main Hand,One-Hand Sword,None,Medium,36,55,0,0,13,Cooldown Recovery,Focus,Evolution Point Gain,Protocol Weaver,Combo Grace,Standard affix: modest Combo Grace bonus appropriate for level 12.,Monster Drop,Drops from level-12 Grid-Rushers variants in Burning Playa; component: rush-core filaments.,The Burning Playa,Grid-Rushers,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0557,Tuned Phonetic Wastes Greenfire Mutagen Data-Katana of Projectile Reversal,Standard / Non-Godly,,12,Uncommon,2,111,Weapon,Main Hand,Data-Katana,None,Fast,36,54,0,0,13,Combo Decay Resistance,Fortitude,Scrap Charge Gain,Apex Mutator,Projectile Reversal,Standard affix: modest Projectile Reversal bonus appropriate for level 12.,Random Chest,Random chest find from Phonetic Wastes exploration caches; respects required level 12.,The Phonetic Wastes,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0558,Tuned Heavy-Chewer Canyons Cindervale Steel Wub Greaves of Mirror Deflection,Standard / Non-Godly,,12,Uncommon,2,109,Armor,Legs,Greaves,Medium,,0,0,68,4,31,Perfect Parry Window,Kinetic Charge,Critical Chance,Resonant,Mirror Deflection,Standard affix: modest Mirror Deflection bonus appropriate for level 12.,Quest Reward,Reward option from Q063 — Vale Crix’s Trial in The Heavy-Chewer Canyons.,The Heavy-Chewer Canyons,Q063,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0559,Tuned Magma-Core Forges Mirror-Glass Hound Aegis Shield of Sonic Reverb,Standard / Non-Godly,,12,Uncommon,2,100,Armor,Shield,Aegis Shield,Medium,,0,0,74,5,28,Threat Control,Evolution Point Gain,Shield Break,Packmaster,Sonic Reverb,Standard affix: modest Sonic Reverb bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The Magma-Core Forges,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0560,Tuned Burning Playa Leviathan Pearl Altitude Coat of Vault Momentum,Standard / Non-Godly,,12,Uncommon,2,102,Armor,Chest,Coat,Medium,,0,0,66,4,29,Might,Altitude Charge Gain,Perfect Parry Window,Orbital Striker,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 12.,Crafting Pattern,"Crafting schematic using Leviathan Pearl, aegis shell segments, and regional salvage from Burning Playa.",The Burning Playa,Crafting,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0561,Tuned Playa of Ash Moon-Silver Ratchet Gloves of Low-Gravity Lift,Standard / Non-Godly,,12,Uncommon,2,104,Armor,Hands,Gloves,Light,,0,0,35,2,29,Agility,Verdant Point Gain,Agility,Scrap-Tek,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 12.,Monster Drop,Drops from level-12 Iron-Jaw Hound variants in Playa of Ash; component: reinforced jawbone.,The Playa of Ash,Iron-Jaw Hound,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0562,Tuned Subterranean Grid Null-Iron Kinetic Boots of Kinetic Absorption,Standard / Non-Godly,,12,Uncommon,2,106,Armor,Feet,Boots,Light,,0,0,43,3,30,Focus,Critical Chance,Fortitude,Kinetic Juggernaut,Kinetic Absorption,Standard affix: modest Kinetic Absorption bonus appropriate for level 12.,Monster Drop,Drops from level-12 Venom-Spitter variants in Subterranean Grid; component: venom sac glass.,The Subterranean Grid,Venom-Spitter,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0563,Tuned Heavy-Chewer Canyons Pressure-Sealed Afterimage Mask of Dream Memory,Standard / Non-Godly,,12,Uncommon,2,108,Armor,Head,Mask,Light,,0,0,40,3,30,Aether,Armor Pierce,Protocol Rating,Phantom-Shift,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 12.,Random Chest,Random chest find from Heavy-Chewer Canyons exploration caches; respects required level 12.,The Heavy-Chewer Canyons,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0564,Tuned Molten Forge Sapglass Verdant One-Hand Sword of Flow Retention,Standard / Non-Godly,,12,Uncommon,2,103,Weapon,Main Hand,One-Hand Sword,None,Medium,34,52,0,0,12,Fortitude,Cooldown Recovery,Altitude Charge Gain,Sylvan Warden,Flow Retention,Standard affix: modest Flow Retention bonus appropriate for level 12.,Quest Reward,Reward option from Q074 — Duel with Lord-Marshal Krann in The Molten Forge.,The Molten Forge,Q074,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0565,Tuned Playa of Ash Greenfire Crucible Data-Katana of Siphon Guard,Standard / Non-Godly,,12,Uncommon,2,105,Weapon,Main Hand,Data-Katana,None,Fast,34,51,0,0,13,Resonance,Perfect Parry Window,Flux Charge Gain,Flux-Caster,Siphon Guard,Standard affix: modest Siphon Guard bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0566,Tuned Playa of Ash Cindervale Steel Lexicon Warhammer of Phase-Step,Standard / Non-Godly,,12,Uncommon,2,107,Weapon,Two-Hand Weapon,Warhammer,None,Slow,48,73,0,0,13,Kinetic Charge,Might,Armor Pierce,Protocol Weaver,Phase-Step,Standard affix: modest Phase-Step bonus appropriate for level 12.,Faction Vendor,Faction vendor item unlocked by reputation in Playa of Ash; non-Godly and trade-limited.,The Playa of Ash,Faction Vendor,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0567,Tuned On-Demand Arteries Mirror-Glass Omega Sonic Maul of Dawnforge Resolve,Standard / Non-Godly,,12,Uncommon,2,109,Weapon,Two-Hand Weapon,Sonic Maul,None,Slow,43,65,0,0,13,Protocol Rating,Focus,Combo Decay Resistance,Apex Mutator,Dawnforge Resolve,Standard affix: modest Dawnforge Resolve bonus appropriate for level 12.,Monster Drop,Drops from level-12 Siphon-Ticks variants in On-Demand Arteries; component: siphon glands.,The On-Demand Arteries,Siphon-Ticks,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0568,Tuned Scrap-Yard Labyrinth Leviathan Pearl Acoustic Gauntlets of Protocol Revision,Standard / Non-Godly,,12,Uncommon,2,107,Armor,Hands,Gauntlets,Medium,,0,0,50,3,30,Evolution Point Gain,Fortitude,Might,Resonant,Protocol Revision,Standard affix: modest Protocol Revision bonus appropriate for level 12.,Random Chest,Random chest find from Scrap-Yard Labyrinth exploration caches; respects required level 12.,The Scrap-Yard Labyrinth,Exploration Cache,2600,Refined Alloy / Greenhide Thread,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0569,Plain Playa of Ash Moon-Silver Pack Legwraps of Critical Timing,Standard / Non-Godly,,12,Common,1,101,Armor,Legs,Legwraps,Light,,0,0,44,3,28,Command Point Gain,Kinetic Charge,Aether,Packmaster,Critical Timing,Standard affix: modest Critical Timing bonus appropriate for level 12.,Random Chest,Random chest find from Playa of Ash exploration caches; respects required level 12.,The Playa of Ash,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0570,Plain Burning Playa Null-Iron Thruster Helm of Tempo Control,Standard / Non-Godly,,12,Common,1,92,Armor,Head,Helm,Light,,0,0,43,3,26,Altitude Charge Gain,Evolution Point Gain,Kinetic Charge,Orbital Striker,Tempo Control,Standard affix: modest Tempo Control bonus appropriate for level 12.,Quest Reward,Reward option from Q085 — The Silent Cartographer in The Burning Playa.,The Burning Playa,Q085,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0571,Plain Molten Forge Pressure-Sealed EMP Exo-Rig of Null Ward,Standard / Non-Godly,,12,Common,1,94,Armor,Chest,Exo-Rig,Medium,,0,0,76,5,26,Scrap Charge Gain,Altitude Charge Gain,Command Point Gain,Scrap-Tek,Null Ward,Standard affix: modest Null Ward bonus appropriate for level 12.,Crafting Pattern,"Crafting schematic using Pressure-Sealed, tremor throat sacs, and regional salvage from Molten Forge.",The Molten Forge,Crafting,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0572,Plain Subterranean Grid Sapglass Guard Bracers of Hound Latch,Standard / Non-Godly,,12,Common,1,96,Armor,Wrists,Bracers,Light,,0,0,33,2,27,Verdant Point Gain,Verdant Point Gain,Verdant Point Gain,Kinetic Juggernaut,Hound Latch,Standard affix: modest Hound Latch bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The Subterranean Grid,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0573,Plain Heavy-Chewer Canyons Greenfire Chrono Cloak of Aerial Juggle,Standard / Non-Godly,,12,Common,1,98,Armor,Back,Cloak,Light,,0,0,27,2,27,Flux Charge Gain,Critical Chance,Stagger Damage,Phantom-Shift,Aerial Juggle,Standard affix: modest Aerial Juggle bonus appropriate for level 12.,Monster Drop,Drops from level-12 Gnarl-Maws variants in Heavy-Chewer Canyons; component: gnarl-hide plates.,The Heavy-Chewer Canyons,Gnarl-Maws,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0574,Plain Playa of Ash Cindervale Steel Thorn Warhammer of EMP Resistance,Standard / Non-Godly,,12,Common,1,104,Weapon,Two-Hand Weapon,Warhammer,None,Slow,47,70,0,0,12,Critical Chance,Armor Pierce,Cooldown Recovery,Sylvan Warden,EMP Resistance,Standard affix: modest EMP Resistance bonus appropriate for level 12.,Monster Drop,Drops from level-12 Scrap-Phalanx variants in Playa of Ash; component: phalanx shield scrap.,The Playa of Ash,Scrap-Phalanx,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0575,Plain Molten Forge Mirror-Glass Maelstrom Sonic Maul of Leviathan Pressure,Standard / Non-Godly,,12,Common,1,95,Weapon,Two-Hand Weapon,Sonic Maul,None,Slow,38,56,0,0,11,Stagger Damage,Cooldown Recovery,Threat Control,Flux-Caster,Leviathan Pressure,Standard affix: modest Leviathan Pressure bonus appropriate for level 12.,Random Chest,Random chest find from Molten Forge exploration caches; respects required level 12.,The Molten Forge,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0576,Plain Micro-Transaction Markets Leviathan Pearl Protocol Aether Focus of Sevenfold Counter,Standard / Non-Godly,,12,Common,1,97,Weapon,Off Hand Focus,Aether Focus,None,Medium,24,35,0,0,12,Armor Pierce,Perfect Parry Window,Focus,Protocol Weaver,Sevenfold Counter,Standard affix: modest Sevenfold Counter bonus appropriate for level 12.,Quest Reward,Reward option from Q065 — Blueprints Under the Ash in The Micro-Transaction Markets.,The Micro-Transaction Markets,Q065,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0577,Plain On-Demand Arteries Moon-Silver Alpha Crossbow of Armor Sunder,Standard / Non-Godly,,12,Common,1,99,Weapon,Ranged Weapon,Crossbow,None,Medium,35,51,0,0,12,Shield Break,Might,Resonance,Apex Mutator,Armor Sunder,Standard affix: modest Armor Sunder bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The On-Demand Arteries,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0578,Plain Playa of Ash Null-Iron Reverb Coat of Briar Binding,Standard / Non-Godly,,12,Common,1,97,Armor,Chest,Coat,Medium,,0,0,63,4,27,Cooldown Recovery,Focus,Evolution Point Gain,Resonant,Briar Binding,Standard affix: modest Briar Binding bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0579,Plain Sonic Badlands Pressure-Sealed Den Gloves of Afterimage Echo,Standard / Non-Godly,,12,Common,1,99,Armor,Hands,Gloves,Light,,0,0,34,2,28,Combo Decay Resistance,Fortitude,Scrap Charge Gain,Packmaster,Afterimage Echo,Standard affix: modest Afterimage Echo bonus appropriate for level 12.,Monster Drop,Drops from level-12 Tremor-Fiend variants in Sonic Badlands; component: tremor throat sacs.,The Sonic Badlands,Tremor-Fiend,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0580,Plain Molten Forge Sapglass Zero-G Boots of Starwell Sync,Standard / Non-Godly,,12,Common,1,101,Armor,Feet,Boots,Light,,0,0,41,3,28,Perfect Parry Window,Kinetic Charge,Critical Chance,Orbital Striker,Starwell Sync,Standard affix: modest Starwell Sync bonus appropriate for level 12.,Random Chest,Random chest find from Molten Forge exploration caches; respects required level 12.,The Molten Forge,Exploration Cache,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0581,Plain Molten Forge Greenfire Hydraulic Mask of Vine Pull,Standard / Non-Godly,,12,Common,1,92,Armor,Head,Mask,Light,,0,0,34,2,26,Threat Control,Evolution Point Gain,Shield Break,Scrap-Tek,Vine Pull,Standard affix: modest Vine Pull bonus appropriate for level 12.,Quest Reward,Reward option from Q069 — Broadcast from the Smokestacks in The Molten Forge.,The Molten Forge,Q069,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0582,Plain Playa of Ash Cindervale Steel Seismic Pauldrons of Thermal Shock,Standard / Non-Godly,,12,Common,1,94,Armor,Shoulders,Pauldrons,Medium,,0,0,55,4,26,Might,Altitude Charge Gain,Perfect Parry Window,Kinetic Juggernaut,Thermal Shock,Standard affix: modest Thermal Shock bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The Playa of Ash,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0583,Plain Sonic Badlands Mirror-Glass Phantom Belt of Hydraulic Burst,Standard / Non-Godly,,12,Common,1,96,Armor,Waist,Belt,Light,,0,0,30,2,27,Agility,Verdant Point Gain,Agility,Phantom-Shift,Hydraulic Burst,Standard affix: modest Hydraulic Burst bonus appropriate for level 12.,Shop Inventory,Rotating shop inventory for level-12 hubs; sold by local outfitters after regional unlock.,The Sonic Badlands,Shop Vendor,6000,Plain Alloy / Tanned Hide,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0584,Prismatic Heavy-Chewer Canyons Leviathan Pearl Root Aether Focus of Evolution Charge,Standard / Non-Godly,,12,Very Rare,4,134,Weapon,Off Hand Focus,Aether Focus,None,Medium,31,50,0,0,16,Focus,Critical Chance,Fortitude,Sylvan Warden,Evolution Charge,Very Rare affix: improved Evolution Charge stat budget and one utility roll.,Quest Reward,Reward option from Q059 — The Brass Court Summons in The Heavy-Chewer Canyons.,The Heavy-Chewer Canyons,Q059,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0585,Prismatic Molten Forge Moon-Silver Aether Crossbow of Scrap Magnetism,Standard / Non-Godly,,12,Very Rare,4,136,Weapon,Ranged Weapon,Crossbow,None,Medium,45,72,0,0,16,Aether,Armor Pierce,Protocol Rating,Flux-Caster,Scrap Magnetism,Very Rare affix: improved Scrap Magnetism stat budget and one utility roll.,Monster Drop,Drops from level-12 Iron-Jaw Hound variants in Molten Forge; component: reinforced jawbone.,The Molten Forge,Iron-Jaw Hound,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0586,Prismatic Micro-Transaction Markets Null-Iron Aether-Edit Command Whistle of Combo Grace,Standard / Non-Godly,,12,Very Rare,4,127,Weapon,Handler Focus,Command Whistle,None,Medium,29,46,0,0,15,Fortitude,Cooldown Recovery,Altitude Charge Gain,Protocol Weaver,Combo Grace,Very Rare affix: improved Combo Grace stat budget and one utility roll.,Faction Vendor,Faction vendor item unlocked by reputation in Micro-Transaction Markets; non-Godly and trade-limited.,The Micro-Transaction Markets,Faction Vendor,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0587,Prismatic Burning Playa Pressure-Sealed Chimera Thermal Scepter of Projectile Reversal,Standard / Non-Godly,,12,Very Rare,4,129,Weapon,Caster Weapon,Thermal Scepter,None,Medium,42,67,0,0,15,Resonance,Perfect Parry Window,Flux Charge Gain,Apex Mutator,Projectile Reversal,Very Rare affix: improved Projectile Reversal stat budget and one utility roll.,Random Chest,Random chest find from Burning Playa exploration caches; respects required level 12.,The Burning Playa,Exploration Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0588,Prismatic Phonetic Wastes Sapglass Tuning Helm of Mirror Deflection,Standard / Non-Godly,,12,Very Rare,4,127,Armor,Head,Helm,Medium,,0,0,59,10,36,Kinetic Charge,Might,Armor Pierce,Resonant,Mirror Deflection,Very Rare affix: improved Mirror Deflection stat budget and one utility roll.,Dungeon Cache,Dungeon cache reward tied to Phonetic Wastes instance clears at level 12.,The Phonetic Wastes,Dungeon Cache,275,Prismatic Scale / Violet Circuit,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0589,Hardened Heavy-Chewer Canyons Greenfire Latch Exo-Rig of Sonic Reverb,Standard / Non-Godly,,12,Rare,3,114,Armor,Chest,Exo-Rig,Medium,,0,0,92,6,32,Protocol Rating,Focus,Combo Decay Resistance,Packmaster,Sonic Reverb,Standard affix: modest Sonic Reverb bonus appropriate for level 12.,Quest Reward,Reward option from Q063 — Vale Crix’s Trial in The Heavy-Chewer Canyons.,The Heavy-Chewer Canyons,Q063,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0590,Hardened Magma-Core Forges Cindervale Steel Orbital Bracers of Vault Momentum,Standard / Non-Godly,,12,Rare,3,116,Armor,Wrists,Bracers,Light,,0,0,40,3,32,Evolution Point Gain,Fortitude,Might,Orbital Striker,Vault Momentum,Standard affix: modest Vault Momentum bonus appropriate for level 12.,Dungeon Cache,Dungeon cache reward tied to Magma-Core Forges instance clears at level 12.,The Magma-Core Forges,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0591,Hardened Burning Playa Mirror-Glass Junkyard Cloak of Low-Gravity Lift,Standard / Non-Godly,,12,Rare,3,118,Armor,Back,Cloak,Light,,0,0,33,2,33,Command Point Gain,Kinetic Charge,Aether,Scrap-Tek,Low-Gravity Lift,Standard affix: modest Low-Gravity Lift bonus appropriate for level 12.,Random Chest,Random chest find from Burning Playa exploration caches; respects required level 12.,The Burning Playa,Exploration Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0592,Hardened Playa of Ash Leviathan Pearl Asteroid Visor of Kinetic Absorption,Standard / Non-Godly,,12,Rare,3,109,Armor,Head,Visor,Light,,0,0,37,2,31,Altitude Charge Gain,Evolution Point Gain,Kinetic Charge,Kinetic Juggernaut,Kinetic Absorption,Standard affix: modest Kinetic Absorption bonus appropriate for level 12.,Faction Vendor,Faction vendor item unlocked by reputation in Playa of Ash; non-Godly and trade-limited.,The Playa of Ash,Faction Vendor,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0593,Hardened Subterranean Grid Moon-Silver Flux Mantle of Dream Memory,Standard / Non-Godly,,12,Rare,3,111,Armor,Shoulders,Mantle,Medium,,0,0,48,3,31,Scrap Charge Gain,Altitude Charge Gain,Command Point Gain,Phantom-Shift,Dream Memory,Standard affix: modest Dream Memory bonus appropriate for level 12.,Monster Drop,Drops from level-12 Iron-Jaw Hound variants in Subterranean Grid; component: reinforced jawbone.,The Subterranean Grid,Iron-Jaw Hound,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 12 armor tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0594,Hardened Heavy-Chewer Canyons Null-Iron Briar Command Whistle of Flow Retention,Standard / Non-Godly,,12,Rare,3,117,Weapon,Handler Focus,Command Whistle,None,Medium,27,42,0,0,14,Verdant Point Gain,Verdant Point Gain,Verdant Point Gain,Sylvan Warden,Flow Retention,Standard affix: modest Flow Retention bonus appropriate for level 12.,Quest Reward,Reward option from Q067 — Rescue at Furnace Mile in The Heavy-Chewer Canyons.,The Heavy-Chewer Canyons,Q067,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
DF-N-0595,Hardened Molten Forge Pressure-Sealed Thermal Thermal Scepter of Siphon Guard,Standard / Non-Godly,,12,Rare,3,119,Weapon,Caster Weapon,Thermal Scepter,None,Medium,39,61,0,0,14,Flux Charge Gain,Critical Chance,Stagger Damage,Flux-Caster,Siphon Guard,Standard affix: modest Siphon Guard bonus appropriate for level 12.,Dungeon Cache,Dungeon cache reward tied to Molten Forge instance clears at level 12.,The Molten Forge,Dungeon Cache,900,Aether Filament / Blue Tempered Core,Tradeable until equipped,Baseline leveling gear.,Level 12 weapon tuned for mid band enemies; source never requires fighting above the item level.
