quest_id,title,arc,unlock_requirement,giver,turn_in,location,quest_type,story_purpose,subquest_count,subquests,godly_reward_id,godly_reward_name,reward_class
SW-PG-033,Seal The Fallen Flagmast — Wing II,Act II: Fleet Above the Broken Starwells,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Cloudlace Dispatch Run,Defense,Recover and recommission the sky fleet scattered across the upper atmosphere; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,4,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Cloudlace Dispatch Run, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Stormglass Circle, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Wisp Runner component, or oath record before the stormfront timer expires.",GOD-SW-RESONANT-04,Festival Thunder Gauntlets of the Open Sky,Resonant
SW-PG-034,Awaken The Horizon Engine — Wing II,Act II: Fleet Above the Broken Starwells,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Dawnlift Hauler Bay,Boarding Action,Recover and recommission the sky fleet scattered across the upper atmosphere; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,5,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Dawnlift Hauler Bay, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Dawnmast Company, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Cloudlace Courier component, or oath record before the stormfront timer expires. | 5. Survive the boarding action escalation, environmental hazard, or boarding-wave counterattack using level-40 postgame combat rules.",GOD-SW-PACKMASTER-04,Twin Oath Gauntlets of the Open Sky,Packmaster
SW-PG-035,Unmask The Drifted Rescue Buoy — Wing II,Act II: Fleet Above the Broken Starwells,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Tempest Frigate Yard,Diplomacy,Recover and recommission the sky fleet scattered across the upper atmosphere; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,3,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Tempest Frigate Yard, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Voidweather Watch, then clear the required route without allowing civilian or ship systems to fail.",GOD-SW-ORBITAL_STRIKER-04,Exosphere Gauntlets of the Open Sky,Orbital Striker
SW-PG-036,Rebuild The Signal Choir — Wing II,Act II: Fleet Above the Broken Starwells,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Wisp Runner Docks,Storm-Vault Delve,Recover and recommission the sky fleet scattered across the upper atmosphere; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,4,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Wisp Runner Docks, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Horizon Rescue, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Skyhook Cutter component, or oath record before the stormfront timer expires.",GOD-SW-SCRAP_TEK-04,Junkyard Crown Gauntlets of the Open Sky,Scrap-Tek
SW-PG-037,Illuminate The Pressure-Rune — Wing II,Act II: Fleet Above the Broken Starwells,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Stormcrown Mooring,Rescue,Recover and recommission the sky fleet scattered across the upper atmosphere; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,5,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Stormcrown Mooring, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Prime Aerie Command, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Silverwing Corvette component, or oath record before the stormfront timer expires. | 5. Survive the rescue escalation, environmental hazard, or boarding-wave counterattack using level-40 postgame combat rules.",GOD-SW-KINETIC_JUGGERNAUT-04,Asteroid Plate Gauntlets of the Open Sky,Kinetic Juggernaut
SW-PG-038,Anchor The Black-Cloud Cipher — Wing II,Act II: Fleet Above the Broken Starwells,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Cloudlace Dispatch Run,Aether Calibration,Recover and recommission the sky fleet scattered across the upper atmosphere; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,3,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Cloudlace Dispatch Run, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Bluewing Cadre, then clear the required route without allowing civilian or ship systems to fail.",GOD-SW-PHANTOM_SHIFT-04,Reality Shard Gauntlets of the Open Sky,Phantom-Shift
SW-PG-039,Cleanse The Glimmering Hangar — Wing II,Act II: Fleet Above the Broken Starwells,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Dawnlift Hauler Bay,Elite Hunt,Recover and recommission the sky fleet scattered across the upper atmosphere; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,4,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Dawnlift Hauler Bay, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Gale Lanterns, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Thunderline Dropship component, or oath record before the stormfront timer expires.",GOD-SW-SYLVAN_WARDEN-04,Worldroot Gauntlets of the Open Sky,Sylvan Warden
SW-PG-040,Marshal The Open-Sky Writ — Wing II,Act II: Fleet Above the Broken Starwells,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Tempest Frigate Yard,Oath Trial,Recover and recommission the sky fleet scattered across the upper atmosphere; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,5,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Tempest Frigate Yard, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Thunderline Cohort, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Tempest Frigate component, or oath record before the stormfront timer expires. | 5. Survive the oath trial escalation, environmental hazard, or boarding-wave counterattack using level-40 postgame combat rules.",GOD-SW-FLUX_CASTER-04,Thermal Halo Gauntlets of the Open Sky,Flux-Caster
SW-PG-041,Secure The Broken Skyhook — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Cloudcourt Hall,Investigation,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,3,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Cloudcourt Hall, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Aetherhook Guard, then clear the required route without allowing civilian or ship systems to fail.",GOD-SW-PROTOCOL_WEAVER-05,Revision Legguards of the Open Sky,Protocol Weaver
SW-PG-042,Recover The Oath Beacon — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Rookery Mess,Fleet Recovery,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,4,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Rookery Mess, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Oathwake Wing, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Aerie Cruiser component, or oath record before the stormfront timer expires.",GOD-SW-APEX_MUTATOR-05,Ascendant Genome Legguards of the Open Sky,Apex Mutator
SW-PG-043,Decode The Lost Wing Ledger — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Wind Pylon Gardens,Defense,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,5,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Wind Pylon Gardens, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Stormglass Circle, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Stormcrown Dreadnought component, or oath record before the stormfront timer expires. | 5. Survive the defense escalation, environmental hazard, or boarding-wave counterattack using level-40 postgame combat rules.",GOD-SW-RESONANT-05,Festival Thunder Legguards of the Open Sky,Resonant
SW-PG-044,Stabilize The Storm-Lattice — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Aerie Archive,Boarding Action,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,3,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Aerie Archive, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Dawnmast Company, then clear the required route without allowing civilian or ship systems to fail.",GOD-SW-PACKMASTER-05,Twin Oath Legguards of the Open Sky,Packmaster
SW-PG-045,Chart The Captainless Skiff — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Rescue Deck,Diplomacy,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,4,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Rescue Deck, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Voidweather Watch, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Wisp Runner component, or oath record before the stormfront timer expires.",GOD-SW-ORBITAL_STRIKER-05,Exosphere Legguards of the Open Sky,Orbital Striker
SW-PG-046,Defend The Voidweather Wound — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Cloudcourt Hall,Storm-Vault Delve,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,5,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Cloudcourt Hall, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Horizon Rescue, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Cloudlace Courier component, or oath record before the stormfront timer expires. | 5. Survive the storm-vault delve escalation, environmental hazard, or boarding-wave counterattack using level-40 postgame combat rules.",GOD-SW-SCRAP_TEK-05,Junkyard Crown Legguards of the Open Sky,Scrap-Tek
SW-PG-047,Board The Shattered Dockline — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Rookery Mess,Rescue,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,3,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Rookery Mess, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Prime Aerie Command, then clear the required route without allowing civilian or ship systems to fail.",GOD-SW-KINETIC_JUGGERNAUT-05,Asteroid Plate Legguards of the Open Sky,Kinetic Juggernaut
SW-PG-048,Consecrate The Cloud Treaty — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Wind Pylon Gardens,Aether Calibration,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,4,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Wind Pylon Gardens, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Bluewing Cadre, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Skyhook Cutter component, or oath record before the stormfront timer expires.",GOD-SW-PHANTOM_SHIFT-05,Reality Shard Legguards of the Open Sky,Phantom-Shift
SW-PG-049,Interdict The Aether Compass — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Aerie Archive,Elite Hunt,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,5,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Aerie Archive, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Gale Lanterns, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Silverwing Corvette component, or oath record before the stormfront timer expires. | 5. Survive the elite hunt escalation, environmental hazard, or boarding-wave counterattack using level-40 postgame combat rules.",GOD-SW-SYLVAN_WARDEN-05,Worldroot Legguards of the Open Sky,Sylvan Warden
SW-PG-050,Escort The Forbidden Launch Key — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Rescue Deck,Oath Trial,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,3,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Rescue Deck, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Thunderline Cohort, then clear the required route without allowing civilian or ship systems to fail.",GOD-SW-FLUX_CASTER-05,Thermal Halo Legguards of the Open Sky,Flux-Caster
SW-PG-051,Audit The Silent Pylon — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Cloudcourt Hall,Investigation,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,4,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Cloudcourt Hall, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Aetherhook Guard, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Thunderline Dropship component, or oath record before the stormfront timer expires.",GOD-SW-PROTOCOL_WEAVER-06,Revision Boots of the Open Sky,Protocol Weaver
SW-PG-052,Reforge The Star-Scarred Anchor — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Rookery Mess,Fleet Recovery,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,5,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Rookery Mess, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Oathwake Wing, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Tempest Frigate component, or oath record before the stormfront timer expires. | 5. Survive the fleet recovery escalation, environmental hazard, or boarding-wave counterattack using level-40 postgame combat rules.",GOD-SW-APEX_MUTATOR-06,Ascendant Genome Boots of the Open Sky,Apex Mutator
SW-PG-053,Seal The Fallen Flagmast — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Wind Pylon Gardens,Defense,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,3,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Wind Pylon Gardens, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Stormglass Circle, then clear the required route without allowing civilian or ship systems to fail.",GOD-SW-RESONANT-06,Festival Thunder Boots of the Open Sky,Resonant
SW-PG-054,Awaken The Horizon Engine — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Aerie Archive,Boarding Action,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,4,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Aerie Archive, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Dawnmast Company, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Aerie Cruiser component, or oath record before the stormfront timer expires.",GOD-SW-PACKMASTER-06,Twin Oath Boots of the Open Sky,Packmaster
SW-PG-055,Unmask The Drifted Rescue Buoy — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Rescue Deck,Diplomacy,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,5,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Rescue Deck, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Voidweather Watch, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Stormcrown Dreadnought component, or oath record before the stormfront timer expires. | 5. Survive the diplomacy escalation, environmental hazard, or boarding-wave counterattack using level-40 postgame combat rules.",GOD-SW-ORBITAL_STRIKER-06,Exosphere Boots of the Open Sky,Orbital Striker
SW-PG-056,Rebuild The Signal Choir — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Cloudcourt Hall,Storm-Vault Delve,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,3,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Cloudcourt Hall, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Horizon Rescue, then clear the required route without allowing civilian or ship systems to fail.",GOD-SW-SCRAP_TEK-06,Junkyard Crown Boots of the Open Sky,Scrap-Tek
SW-PG-057,Illuminate The Pressure-Rune — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Rookery Mess,Rescue,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,4,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Rookery Mess, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Prime Aerie Command, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Wisp Runner component, or oath record before the stormfront timer expires.",GOD-SW-KINETIC_JUGGERNAUT-06,Asteroid Plate Boots of the Open Sky,Kinetic Juggernaut
SW-PG-058,Anchor The Black-Cloud Cipher — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Wind Pylon Gardens,Aether Calibration,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,5,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Wind Pylon Gardens, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Bluewing Cadre, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Cloudlace Courier component, or oath record before the stormfront timer expires. | 5. Survive the aether calibration escalation, environmental hazard, or boarding-wave counterattack using level-40 postgame combat rules.",GOD-SW-PHANTOM_SHIFT-06,Reality Shard Boots of the Open Sky,Phantom-Shift
SW-PG-059,Cleanse The Glimmering Hangar — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Aerie Archive,Elite Hunt,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,3,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Aerie Archive, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Gale Lanterns, then clear the required route without allowing civilian or ship systems to fail.",GOD-SW-SYLVAN_WARDEN-06,Worldroot Boots of the Open Sky,Sylvan Warden
SW-PG-060,Marshal The Open-Sky Writ — Wing III,Act III: Oaths of the Many Races,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Rescue Deck,Oath Trial,Bind the diverse sky warden members into a real postwar order; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,4,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Rescue Deck, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Thunderline Cohort, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Skyhook Cutter component, or oath record before the stormfront timer expires.",GOD-SW-FLUX_CASTER-06,Thermal Halo Boots of the Open Sky,Flux-Caster
SW-PG-061,Secure The Broken Skyhook — Wing IV,Act IV: The Storm Vault Campaign,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Storm Vault Gate,Investigation,Hunt remnants and world-sky anomalies left by the astral sovereign; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,5,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Storm Vault Gate, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Aetherhook Guard, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Silverwing Corvette component, or oath record before the stormfront timer expires. | 5. Survive the investigation escalation, environmental hazard, or boarding-wave counterattack using level-40 postgame combat rules.",GOD-SW-PROTOCOL_WEAVER-07,Revision Godhand Weapon of the Open Sky,Protocol Weaver
SW-PG-062,Recover The Oath Beacon — Wing IV,Act IV: The Storm Vault Campaign,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Voidweather Gallery,Fleet Recovery,Hunt remnants and world-sky anomalies left by the astral sovereign; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,3,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Voidweather Gallery, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Oathwake Wing, then clear the required route without allowing civilian or ship systems to fail.",GOD-SW-APEX_MUTATOR-07,Ascendant Genome Godhand Weapon of the Open Sky,Apex Mutator
SW-PG-063,Decode The Lost Wing Ledger — Wing IV,Act IV: The Storm Vault Campaign,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,High Thunder Reaches,Defense,Hunt remnants and world-sky anomalies left by the astral sovereign; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,4,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the High Thunder Reaches, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Stormglass Circle, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Thunderline Dropship component, or oath record before the stormfront timer expires.",GOD-SW-RESONANT-07,Festival Thunder Godhand Weapon of the Open Sky,Resonant
SW-PG-064,Stabilize The Storm-Lattice — Wing IV,Act IV: The Storm Vault Campaign,Unlocks only after main Quest 250 completion and defeat of the final Astral Sovereign-class postgame gate condition.,Torinn Rhogar,Torinn Rhogar,Falling Starwell Corridor,Boarding Action,Hunt remnants and world-sky anomalies left by the astral sovereign; this quest advances Sky Warden authority without creating or instantiating Torinn Rhogar as an NPC asset.,5,"1. Receive the sealed order from Torinn Rhogar and verify the postgame unlock seal against the Astral Sovereign defeat record. | 2. Inspect the Falling Starwell Corridor, mark hazards, and log any skyship, ward, or anomaly damage on the Sky Warden operations slate. | 3. Coordinate with the Dawnmast Company, then clear the required route without allowing civilian or ship systems to fail. | 4. Recover the primary objective item, proof fragment, survivor, Tempest Frigate component, or oath record before the stormfront timer expires. | 5. Survive the boarding action escalation, environmental hazard, or boarding-wave counterattack using level-40 postgame combat rules.",GOD-SW-PACKMASTER-07,Twin Oath Godhand Weapon of the Open Sky,Packmaster
