event_id,event_title,world_map_location,sublocation,required_player_level,loot_item,loot_tier,item_slot,item_power,first_clear_reward,repeat_drop_rule,unique_perk,drop_chance_percent,xp_reward
SEV-059,Null-Branded Incident: Combo-Lit Hidden Trail,The Whispering Glade,Combo-Lit Hidden Trail,25,Combo-Lit Aegis Off-Hand Focus,Epic Relic,off-hand focus,651,Guaranteed first-clear: Combo-Lit Aegis Off-Hand Focus pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique off-hand focus; pity token after 8 eligible clears.,"Unique Perk: while inside Whispering-type arenas, gain a short defensive or traversal proc after countering Aegis Carapace mechanics. Does not increase XP gain.",16,0
SEV-060,Grav-Torn Incident: Twilight Elite Clearing,The Whispering Glade,Twilight Elite Clearing,26,Twilight Iron-Jaw Class Mod,Epic Relic,class mod,676,Guaranteed first-clear: Twilight Iron-Jaw Class Mod pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique class mod; pity token after 8 eligible clears.,"Unique Perk: while inside Whispering-type arenas, gain a short defensive or traversal proc after countering Iron-Jaw Hound mechanics. Does not increase XP gain.",16,0
SEV-061,Ablative Incident: Dormant Crater Floor,The Evolution Arenas,Dormant Crater Floor,26,Dormant Gnarl-Maws Mount Cosmetic,Epic Relic,mount cosmetic,648,Guaranteed first-clear: Dormant Gnarl-Maws Mount Cosmetic pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique mount cosmetic; pity token after 8 eligible clears.,"Unique Perk: while inside Evolution-type arenas, gain a short defensive or traversal proc after countering Gnarl-Maws mechanics. Does not increase XP gain.",16,0
SEV-062,Phase-Bound Incident: Rising Pillar Ring,The Evolution Arenas,Rising Pillar Ring,26,Rising Siphon-Ticks Weapon Skin,Epic Relic,weapon skin,655,Guaranteed first-clear: Rising Siphon-Ticks Weapon Skin pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique weapon skin; pity token after 8 eligible clears.,"Unique Perk: while inside Evolution-type arenas, gain a short defensive or traversal proc after countering Siphon-Ticks mechanics. Does not increase XP gain.",16,0
SEV-063,Venom-Laced Incident: Adaptive Pit Lanes,The Evolution Arenas,Adaptive Pit Lanes,26,Adaptive Tremor-Fiend Back Trophy,Epic Relic,back trophy,662,Guaranteed first-clear: Adaptive Tremor-Fiend Back Trophy pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique back trophy; pity token after 8 eligible clears.,"Unique Perk: while inside Evolution-type arenas, gain a short defensive or traversal proc after countering Tremor-Fiend mechanics. Does not increase XP gain.",16,0
SEV-064,Warden-Fused Incident: Elemental Hazard Crown,The Evolution Arenas,Elemental Hazard Crown,26,Elemental Battle-Tonic Schematic,Epic Relic,consumable schematic,669,Guaranteed first-clear: Elemental Battle-Tonic Schematic pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique consumable schematic; pity token after 8 eligible clears.,"Unique Perk: while inside Evolution-type arenas, gain a short defensive or traversal proc after countering Apex Chimera mechanics. Does not increase XP gain.",16,0
SEV-065,Sovereign-Touched Incident: Arena Evolution Core,The Evolution Arenas,Arena Evolution Core,26,Arena Iron-Jaw Helmet,Epic Relic,helmet,676,Guaranteed first-clear: Arena Iron-Jaw Helmet pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique helmet; pity token after 8 eligible clears.,"Unique Perk: while inside Evolution-type arenas, gain a short defensive or traversal proc after countering Iron-Jaw Hound mechanics. Does not increase XP gain.",16,0
SEV-066,Data-Forged Incident: Geode Narrows,The Heavy-Chewer Canyons,Geode Narrows,26,Geode Gnarl-Maws Chest Armor,Epic Relic,chest armor,648,Guaranteed first-clear: Geode Gnarl-Maws Chest Armor pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique chest armor; pity token after 8 eligible clears.,"Unique Perk: while inside Heavy-Chewer-type arenas, gain a short defensive or traversal proc after countering Gnarl-Maws mechanics. Does not increase XP gain.",16,0
SEV-067,Ash-Baptized Incident: Jawbone Switchback,The Heavy-Chewer Canyons,Jawbone Switchback,26,Jawbone Siphon-Ticks Gauntlets,Epic Relic,gauntlets,655,Guaranteed first-clear: Jawbone Siphon-Ticks Gauntlets pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique gauntlets; pity token after 8 eligible clears.,"Unique Perk: while inside Heavy-Chewer-type arenas, gain a short defensive or traversal proc after countering Siphon-Ticks mechanics. Does not increase XP gain.",16,0
SEV-068,Tide-Broken Incident: Pack-Hunter Ledge,The Heavy-Chewer Canyons,Pack-Hunter Ledge,26,Pack-Hunter Tremor-Fiend Greaves,Epic Relic,greaves,662,Guaranteed first-clear: Pack-Hunter Tremor-Fiend Greaves pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique greaves; pity token after 8 eligible clears.,"Unique Perk: while inside Heavy-Chewer-type arenas, gain a short defensive or traversal proc after countering Tremor-Fiend mechanics. Does not increase XP gain.",16,0
SEV-069,Magnetized Incident: Choke-Canyon Basin,The Heavy-Chewer Canyons,Choke-Canyon Basin,26,Choke-Canyon Aegis Cloak,Epic Relic,cloak,669,Guaranteed first-clear: Choke-Canyon Aegis Cloak pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique cloak; pity token after 8 eligible clears.,"Unique Perk: while inside Heavy-Chewer-type arenas, gain a short defensive or traversal proc after countering Aegis Carapace mechanics. Does not increase XP gain.",16,0
SEV-070,Sonic-Scarred Incident: Echoing Redstone Gate,The Heavy-Chewer Canyons,Echoing Redstone Gate,26,Echoing Iron-Jaw Ring,Epic Relic,ring,676,Guaranteed first-clear: Echoing Iron-Jaw Ring pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique ring; pity token after 8 eligible clears.,"Unique Perk: while inside Heavy-Chewer-type arenas, gain a short defensive or traversal proc after countering Iron-Jaw Hound mechanics. Does not increase XP gain.",16,0
SEV-071,Spore-Sick Incident: Lava-Tide Walkways,The Molten Forge,Lava-Tide Walkways,27,Lava-Tide Null Main-Hand Weapon,Epic Relic,main-hand weapon,666,Guaranteed first-clear: Lava-Tide Null Main-Hand Weapon pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique main-hand weapon; pity token after 8 eligible clears.,"Unique Perk: while inside Molten-type arenas, gain a short defensive or traversal proc after countering Null Anomaly mechanics. Does not increase XP gain.",16,0
SEV-072,Chrome-Maw Incident: Slagfall Gantry,The Molten Forge,Slagfall Gantry,27,Slagfall Aegis Off-Hand Focus,Epic Relic,off-hand focus,673,Guaranteed first-clear: Slagfall Aegis Off-Hand Focus pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique off-hand focus; pity token after 8 eligible clears.,"Unique Perk: while inside Molten-type arenas, gain a short defensive or traversal proc after countering Aegis Carapace mechanics. Does not increase XP gain.",16,0
SEV-073,Eclipse-Synced Incident: Thermal Updraft Shafts,The Molten Forge,Thermal Updraft Shafts,27,Thermal Iron-Jaw Relic Core,Epic Relic,relic core,680,Guaranteed first-clear: Thermal Iron-Jaw Relic Core pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique relic core; pity token after 8 eligible clears.,"Unique Perk: while inside Molten-type arenas, gain a short defensive or traversal proc after countering Iron-Jaw Hound mechanics. Does not increase XP gain.",16,0
SEV-074,Overcharged Incident: Warden Hammer Floor,The Molten Forge,Warden Hammer Floor,27,Warden Tremor-Fiend Class Mod,Epic Relic,class mod,687,Guaranteed first-clear: Warden Tremor-Fiend Class Mod pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique class mod; pity token after 8 eligible clears.,"Unique Perk: while inside Molten-type arenas, gain a short defensive or traversal proc after countering Tremor-Fiend mechanics. Does not increase XP gain.",16,0
SEV-075,Bark-Crowned Incident: Volcanic Intake Gate,The Molten Forge,Volcanic Intake Gate,27,Volcanic Scrap-Stalker Mount Cosmetic,Epic Relic,mount cosmetic,694,Guaranteed first-clear: Volcanic Scrap-Stalker Mount Cosmetic pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique mount cosmetic; pity token after 8 eligible clears.,"Unique Perk: while inside Molten-type arenas, gain a short defensive or traversal proc after countering Scrap-Stalker mechanics. Does not increase XP gain.",16,0
SEV-076,Echo-Split Incident: Molten Iron Rivers,The Magma-Core Forges,Molten Iron Rivers,27,Molten Nexus Weapon Skin,Epic Relic,weapon skin,666,Guaranteed first-clear: Molten Nexus Weapon Skin pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique weapon skin; pity token after 8 eligible clears.,"Unique Perk: while inside Magma-Core-type arenas, gain a short defensive or traversal proc after countering Nexus Swarmers mechanics. Does not increase XP gain.",16,0
SEV-077,Null-Branded Incident: Hydraulic Hammer Row,The Magma-Core Forges,Hydraulic Hammer Row,27,Hydraulic Nexus Back Trophy,Epic Relic,back trophy,673,Guaranteed first-clear: Hydraulic Nexus Back Trophy pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique back trophy; pity token after 8 eligible clears.,"Unique Perk: while inside Magma-Core-type arenas, gain a short defensive or traversal proc after countering Nexus Warden mechanics. Does not increase XP gain.",16,0
SEV-078,Rhythm-Warped Incident: Anvil Timing Hall,The Magma-Core Forges,Anvil Timing Hall,27,Anvil Battle-Tonic Schematic,Epic Relic,consumable schematic,680,Guaranteed first-clear: Anvil Battle-Tonic Schematic pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique consumable schematic; pity token after 8 eligible clears.,"Unique Perk: while inside Magma-Core-type arenas, gain a short defensive or traversal proc after countering Null Anomaly mechanics. Does not increase XP gain.",16,0
SEV-079,Grav-Torn Incident: Forge-Crane Bridges,The Magma-Core Forges,Forge-Crane Bridges,27,Forge-Crane Aegis Helmet,Epic Relic,helmet,687,Guaranteed first-clear: Forge-Crane Aegis Helmet pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique helmet; pity token after 8 eligible clears.,"Unique Perk: while inside Magma-Core-type arenas, gain a short defensive or traversal proc after countering Aegis Carapace mechanics. Does not increase XP gain.",16,0
SEV-080,Ablative Incident: Core Armory Vault,The Magma-Core Forges,Core Armory Vault,27,Core Iron-Jaw Chest Armor,Epic Relic,chest armor,694,Guaranteed first-clear: Core Iron-Jaw Chest Armor pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique chest armor; pity token after 8 eligible clears.,"Unique Perk: while inside Magma-Core-type arenas, gain a short defensive or traversal proc after countering Iron-Jaw Hound mechanics. Does not increase XP gain.",16,0
SEV-081,Phase-Bound Incident: Magnetized Wall Maze,The Scrap-Yard Labyrinth,Magnetized Wall Maze,27,Magnetized Tremor-Fiend Gauntlets,Epic Relic,gauntlets,666,Guaranteed first-clear: Magnetized Tremor-Fiend Gauntlets pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique gauntlets; pity token after 8 eligible clears.,"Unique Perk: while inside Scrap-Yard-type arenas, gain a short defensive or traversal proc after countering Tremor-Fiend mechanics. Does not increase XP gain.",16,0
SEV-082,Warden-Fused Incident: Walker-Bone Ramparts,The Scrap-Yard Labyrinth,Walker-Bone Ramparts,28,Walker-Bone Scrap-Stalker Cloak,Epic Relic,cloak,691,Guaranteed first-clear: Walker-Bone Scrap-Stalker Cloak pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique cloak; pity token after 8 eligible clears.,"Unique Perk: while inside Scrap-Yard-type arenas, gain a short defensive or traversal proc after countering Scrap-Stalker mechanics. Does not increase XP gain.",16,0
SEV-083,Sovereign-Touched Incident: Crushed Starship Stack,The Scrap-Yard Labyrinth,Crushed Starship Stack,28,Crushed Nexus Ring,Epic Relic,ring,698,Guaranteed first-clear: Crushed Nexus Ring pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique ring; pity token after 8 eligible clears.,"Unique Perk: while inside Scrap-Yard-type arenas, gain a short defensive or traversal proc after countering Nexus Swarmers mechanics. Does not increase XP gain.",16,0
SEV-084,Data-Forged Incident: Scrap-Tek Salvage Yard,The Scrap-Yard Labyrinth,Scrap-Tek Salvage Yard,28,Scrap-Tek Nexus Amulet,Epic Relic,amulet,705,Guaranteed first-clear: Scrap-Tek Nexus Amulet pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique amulet; pity token after 8 eligible clears.,"Unique Perk: while inside Scrap-Yard-type arenas, gain a short defensive or traversal proc after countering Nexus Warden mechanics. Does not increase XP gain.",16,0
SEV-085,Ash-Baptized Incident: Junkyard Minotaur Turn,The Scrap-Yard Labyrinth,Junkyard Minotaur Turn,28,Junkyard Null Main-Hand Weapon,Epic Relic,main-hand weapon,712,Guaranteed first-clear: Junkyard Null Main-Hand Weapon pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique main-hand weapon; pity token after 8 eligible clears.,"Unique Perk: while inside Scrap-Yard-type arenas, gain a short defensive or traversal proc after countering Null Anomaly mechanics. Does not increase XP gain.",16,0
SEV-086,Tide-Broken Incident: Ash Flat Expanse,The Playa of Ash,Ash Flat Expanse,28,Ash Gnarl-Maws Off-Hand Focus,Epic Relic,off-hand focus,684,Guaranteed first-clear: Ash Gnarl-Maws Off-Hand Focus pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique off-hand focus; pity token after 8 eligible clears.,"Unique Perk: while inside Playa-type arenas, gain a short defensive or traversal proc after countering Gnarl-Maws mechanics. Does not increase XP gain.",16,0
SEV-087,Magnetized Incident: Pyro Stage Ring,The Playa of Ash,Pyro Stage Ring,28,Pyro Siphon-Ticks Relic Core,Epic Relic,relic core,691,Guaranteed first-clear: Pyro Siphon-Ticks Relic Core pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique relic core; pity token after 8 eligible clears.,"Unique Perk: while inside Playa-type arenas, gain a short defensive or traversal proc after countering Siphon-Ticks mechanics. Does not increase XP gain.",16,0
SEV-088,Sonic-Scarred Incident: Rusted Art-Car Grave,The Playa of Ash,Rusted Art-Car Grave,28,Rusted Tremor-Fiend Class Mod,Epic Relic,class mod,698,Guaranteed first-clear: Rusted Tremor-Fiend Class Mod pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique class mod; pity token after 8 eligible clears.,"Unique Perk: while inside Playa-type arenas, gain a short defensive or traversal proc after countering Tremor-Fiend mechanics. Does not increase XP gain.",16,0
SEV-089,Glass-Hardened Incident: Bass-Thrum Sandfield,The Playa of Ash,Bass-Thrum Sandfield,28,Bass-Thrum Aegis Mount Cosmetic,Epic Relic,mount cosmetic,705,Guaranteed first-clear: Bass-Thrum Aegis Mount Cosmetic pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique mount cosmetic; pity token after 8 eligible clears.,"Unique Perk: while inside Playa-type arenas, gain a short defensive or traversal proc after countering Aegis Carapace mechanics. Does not increase XP gain.",16,0
SEV-090,Spore-Sick Incident: Fire-Spout Causeway,The Playa of Ash,Fire-Spout Causeway,28,Fire-Spout Iron-Jaw Weapon Skin,Epic Relic,weapon skin,712,Guaranteed first-clear: Fire-Spout Iron-Jaw Weapon Skin pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique weapon skin; pity token after 8 eligible clears.,"Unique Perk: while inside Playa-type arenas, gain a short defensive or traversal proc after countering Iron-Jaw Hound mechanics. Does not increase XP gain.",16,0
SEV-091,Chrome-Maw Incident: Nightfall Dust Flat,The Burning Playa,Nightfall Dust Flat,28,Nightfall Aegis Back Trophy,Epic Relic,back trophy,684,Guaranteed first-clear: Nightfall Aegis Back Trophy pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique back trophy; pity token after 8 eligible clears.,"Unique Perk: while inside Burning-type arenas, gain a short defensive or traversal proc after countering Aegis Carapace mechanics. Does not increase XP gain.",16,0
SEV-092,Overcharged Incident: Fire-Breathing Art-Car Route,The Burning Playa,Fire-Breathing Art-Car Route,29,Fire-Breathing Null Helmet,Epic Relic,helmet,709,Guaranteed first-clear: Fire-Breathing Null Helmet pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique helmet; pity token after 8 eligible clears.,"Unique Perk: while inside Burning-type arenas, gain a short defensive or traversal proc after countering Null Anomaly mechanics. Does not increase XP gain.",16,0
SEV-093,Bark-Crowned Incident: Mobile Wall-Run Circuit,The Burning Playa,Mobile Wall-Run Circuit,29,Mobile Venom-Spitter Chest Armor,Epic Relic,chest armor,716,Guaranteed first-clear: Mobile Venom-Spitter Chest Armor pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique chest armor; pity token after 8 eligible clears.,"Unique Perk: while inside Burning-type arenas, gain a short defensive or traversal proc after countering Venom-Spitter mechanics. Does not increase XP gain.",16,0
SEV-094,Echo-Split Incident: Visibility-Zero Storm,The Burning Playa,Visibility-Zero Storm,29,Visibility-Zero Tremor-Fiend Gauntlets,Epic Relic,gauntlets,723,Guaranteed first-clear: Visibility-Zero Tremor-Fiend Gauntlets pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique gauntlets; pity token after 8 eligible clears.,"Unique Perk: while inside Burning-type arenas, gain a short defensive or traversal proc after countering Tremor-Fiend mechanics. Does not increase XP gain.",16,0
SEV-095,Null-Branded Incident: Alkaline Camp Ruins,The Burning Playa,Alkaline Camp Ruins,29,Alkaline Nexus Greaves,Epic Relic,greaves,730,Guaranteed first-clear: Alkaline Nexus Greaves pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique greaves; pity token after 8 eligible clears.,"Unique Perk: while inside Burning-type arenas, gain a short defensive or traversal proc after countering Nexus Swarmers mechanics. Does not increase XP gain.",16,0
SEV-096,Rhythm-Warped Incident: Ancient Tuning Fork Field,The Sonic Badlands,Ancient Tuning Fork Field,29,Ancient Nexus Cloak,Epic Relic,cloak,702,Guaranteed first-clear: Ancient Nexus Cloak pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique cloak; pity token after 8 eligible clears.,"Unique Perk: while inside Sonic-type arenas, gain a short defensive or traversal proc after countering Nexus Swarmers mechanics. Does not increase XP gain.",16,0
SEV-097,Grav-Torn Incident: Resonance Crack Basin,The Sonic Badlands,Resonance Crack Basin,29,Resonance Venom-Spitter Ring,Epic Relic,ring,709,Guaranteed first-clear: Resonance Venom-Spitter Ring pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique ring; pity token after 8 eligible clears.,"Unique Perk: while inside Sonic-type arenas, gain a short defensive or traversal proc after countering Venom-Spitter mechanics. Does not increase XP gain.",16,0
SEV-098,Ablative Incident: Shockwave Relay Stones,The Sonic Badlands,Shockwave Relay Stones,29,Shockwave Tremor-Fiend Amulet,Epic Relic,amulet,716,Guaranteed first-clear: Shockwave Tremor-Fiend Amulet pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique amulet; pity token after 8 eligible clears.,"Unique Perk: while inside Sonic-type arenas, gain a short defensive or traversal proc after countering Tremor-Fiend mechanics. Does not increase XP gain.",16,0
SEV-099,Phase-Bound Incident: Badlands Drum Line,The Sonic Badlands,Badlands Drum Line,29,Badlands Null Main-Hand Weapon,Epic Relic,main-hand weapon,723,Guaranteed first-clear: Badlands Null Main-Hand Weapon pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique main-hand weapon; pity token after 8 eligible clears.,"Unique Perk: while inside Sonic-type arenas, gain a short defensive or traversal proc after countering Null Anomaly mechanics. Does not increase XP gain.",16,0
SEV-100,Venom-Laced Incident: Fork-Chime Gate,The Sonic Badlands,Fork-Chime Gate,29,Fork-Chime Nexus Off-Hand Focus,Epic Relic,off-hand focus,730,Guaranteed first-clear: Fork-Chime Nexus Off-Hand Focus pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique off-hand focus; pity token after 8 eligible clears.,"Unique Perk: while inside Sonic-type arenas, gain a short defensive or traversal proc after countering Nexus Swarmers mechanics. Does not increase XP gain.",16,0
SEV-101,Warden-Fused Incident: Silent Dune Shelf,The Phonetic Wastes,Silent Dune Shelf,29,Silent Venom-Spitter Relic Core,Epic Relic,relic core,702,Guaranteed first-clear: Silent Venom-Spitter Relic Core pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique relic core; pity token after 8 eligible clears.,"Unique Perk: while inside Phonetic-type arenas, gain a short defensive or traversal proc after countering Venom-Spitter mechanics. Does not increase XP gain.",16,0
SEV-102,Sovereign-Touched Incident: Crystalline Word Shards,The Phonetic Wastes,Crystalline Word Shards,29,Crystalline Tremor-Fiend Class Mod,Epic Relic,class mod,709,Guaranteed first-clear: Crystalline Tremor-Fiend Class Mod pattern token + Epic Relic crafting imprint.,Repeat clear: 16% chance for the unique class mod; pity token after 8 eligible clears.,"Unique Perk: while inside Phonetic-type arenas, gain a short defensive or traversal proc after countering Tremor-Fiend mechanics. Does not increase XP gain.",16,0
SEV-103,Ash-Baptized Incident: Glass-Sound Ripple Path,The Phonetic Wastes,Glass-Sound Ripple Path,30,Glass-Sound Aegis Weapon Skin,Mythic Relic,weapon skin,734,Guaranteed first-clear: Glass-Sound Aegis Weapon Skin pattern token + Mythic Relic crafting imprint.,Repeat clear: 12% chance for the unique weapon skin; pity token after 8 eligible clears.,"Unique Perk: while inside Phonetic-type arenas, gain a short defensive or traversal proc after countering Aegis Carapace mechanics. Does not increase XP gain.",12,0
SEV-104,Tide-Broken Incident: Mute Horizon Gate,The Phonetic Wastes,Mute Horizon Gate,30,Mute Nexus Back Trophy,Mythic Relic,back trophy,741,Guaranteed first-clear: Mute Nexus Back Trophy pattern token + Mythic Relic crafting imprint.,Repeat clear: 12% chance for the unique back trophy; pity token after 8 eligible clears.,"Unique Perk: while inside Phonetic-type arenas, gain a short defensive or traversal proc after countering Nexus Swarmers mechanics. Does not increase XP gain.",12,0
SEV-105,Magnetized Incident: Shattered Syllable Basin,The Phonetic Wastes,Shattered Syllable Basin,30,Shattered Battle-Tonic Schematic,Mythic Relic,consumable schematic,748,Guaranteed first-clear: Shattered Battle-Tonic Schematic pattern token + Mythic Relic crafting imprint.,Repeat clear: 12% chance for the unique consumable schematic; pity token after 8 eligible clears.,"Unique Perk: while inside Phonetic-type arenas, gain a short defensive or traversal proc after countering Venom-Spitter mechanics. Does not increase XP gain.",12,0
SEV-106,Sonic-Scarred Incident: Hillside Speaker Towers,The Reggae-Dub Oasis,Hillside Speaker Towers,30,Hillside Resonant Helmet,Mythic Relic,helmet,720,Guaranteed first-clear: Hillside Resonant Helmet pattern token + Mythic Relic crafting imprint.,Repeat clear: 12% chance for the unique helmet; pity token after 8 eligible clears.,"Unique Perk: while inside Reggae-Dub-type arenas, gain a short defensive or traversal proc after countering Resonant Behemoth mechanics. Does not increase XP gain.",12,0
SEV-107,Glass-Hardened Incident: Point-of-Sale Barricades,The Reggae-Dub Oasis,Point-of-Sale Barricades,30,Point-of-Sale Aegis Chest Armor,Mythic Relic,chest armor,727,Guaranteed first-clear: Point-of-Sale Aegis Chest Armor pattern token + Mythic Relic crafting imprint.,Repeat clear: 12% chance for the unique chest armor; pity token after 8 eligible clears.,"Unique Perk: while inside Reggae-Dub-type arenas, gain a short defensive or traversal proc after countering Aegis Carapace mechanics. Does not increase XP gain.",12,0
SEV-108,Spore-Sick Incident: Dub-Bass Courtyard,The Reggae-Dub Oasis,Dub-Bass Courtyard,30,Dub-Bass Nexus Gauntlets,Mythic Relic,gauntlets,734,Guaranteed first-clear: Dub-Bass Nexus Gauntlets pattern token + Mythic Relic crafting imprint.,Repeat clear: 12% chance for the unique gauntlets; pity token after 8 eligible clears.,"Unique Perk: while inside Reggae-Dub-type arenas, gain a short defensive or traversal proc after countering Nexus Swarmers mechanics. Does not increase XP gain.",12,0
SEV-109,Chrome-Maw Incident: Vendor Backline Camp,The Reggae-Dub Oasis,Vendor Backline Camp,30,Vendor Venom-Spitter Greaves,Mythic Relic,greaves,741,Guaranteed first-clear: Vendor Venom-Spitter Greaves pattern token + Mythic Relic crafting imprint.,Repeat clear: 12% chance for the unique greaves; pity token after 8 eligible clears.,"Unique Perk: while inside Reggae-Dub-type arenas, gain a short defensive or traversal proc after countering Venom-Spitter mechanics. Does not increase XP gain.",12,0
SEV-110,Eclipse-Synced Incident: Slow-Tempo Stage,The Reggae-Dub Oasis,Slow-Tempo Stage,30,Slow-Tempo Tremor-Fiend Cloak,Mythic Relic,cloak,748,Guaranteed first-clear: Slow-Tempo Tremor-Fiend Cloak pattern token + Mythic Relic crafting imprint.,Repeat clear: 12% chance for the unique cloak; pity token after 8 eligible clears.,"Unique Perk: while inside Reggae-Dub-type arenas, gain a short defensive or traversal proc after countering Tremor-Fiend mechanics. Does not increase XP gain.",12,0
SEV-111,Overcharged Incident: Luxury Pier Ruins,The Wayfora Archipelago,Luxury Pier Ruins,30,Luxury Tremor-Fiend Ring,Mythic Relic,ring,720,Guaranteed first-clear: Luxury Tremor-Fiend Ring pattern token + Mythic Relic crafting imprint.,Repeat clear: 12% chance for the unique ring; pity token after 8 eligible clears.,"Unique Perk: while inside Wayfora-type arenas, gain a short defensive or traversal proc after countering Tremor-Fiend mechanics. Does not increase XP gain.",12,0
SEV-112,Bark-Crowned Incident: Tidal Wash Arena,The Wayfora Archipelago,Tidal Wash Arena,30,Tidal Aegis Amulet,Mythic Relic,amulet,727,Guaranteed first-clear: Tidal Aegis Amulet pattern token + Mythic Relic crafting imprint.,Repeat clear: 12% chance for the unique amulet; pity token after 8 eligible clears.,"Unique Perk: while inside Wayfora-type arenas, gain a short defensive or traversal proc after countering Aegis Carapace mechanics. Does not increase XP gain.",12,0
SEV-113,Echo-Split Incident: Resort Reef Paths,The Wayfora Archipelago,Resort Reef Paths,30,Resort Ivory Main-Hand Weapon,Mythic Relic,main-hand weapon,734,Guaranteed first-clear: Resort Ivory Main-Hand Weapon pattern token + Mythic Relic crafting imprint.,Repeat clear: 12% chance for the unique main-hand weapon; pity token after 8 eligible clears.,"Unique Perk: while inside Wayfora-type arenas, gain a short defensive or traversal proc after countering Ivory Behemoth mechanics. Does not increase XP gain.",12,0
SEV-114,Rhythm-Warped Incident: Island-Hop Rope Route,The Wayfora Archipelago,Island-Hop Rope Route,31,Island-Hop Sylvan Relic Core,Mythic Relic,relic core,759,Guaranteed first-clear: Island-Hop Sylvan Relic Core pattern token + Mythic Relic crafting imprint.,Repeat clear: 12% chance for the unique relic core; pity token after 8 eligible clears.,"Unique Perk: while inside Wayfora-type arenas, gain a short defensive or traversal proc after countering Sylvan Juggernaut mechanics. Does not increase XP gain.",12,0
SEV-115,Grav-Torn Incident: Elemental Cove,The Wayfora Archipelago,Elemental Cove,31,Elemental Gnarl-Maws Class Mod,Mythic Relic,class mod,766,Guaranteed first-clear: Elemental Gnarl-Maws Class Mod pattern token + Mythic Relic crafting imprint.,Repeat clear: 12% chance for the unique class mod; pity token after 8 eligible clears.,"Unique Perk: while inside Wayfora-type arenas, gain a short defensive or traversal proc after countering Gnarl-Maws mechanics. Does not increase XP gain.",12,0
SEV-116,Ablative Incident: Cracked Glass Dome,The Abyssal Trench,Cracked Glass Dome,31,Cracked Tremor-Fiend Mount Cosmetic,Mythic Relic,mount cosmetic,738,Guaranteed first-clear: Cracked Tremor-Fiend Mount Cosmetic pattern token + Mythic Relic crafting imprint.,Repeat clear: 12% chance for the unique mount cosmetic; pity token after 8 eligible clears.,"Unique Perk: while inside Abyssal-type arenas, gain a short defensive or traversal proc after countering Tremor-Fiend mechanics. Does not increase XP gain.",12,0
